footfall_id,store_id,footfall_date,footfall_month,day_of_week,visitor_count,transaction_count,conversion_rate,avg_dwell_time_mins,peak_hour,weather
33185,156,2025-06-18,2025-06,Wednesday,183,28,0.154,25,15:00,Cloudy
33186,156,2025-06-19,2025-06,Thursday,166,54,0.329,11,16:00,Cloudy
33187,156,2025-06-20,2025-06,Friday,192,51,0.267,16,15:00,Cloudy
33188,156,2025-06-23,2025-06,Monday,165,57,0.346,15,16:00,Sunny
33189,156,2025-06-24,2025-06,Tuesday,132,41,0.313,23,15:00,Rainy
33190,156,2025-06-27,2025-06,Friday,158,43,0.275,15,13:00,Cloudy
33191,156,2025-06-30,2025-06,Monday,163,24,0.153,18,17:00,Sunny
33192,156,2025-07-03,2025-07,Thursday,193,60,0.313,22,15:00,Cloudy
33193,156,2025-07-04,2025-07,Friday,179,34,0.194,20,13:00,Sunny
33194,156,2025-07-06,2025-07,Sunday,205,44,0.218,12,16:00,Rainy
33195,156,2025-07-08,2025-07,Tuesday,164,38,0.232,9,14:00,Sunny
33196,156,2025-07-10,2025-07,Thursday,166,55,0.334,18,15:00,Rainy
33197,156,2025-07-12,2025-07,Saturday,260,89,0.344,23,15:00,Rainy
33198,156,2025-07-14,2025-07,Monday,149,42,0.286,20,14:00,Sunny
33199,156,2025-07-16,2025-07,Wednesday,162,30,0.187,12,14:00,Cloudy
33200,156,2025-07-19,2025-07,Saturday,238,60,0.253,15,14:00,Rainy
33201,156,2025-07-20,2025-07,Sunday,192,50,0.261,11,14:00,Cloudy
33202,156,2025-07-21,2025-07,Monday,143,36,0.256,17,17:00,Cloudy
33203,156,2025-07-23,2025-07,Wednesday,130,35,0.272,10,15:00,Rainy
33204,156,2025-07-25,2025-07,Friday,171,34,0.203,11,12:00,Sunny
33205,156,2025-07-26,2025-07,Saturday,218,69,0.317,25,17:00,Rainy
33206,156,2025-07-28,2025-07,Monday,127,20,0.165,9,16:00,Rainy
33207,156,2025-07-29,2025-07,Tuesday,155,49,0.321,21,12:00,Cloudy
33208,156,2025-07-31,2025-07,Thursday,193,33,0.172,9,12:00,Rainy
33209,156,2025-08-02,2025-08,Saturday,272,87,0.321,14,17:00,Cloudy
33210,156,2025-08-03,2025-08,Sunday,174,50,0.292,8,14:00,Rainy
33211,156,2025-08-04,2025-08,Monday,157,41,0.262,16,12:00,Rainy
33212,156,2025-08-07,2025-08,Thursday,141,24,0.176,9,16:00,Cloudy
33213,156,2025-08-09,2025-08,Saturday,192,59,0.312,8,16:00,Cloudy
33214,156,2025-08-10,2025-08,Sunday,159,44,0.278,22,15:00,Rainy
33215,156,2025-08-13,2025-08,Wednesday,133,24,0.185,22,14:00,Cloudy
33216,156,2025-08-16,2025-08,Saturday,228,40,0.177,20,14:00,Cold
33217,156,2025-08-19,2025-08,Tuesday,166,56,0.339,13,14:00,Cloudy
33218,156,2025-08-22,2025-08,Friday,144,39,0.273,11,16:00,Cloudy
33219,156,2025-08-24,2025-08,Sunday,163,43,0.266,13,14:00,Rainy
33220,156,2025-08-26,2025-08,Tuesday,183,43,0.24,17,13:00,Cold
33221,156,2025-08-28,2025-08,Thursday,192,42,0.22,21,15:00,Rainy
33222,156,2025-08-29,2025-08,Friday,153,41,0.27,21,14:00,Cloudy
33223,156,2025-09-01,2025-09,Monday,164,51,0.316,23,15:00,Rainy
33224,156,2025-09-02,2025-09,Tuesday,143,47,0.329,24,13:00,Cold
33225,156,2025-09-04,2025-09,Thursday,187,60,0.323,23,13:00,Rainy
33226,156,2025-09-06,2025-09,Saturday,221,77,0.349,15,14:00,Rainy
33227,156,2025-09-08,2025-09,Monday,115,21,0.186,25,16:00,Sunny
33228,156,2025-09-11,2025-09,Thursday,142,35,0.247,19,14:00,Cold
33229,156,2025-09-12,2025-09,Friday,170,58,0.343,8,13:00,Cold
33230,156,2025-09-13,2025-09,Saturday,188,49,0.261,17,16:00,Sunny
33231,156,2025-09-14,2025-09,Sunday,159,33,0.213,20,12:00,Rainy
33232,156,2025-09-16,2025-09,Tuesday,185,63,0.341,9,16:00,Cloudy
33233,156,2025-09-17,2025-09,Wednesday,171,29,0.175,17,15:00,Rainy
33234,156,2025-09-19,2025-09,Friday,187,49,0.265,12,17:00,Cloudy
33235,156,2025-09-22,2025-09,Monday,115,27,0.243,24,14:00,Sunny
33236,156,2025-09-25,2025-09,Thursday,186,39,0.214,24,17:00,Cloudy
33237,156,2025-09-27,2025-09,Saturday,234,50,0.217,14,16:00,Sunny
33238,156,2025-09-30,2025-09,Tuesday,146,45,0.309,17,17:00,Rainy
33239,156,2025-10-01,2025-10,Wednesday,155,25,0.167,24,15:00,Cloudy
33240,156,2025-10-03,2025-10,Friday,157,47,0.305,20,12:00,Rainy
33241,156,2025-10-06,2025-10,Monday,124,37,0.302,17,13:00,Cloudy
33242,156,2025-10-09,2025-10,Thursday,141,22,0.157,15,17:00,Rainy
33243,156,2025-10-10,2025-10,Friday,160,35,0.224,18,15:00,Cloudy
33244,156,2025-10-13,2025-10,Monday,154,33,0.217,21,17:00,Rainy
33245,156,2025-10-15,2025-10,Wednesday,168,44,0.265,9,15:00,Sunny
33246,156,2025-10-18,2025-10,Saturday,255,72,0.286,12,14:00,Sunny
33247,156,2025-10-20,2025-10,Monday,112,23,0.212,19,15:00,Rainy
33248,156,2025-10-23,2025-10,Thursday,186,35,0.193,20,14:00,Cloudy
33249,156,2025-10-24,2025-10,Friday,195,41,0.214,11,17:00,Cloudy
33250,156,2025-10-25,2025-10,Saturday,194,32,0.169,19,12:00,Cloudy
33251,156,2025-10-28,2025-10,Tuesday,165,45,0.273,25,15:00,Cloudy
33252,156,2025-10-31,2025-10,Friday,154,49,0.321,21,16:00,Sunny
33253,156,2025-11-01,2025-11,Saturday,241,56,0.234,9,14:00,Rainy
33254,156,2025-11-02,2025-11,Sunday,217,54,0.253,19,14:00,Cloudy
33255,156,2025-11-03,2025-11,Monday,148,36,0.248,20,16:00,Rainy
33256,156,2025-11-05,2025-11,Wednesday,208,49,0.239,22,12:00,Sunny
33257,156,2025-11-07,2025-11,Friday,198,40,0.204,22,17:00,Rainy
33258,156,2025-11-08,2025-11,Saturday,281,45,0.163,17,14:00,Sunny
33259,156,2025-11-10,2025-11,Monday,187,57,0.308,18,16:00,Cloudy
33260,156,2025-11-11,2025-11,Tuesday,230,49,0.217,17,17:00,Sunny
33261,156,2025-11-12,2025-11,Wednesday,229,49,0.215,23,15:00,Cloudy
33262,156,2025-11-14,2025-11,Friday,189,52,0.277,17,14:00,Sunny
33263,156,2025-11-17,2025-11,Monday,176,58,0.331,15,13:00,Cold
33264,156,2025-11-19,2025-11,Wednesday,220,74,0.338,18,12:00,Cold
33265,156,2025-11-22,2025-11,Saturday,276,54,0.196,20,16:00,Cold
33266,156,2025-11-23,2025-11,Sunday,242,48,0.202,22,17:00,Cloudy
33267,156,2025-11-24,2025-11,Monday,194,59,0.308,11,16:00,Rainy
33268,156,2025-11-26,2025-11,Wednesday,247,63,0.258,19,14:00,Rainy
33269,156,2025-11-28,2025-11,Friday,220,57,0.26,21,16:00,Rainy
33270,156,2025-11-29,2025-11,Saturday,259,65,0.251,17,13:00,Cloudy
33271,156,2025-12-01,2025-12,Monday,171,54,0.32,15,16:00,Rainy
33272,156,2025-12-02,2025-12,Tuesday,212,71,0.336,24,14:00,Sunny
33273,156,2025-12-03,2025-12,Wednesday,239,37,0.158,24,16:00,Cloudy
33274,156,2025-12-06,2025-12,Saturday,319,62,0.195,21,13:00,Rainy
33275,156,2025-12-07,2025-12,Sunday,237,66,0.28,8,16:00,Cloudy
33276,156,2025-12-09,2025-12,Tuesday,194,58,0.303,23,13:00,Sunny
33277,156,2025-12-10,2025-12,Wednesday,222,73,0.329,13,17:00,Sunny
33278,156,2025-12-12,2025-12,Friday,211,32,0.156,13,14:00,Sunny
33279,156,2025-12-15,2025-12,Monday,166,43,0.264,16,16:00,Cloudy
33280,156,2025-12-16,2025-12,Tuesday,229,56,0.246,20,17:00,Rainy
33281,156,2025-12-17,2025-12,Wednesday,252,49,0.195,12,14:00,Rainy
33282,156,2025-12-18,2025-12,Thursday,194,34,0.176,16,17:00,Rainy
33283,156,2025-12-20,2025-12,Saturday,352,118,0.337,10,12:00,Cold
33284,156,2025-12-23,2025-12,Tuesday,225,41,0.183,11,16:00,Sunny
33285,156,2025-12-25,2025-12,Thursday,205,50,0.245,20,15:00,Cloudy
33286,156,2025-12-28,2025-12,Sunday,211,53,0.252,8,14:00,Rainy
33287,156,2025-12-30,2025-12,Tuesday,248,48,0.195,14,16:00,Cold
33288,156,2026-01-01,2026-01,Thursday,153,51,0.335,21,15:00,Rainy
33289,156,2026-01-03,2026-01,Saturday,190,63,0.334,22,12:00,Cold
33290,156,2026-01-05,2026-01,Monday,122,31,0.259,19,15:00,Cold
33291,156,2026-01-08,2026-01,Thursday,126,21,0.169,25,12:00,Sunny
33292,156,2026-01-09,2026-01,Friday,114,27,0.24,9,13:00,Rainy
33293,156,2026-01-11,2026-01,Sunday,126,38,0.308,20,15:00,Sunny
33294,156,2026-01-12,2026-01,Monday,136,44,0.328,8,16:00,Cloudy
33295,156,2026-01-13,2026-01,Tuesday,150,29,0.198,25,16:00,Cloudy
33296,156,2026-01-14,2026-01,Wednesday,158,30,0.196,9,12:00,Cloudy
33297,156,2026-01-15,2026-01,Thursday,139,35,0.258,22,13:00,Cold
33298,156,2026-01-17,2026-01,Saturday,191,48,0.256,16,14:00,Cloudy
33299,156,2026-01-18,2026-01,Sunday,168,30,0.18,20,15:00,Rainy
33300,156,2026-01-20,2026-01,Tuesday,141,35,0.249,15,17:00,Sunny
33301,156,2026-01-21,2026-01,Wednesday,116,32,0.279,12,15:00,Cloudy
33302,156,2026-01-23,2026-01,Friday,126,22,0.182,14,16:00,Cloudy
33303,156,2026-01-26,2026-01,Monday,140,21,0.152,13,15:00,Cloudy
33304,156,2026-01-29,2026-01,Thursday,159,54,0.342,12,16:00,Cloudy
33305,156,2026-02-01,2026-02,Sunday,132,45,0.347,15,15:00,Sunny
33306,156,2026-02-02,2026-02,Monday,132,38,0.293,13,12:00,Cloudy
33307,156,2026-02-03,2026-02,Tuesday,156,23,0.153,21,14:00,Cloudy
33308,156,2026-02-05,2026-02,Thursday,162,25,0.158,14,15:00,Cloudy
33309,156,2026-02-06,2026-02,Friday,121,25,0.212,22,15:00,Cloudy
33310,156,2026-02-09,2026-02,Monday,110,18,0.166,13,14:00,Cloudy
33311,156,2026-02-12,2026-02,Thursday,121,27,0.228,8,15:00,Sunny
33312,156,2026-02-15,2026-02,Sunday,178,43,0.245,10,14:00,Cloudy
33313,156,2026-02-18,2026-02,Wednesday,161,50,0.313,21,12:00,Rainy
33314,156,2026-02-19,2026-02,Thursday,118,25,0.217,13,15:00,Cold
33315,156,2026-02-20,2026-02,Friday,152,48,0.316,13,15:00,Cloudy
33316,156,2026-02-22,2026-02,Sunday,134,40,0.299,21,14:00,Cold
33317,156,2026-02-23,2026-02,Monday,133,23,0.178,25,15:00,Cloudy
33318,156,2026-02-24,2026-02,Tuesday,113,19,0.172,19,17:00,Cloudy
33319,156,2026-02-26,2026-02,Thursday,116,31,0.272,20,15:00,Sunny
33320,157,2025-01-01,2025-01,Wednesday,191,50,0.263,14,16:00,Rainy
33321,157,2025-01-03,2025-01,Friday,174,43,0.252,13,12:00,Rainy
33322,157,2025-01-04,2025-01,Saturday,225,76,0.342,15,13:00,Cloudy
33323,157,2025-01-05,2025-01,Sunday,221,37,0.169,16,14:00,Sunny
33324,157,2025-01-08,2025-01,Wednesday,181,27,0.153,8,17:00,Rainy
33325,157,2025-01-11,2025-01,Saturday,250,42,0.168,20,14:00,Cloudy
33326,157,2025-01-14,2025-01,Tuesday,232,72,0.312,9,14:00,Cloudy
33327,157,2025-01-16,2025-01,Thursday,169,30,0.178,19,12:00,Sunny
33328,157,2025-01-19,2025-01,Sunday,222,49,0.224,14,16:00,Rainy
33329,157,2025-01-21,2025-01,Tuesday,223,43,0.197,16,14:00,Rainy
33330,157,2025-01-22,2025-01,Wednesday,224,76,0.341,11,14:00,Cold
33331,157,2025-01-25,2025-01,Saturday,266,60,0.227,11,15:00,Rainy
33332,157,2025-01-26,2025-01,Sunday,209,50,0.242,17,12:00,Cloudy
33333,157,2025-01-28,2025-01,Tuesday,207,33,0.162,18,14:00,Cloudy
33334,157,2025-01-30,2025-01,Thursday,217,48,0.225,22,15:00,Sunny
33335,157,2025-01-31,2025-01,Friday,193,52,0.27,22,12:00,Cold
33336,157,2025-02-03,2025-02,Monday,179,53,0.299,11,16:00,Rainy
33337,157,2025-02-04,2025-02,Tuesday,172,47,0.278,19,16:00,Cloudy
33338,157,2025-02-05,2025-02,Wednesday,197,56,0.289,13,12:00,Cloudy
33339,157,2025-02-07,2025-02,Friday,235,51,0.218,18,14:00,Cloudy
33340,157,2025-02-08,2025-02,Saturday,256,40,0.16,9,13:00,Cold
33341,157,2025-02-11,2025-02,Tuesday,206,45,0.219,8,15:00,Cold
33342,157,2025-02-13,2025-02,Thursday,210,66,0.317,12,17:00,Cloudy
33343,157,2025-02-15,2025-02,Saturday,251,53,0.212,21,17:00,Cold
33344,157,2025-02-18,2025-02,Tuesday,166,31,0.187,14,17:00,Cloudy
33345,157,2025-02-20,2025-02,Thursday,183,51,0.281,14,13:00,Sunny
33346,157,2025-02-23,2025-02,Sunday,220,54,0.247,20,14:00,Cloudy
33347,157,2025-02-24,2025-02,Monday,180,61,0.342,22,17:00,Sunny
33348,157,2025-02-26,2025-02,Wednesday,172,31,0.184,13,16:00,Sunny
33349,157,2025-02-27,2025-02,Thursday,179,48,0.273,10,14:00,Cloudy
33350,157,2025-03-02,2025-03,Sunday,254,62,0.246,12,15:00,Cloudy
33351,157,2025-03-03,2025-03,Monday,167,35,0.212,25,14:00,Cloudy
33352,157,2025-03-04,2025-03,Tuesday,254,59,0.236,24,12:00,Cold
33353,157,2025-03-07,2025-03,Friday,266,49,0.186,18,13:00,Cloudy
33354,157,2025-03-09,2025-03,Sunday,275,46,0.168,11,16:00,Rainy
33355,157,2025-03-12,2025-03,Wednesday,238,61,0.257,21,15:00,Cloudy
33356,157,2025-03-14,2025-03,Friday,208,54,0.261,17,14:00,Sunny
33357,157,2025-03-15,2025-03,Saturday,345,64,0.187,11,12:00,Sunny
33358,157,2025-03-18,2025-03,Tuesday,255,67,0.266,25,13:00,Sunny
33359,157,2025-03-19,2025-03,Wednesday,219,52,0.241,22,13:00,Cloudy
33360,157,2025-03-21,2025-03,Friday,245,63,0.26,16,13:00,Cold
33361,157,2025-03-22,2025-03,Saturday,311,100,0.324,15,13:00,Sunny
33362,157,2025-03-25,2025-03,Tuesday,192,31,0.166,23,16:00,Cloudy
33363,157,2025-03-28,2025-03,Friday,275,75,0.273,8,12:00,Cloudy
33364,157,2025-03-29,2025-03,Saturday,298,85,0.287,10,16:00,Cloudy
33365,157,2025-04-01,2025-04,Tuesday,224,78,0.35,9,14:00,Rainy
33366,157,2025-04-03,2025-04,Thursday,230,74,0.324,19,13:00,Sunny
33367,157,2025-04-04,2025-04,Friday,242,72,0.299,8,15:00,Rainy
33368,157,2025-04-05,2025-04,Saturday,349,93,0.269,9,15:00,Sunny
33369,157,2025-04-06,2025-04,Sunday,268,92,0.344,23,14:00,Cold
33370,157,2025-04-08,2025-04,Tuesday,216,66,0.307,21,17:00,Rainy
33371,157,2025-04-11,2025-04,Friday,203,41,0.204,20,16:00,Rainy
33372,157,2025-04-12,2025-04,Saturday,357,57,0.162,12,13:00,Cloudy
33373,157,2025-04-14,2025-04,Monday,214,69,0.326,9,12:00,Rainy
33374,157,2025-04-16,2025-04,Wednesday,239,73,0.307,9,15:00,Rainy
33375,157,2025-04-18,2025-04,Friday,274,70,0.257,24,15:00,Cloudy
33376,157,2025-04-20,2025-04,Sunday,257,45,0.178,25,13:00,Cloudy
33377,157,2025-04-22,2025-04,Tuesday,199,50,0.256,19,15:00,Cloudy
33378,157,2025-04-24,2025-04,Thursday,239,48,0.202,10,12:00,Rainy
33379,157,2025-04-26,2025-04,Saturday,290,78,0.272,12,13:00,Rainy
33380,157,2025-04-27,2025-04,Sunday,267,41,0.155,14,13:00,Rainy
33381,157,2025-04-29,2025-04,Tuesday,226,37,0.167,23,16:00,Cold
33382,157,2025-04-30,2025-04,Wednesday,204,49,0.243,22,14:00,Cold
33383,157,2025-05-01,2025-05,Thursday,273,94,0.345,21,17:00,Cloudy
33384,157,2025-05-02,2025-05,Friday,213,58,0.276,25,12:00,Cold
33385,157,2025-05-05,2025-05,Monday,210,66,0.316,11,14:00,Sunny
33386,157,2025-05-06,2025-05,Tuesday,240,50,0.212,25,15:00,Rainy
33387,157,2025-05-07,2025-05,Wednesday,262,51,0.197,14,14:00,Sunny
33388,157,2025-05-09,2025-05,Friday,242,75,0.31,13,12:00,Sunny
33389,157,2025-05-12,2025-05,Monday,221,57,0.262,13,14:00,Cloudy
33390,157,2025-05-13,2025-05,Tuesday,265,74,0.282,22,14:00,Rainy
33391,157,2025-05-15,2025-05,Thursday,229,60,0.264,20,13:00,Sunny
33392,157,2025-05-16,2025-05,Friday,198,35,0.178,15,12:00,Cloudy
33393,157,2025-05-19,2025-05,Monday,190,39,0.208,17,12:00,Sunny
33394,157,2025-05-20,2025-05,Tuesday,192,52,0.273,17,16:00,Cold
33395,157,2025-05-23,2025-05,Friday,189,50,0.266,14,15:00,Sunny
33396,157,2025-05-26,2025-05,Monday,230,69,0.303,10,13:00,Cloudy
33397,157,2025-05-27,2025-05,Tuesday,250,59,0.236,20,14:00,Cloudy
33398,157,2025-05-29,2025-05,Thursday,259,82,0.317,8,14:00,Sunny
33399,157,2025-05-31,2025-05,Saturday,353,95,0.271,21,13:00,Cloudy
33400,157,2025-06-03,2025-06,Tuesday,214,44,0.206,19,13:00,Cloudy
33401,157,2025-06-06,2025-06,Friday,208,58,0.281,16,16:00,Sunny
33402,157,2025-06-07,2025-06,Saturday,347,99,0.288,18,14:00,Sunny
33403,157,2025-06-10,2025-06,Tuesday,256,49,0.195,9,12:00,Rainy
33404,157,2025-06-12,2025-06,Thursday,245,53,0.219,16,17:00,Cloudy
33405,157,2025-06-15,2025-06,Sunday,209,45,0.22,16,13:00,Cloudy
33406,157,2025-06-17,2025-06,Tuesday,187,52,0.279,11,12:00,Rainy
33407,157,2025-06-19,2025-06,Thursday,256,49,0.194,15,16:00,Sunny
33408,157,2025-06-20,2025-06,Friday,255,88,0.346,10,16:00,Sunny
33409,157,2025-06-21,2025-06,Saturday,354,102,0.29,19,14:00,Cold
33410,157,2025-06-24,2025-06,Tuesday,255,64,0.254,21,15:00,Sunny
33411,157,2025-06-26,2025-06,Thursday,192,49,0.257,25,17:00,Cloudy
33412,157,2025-06-29,2025-06,Sunday,269,80,0.299,18,15:00,Rainy
33413,157,2025-06-30,2025-06,Monday,213,41,0.193,12,16:00,Sunny
33414,157,2025-07-01,2025-07,Tuesday,264,46,0.178,21,17:00,Sunny
33415,157,2025-07-02,2025-07,Wednesday,247,62,0.254,20,17:00,Cloudy
33416,157,2025-07-04,2025-07,Friday,225,36,0.164,24,12:00,Cloudy
33417,157,2025-07-06,2025-07,Sunday,295,102,0.349,20,12:00,Cloudy
33418,157,2025-07-07,2025-07,Monday,199,38,0.192,9,16:00,Cloudy
33419,157,2025-07-08,2025-07,Tuesday,241,48,0.201,21,13:00,Sunny
33420,157,2025-07-11,2025-07,Friday,228,47,0.21,24,17:00,Rainy
33421,157,2025-07-13,2025-07,Sunday,214,60,0.282,21,14:00,Cloudy
33422,157,2025-07-16,2025-07,Wednesday,201,65,0.327,10,12:00,Sunny
33423,157,2025-07-18,2025-07,Friday,202,50,0.252,18,17:00,Cloudy
33424,157,2025-07-19,2025-07,Saturday,332,90,0.272,22,15:00,Cloudy
33425,157,2025-07-22,2025-07,Tuesday,259,58,0.224,14,16:00,Rainy
33426,157,2025-07-23,2025-07,Wednesday,271,57,0.212,18,17:00,Cloudy
33427,157,2025-07-26,2025-07,Saturday,322,103,0.322,22,17:00,Sunny
33428,157,2025-07-27,2025-07,Sunday,280,85,0.305,13,16:00,Cloudy
33429,157,2025-07-29,2025-07,Tuesday,206,53,0.26,11,15:00,Cloudy
33430,157,2025-08-01,2025-08,Friday,205,44,0.215,10,12:00,Cloudy
33431,157,2025-08-04,2025-08,Monday,191,66,0.347,12,14:00,Rainy
33432,157,2025-08-06,2025-08,Wednesday,251,54,0.216,18,16:00,Sunny
33433,157,2025-08-09,2025-08,Saturday,320,80,0.251,8,12:00,Cold
33434,157,2025-08-11,2025-08,Monday,234,72,0.311,21,12:00,Rainy
33435,157,2025-08-14,2025-08,Thursday,249,54,0.219,18,17:00,Sunny
33436,157,2025-08-17,2025-08,Sunday,214,43,0.205,15,17:00,Cold
33437,157,2025-08-20,2025-08,Wednesday,202,55,0.276,10,16:00,Cloudy
33438,157,2025-08-23,2025-08,Saturday,378,86,0.228,23,12:00,Cloudy
33439,157,2025-08-24,2025-08,Sunday,303,93,0.308,18,13:00,Cloudy
33440,157,2025-08-25,2025-08,Monday,182,52,0.286,25,15:00,Rainy
33441,157,2025-08-26,2025-08,Tuesday,254,64,0.255,13,13:00,Cloudy
33442,157,2025-08-27,2025-08,Wednesday,199,66,0.332,19,15:00,Cold
33443,157,2025-08-30,2025-08,Saturday,321,83,0.259,14,13:00,Cloudy
33444,157,2025-09-01,2025-09,Monday,210,43,0.209,9,15:00,Cloudy
33445,157,2025-09-04,2025-09,Thursday,188,41,0.223,21,14:00,Cloudy
33446,157,2025-09-05,2025-09,Friday,236,37,0.161,10,15:00,Sunny
33447,157,2025-09-07,2025-09,Sunday,219,58,0.268,14,12:00,Cold
33448,157,2025-09-08,2025-09,Monday,222,49,0.222,24,15:00,Cloudy
33449,157,2025-09-09,2025-09,Tuesday,271,67,0.25,19,12:00,Sunny
33450,157,2025-09-11,2025-09,Thursday,275,91,0.334,22,13:00,Sunny
33451,157,2025-09-14,2025-09,Sunday,257,48,0.19,21,12:00,Sunny
33452,157,2025-09-15,2025-09,Monday,157,25,0.165,17,13:00,Sunny
33453,157,2025-09-17,2025-09,Wednesday,210,60,0.289,19,12:00,Cloudy
33454,157,2025-09-18,2025-09,Thursday,232,70,0.306,18,12:00,Cold
33455,157,2025-09-21,2025-09,Sunday,249,61,0.247,12,16:00,Cloudy
33456,157,2025-09-22,2025-09,Monday,172,31,0.184,16,13:00,Rainy
33457,157,2025-09-24,2025-09,Wednesday,213,37,0.177,22,13:00,Rainy
33458,157,2025-09-26,2025-09,Friday,188,30,0.16,24,17:00,Cloudy
33459,157,2025-09-28,2025-09,Sunday,293,44,0.152,13,17:00,Rainy
33460,157,2025-09-29,2025-09,Monday,188,51,0.272,9,13:00,Cloudy
33461,157,2025-10-01,2025-10,Wednesday,198,39,0.198,16,12:00,Cloudy
33462,157,2025-10-04,2025-10,Saturday,295,59,0.203,9,17:00,Cold
33463,157,2025-10-06,2025-10,Monday,223,42,0.192,8,12:00,Cloudy
33464,157,2025-10-07,2025-10,Tuesday,248,64,0.262,23,14:00,Rainy
33465,157,2025-10-09,2025-10,Thursday,249,38,0.156,25,15:00,Sunny
33466,157,2025-10-12,2025-10,Sunday,231,40,0.176,18,17:00,Sunny
33467,157,2025-10-14,2025-10,Tuesday,201,39,0.196,15,12:00,Rainy
33468,157,2025-10-15,2025-10,Wednesday,231,72,0.316,12,15:00,Cloudy
33469,157,2025-10-17,2025-10,Friday,236,65,0.278,13,16:00,Cold
33470,157,2025-10-18,2025-10,Saturday,298,56,0.189,19,12:00,Sunny
33471,157,2025-10-19,2025-10,Sunday,243,84,0.347,17,16:00,Rainy
33472,157,2025-10-22,2025-10,Wednesday,213,61,0.29,17,17:00,Cloudy
33473,157,2025-10-23,2025-10,Thursday,248,54,0.22,10,15:00,Cloudy
33474,157,2025-10-24,2025-10,Friday,232,36,0.159,11,16:00,Cloudy
33475,157,2025-10-25,2025-10,Saturday,347,98,0.284,25,12:00,Cloudy
33476,157,2025-10-26,2025-10,Sunday,249,62,0.253,9,16:00,Cloudy
33477,157,2025-10-28,2025-10,Tuesday,195,57,0.295,25,17:00,Rainy
33478,157,2025-10-30,2025-10,Thursday,194,30,0.159,17,17:00,Cloudy
33479,157,2025-11-01,2025-11,Saturday,338,103,0.307,23,13:00,Cold
33480,157,2025-11-02,2025-11,Sunday,302,63,0.209,11,16:00,Sunny
33481,157,2025-11-04,2025-11,Tuesday,256,74,0.292,16,15:00,Cloudy
33482,157,2025-11-05,2025-11,Wednesday,283,70,0.25,17,15:00,Sunny
33483,157,2025-11-08,2025-11,Saturday,493,152,0.309,22,14:00,Cloudy
33484,157,2025-11-10,2025-11,Monday,305,86,0.284,11,17:00,Sunny
33485,157,2025-11-13,2025-11,Thursday,331,113,0.343,17,15:00,Cold
33486,157,2025-11-16,2025-11,Sunday,327,53,0.164,15,15:00,Cloudy
33487,157,2025-11-18,2025-11,Tuesday,272,78,0.288,19,12:00,Cloudy
33488,157,2025-11-19,2025-11,Wednesday,309,97,0.315,20,17:00,Sunny
33489,157,2025-11-21,2025-11,Friday,336,100,0.299,21,17:00,Sunny
33490,157,2025-11-23,2025-11,Sunday,288,51,0.179,12,14:00,Sunny
33491,157,2025-11-25,2025-11,Tuesday,330,71,0.217,20,12:00,Rainy
33492,157,2025-11-27,2025-11,Thursday,332,55,0.167,15,15:00,Cloudy
33493,157,2025-11-30,2025-11,Sunday,285,78,0.277,8,14:00,Rainy
33494,157,2025-12-02,2025-12,Tuesday,350,103,0.296,21,16:00,Cloudy
33495,157,2025-12-03,2025-12,Wednesday,261,54,0.21,13,16:00,Sunny
33496,157,2025-12-04,2025-12,Thursday,324,90,0.278,22,15:00,Cold
33497,157,2025-12-06,2025-12,Saturday,471,89,0.189,21,12:00,Cloudy
33498,157,2025-12-09,2025-12,Tuesday,304,55,0.183,21,15:00,Cloudy
33499,157,2025-12-12,2025-12,Friday,273,70,0.257,8,12:00,Cold
33500,157,2025-12-13,2025-12,Saturday,346,59,0.173,13,13:00,Rainy
33501,157,2025-12-16,2025-12,Tuesday,353,67,0.191,17,16:00,Rainy
33502,157,2025-12-19,2025-12,Friday,309,93,0.302,13,17:00,Cloudy
33503,157,2025-12-22,2025-12,Monday,224,76,0.343,22,15:00,Cloudy
33504,157,2025-12-23,2025-12,Tuesday,257,88,0.344,8,13:00,Sunny
33505,157,2025-12-25,2025-12,Thursday,342,57,0.167,16,14:00,Cloudy
33506,157,2025-12-28,2025-12,Sunday,284,58,0.205,24,14:00,Cold
33507,157,2025-12-30,2025-12,Tuesday,288,97,0.34,16,16:00,Cloudy
33508,157,2026-01-01,2026-01,Thursday,160,45,0.285,24,16:00,Rainy
33509,157,2026-01-03,2026-01,Saturday,226,35,0.156,15,16:00,Sunny
33510,157,2026-01-05,2026-01,Monday,149,40,0.27,21,13:00,Rainy
33511,157,2026-01-08,2026-01,Thursday,181,41,0.227,23,13:00,Rainy
33512,157,2026-01-11,2026-01,Sunday,232,76,0.331,18,12:00,Cold
33513,157,2026-01-13,2026-01,Tuesday,184,50,0.273,25,16:00,Sunny
33514,157,2026-01-15,2026-01,Thursday,213,54,0.254,12,17:00,Cloudy
33515,157,2026-01-16,2026-01,Friday,195,45,0.231,8,16:00,Sunny
33516,157,2026-01-18,2026-01,Sunday,221,55,0.252,23,12:00,Cloudy
33517,157,2026-01-19,2026-01,Monday,152,45,0.297,14,13:00,Rainy
33518,157,2026-01-21,2026-01,Wednesday,223,70,0.315,9,13:00,Sunny
33519,157,2026-01-24,2026-01,Saturday,328,73,0.224,21,13:00,Cloudy
33520,157,2026-01-26,2026-01,Monday,136,33,0.245,19,14:00,Cold
33521,157,2026-01-27,2026-01,Tuesday,197,35,0.18,15,16:00,Rainy
