element_id,element_name,element_type,category,site_key,vendor,model,serial_number,ip_address,city,county,status,install_date,last_maintenance,capacity_gbps,criticality
17772,ANT-MAN-17772,Antenna,Radio,38,Huawei,Huawei-Ant-4054,SN410137487,10.112.148.78,Manchester,Greater Manchester,Offline,2025-03-25,2025-09-05,0.8,Critical
17773,ANT-OXF-17773,Antenna,Radio,11,Cisco,Ericsson-Ant-3712,SN158884421,10.74.91.63,Oxford,Oxfordshire,Active,2024-02-16,2025-07-14,1.9,Low
17774,ANT-CAM-17774,Antenna,Radio,2,Ericsson,Dell-Ant-8312,SN110751973,10.19.53.251,Cambridge,Cambridgeshire,Active,2021-04-30,2023-03-25,0.2,Critical
17775,ANT-LEE-17775,Antenna,Radio,48,Juniper,Dell-Ant-9442,SN535684861,10.162.9.82,Leeds,West Yorkshire,Active,2019-09-18,2021-03-22,0.4,Medium
17776,ANT-EDI-17776,Antenna,Radio,15,Ericsson,HP-Ant-7150,SN337029995,10.127.253.235,Edinburgh,Scotland,Active,2018-03-07,2018-12-01,0.8,Low
17777,ANT-BRI-17777,Antenna,Radio,2,Cisco,Nokia-Ant-6826,SN790786675,10.198.56.45,Bristol,Avon,Offline,2019-03-29,2021-07-10,0.5,Low
17778,ANT-CAM-17778,Antenna,Radio,9,Cisco,Ericsson-Ant-8427,SN209024088,10.127.170.236,Cambridge,Cambridgeshire,Degraded,2022-11-03,2023-11-07,1.2,High
17779,ANT-CAR-17779,Antenna,Radio,34,HP,Ericsson-Ant-7397,SN579955670,10.110.138.156,Cardiff,Wales,Maintenance,2017-11-06,2022-07-13,0.8,High
17780,ANT-CAM-17780,Antenna,Radio,43,Cisco,Juniper-Ant-7301,SN533829546,10.32.244.204,Cambridge,Cambridgeshire,Degraded,2021-01-23,2024-07-08,1.9,High
17781,ANT-NEW-17781,Antenna,Radio,27,Ericsson,HP-Ant-6964,SN299764390,10.170.123.195,Newcastle,Tyne and Wear,Active,2023-04-03,2024-06-22,0.9,Medium
17782,ANT-REA-17782,Antenna,Radio,7,Cisco,Juniper-Ant-7791,SN116328287,10.40.72.62,Reading,Berkshire,Active,2021-01-05,2024-03-05,0.2,High
17783,ANT-LIV-17783,Antenna,Radio,11,HP,Oracle-Ant-4973,SN126329597,10.119.219.153,Liverpool,Merseyside,Offline,2025-04-16,2025-09-01,0.9,Low
17784,ANT-CAR-17784,Antenna,Radio,14,Dell,Huawei-Ant-7262,SN923928888,10.166.187.72,Cardiff,Wales,Active,2025-01-05,2025-03-05,1.7,High
17785,ANT-CAR-17785,Antenna,Radio,11,Oracle,Dell-Ant-6367,SN230721144,10.36.6.85,Cardiff,Wales,Active,2015-10-01,2022-01-11,0.4,Low
17786,ANT-REA-17786,Antenna,Radio,29,Nokia,Dell-Ant-9974,SN883144332,10.234.15.137,Reading,Berkshire,Degraded,2017-06-26,2020-02-10,2.0,Medium
17787,ANT-LEE-17787,Antenna,Radio,14,Fortinet,HP-Ant-8850,SN388932114,10.87.33.22,Leeds,West Yorkshire,Active,2022-08-03,2023-01-18,1.3,Critical
17788,ANT-LIV-17788,Antenna,Radio,39,HP,HP-Ant-3451,SN475011428,10.213.220.222,Liverpool,Merseyside,Active,2020-02-02,2025-05-08,0.8,High
17789,ANT-GLA-17789,Antenna,Radio,50,Oracle,Ericsson-Ant-6980,SN923125389,10.134.31.80,Glasgow,Scotland,Active,2020-03-18,2025-06-04,0.1,Low
17790,ANT-CAR-17790,Antenna,Radio,30,Ericsson,Fortinet-Ant-7829,SN454007173,10.219.104.113,Cardiff,Wales,Maintenance,2023-03-25,2023-09-19,2.0,Critical
17791,ANT-EDI-17791,Antenna,Radio,4,Huawei,Huawei-Ant-8648,SN670031604,10.202.254.85,Edinburgh,Scotland,Active,2019-01-11,2019-03-30,0.2,Medium
17792,ANT-REA-17792,Antenna,Radio,33,Huawei,Huawei-Ant-3619,SN921501205,10.120.92.52,Reading,Berkshire,Active,2021-09-29,2023-10-25,1.5,Critical
17793,ANT-BRI-17793,Antenna,Radio,24,Juniper,Fortinet-Ant-5792,SN866763316,10.73.32.182,Brighton,East Sussex,Offline,2018-04-02,2023-03-19,1.5,Low
17794,ANT-REA-17794,Antenna,Radio,26,Huawei,Huawei-Ant-4516,SN959726907,10.115.105.144,Reading,Berkshire,Offline,2024-10-16,2024-12-11,0.3,Medium
17795,ANT-COV-17795,Antenna,Radio,31,F5,Juniper-Ant-1323,SN368041614,10.217.142.165,Coventry,West Midlands,Active,2019-04-10,2025-06-24,0.7,Low
17796,ANT-LEE-17796,Antenna,Radio,40,Ericsson,Oracle-Ant-3275,SN564917767,10.173.36.150,Leeds,West Yorkshire,Active,2024-09-05,2025-09-14,1.7,High
17797,ANT-CAM-17797,Antenna,Radio,8,Juniper,Fortinet-Ant-4601,SN973468378,10.143.222.68,Cambridge,Cambridgeshire,Degraded,2017-12-03,2024-09-05,0.6,Low
17798,ANT-CAM-17798,Antenna,Radio,35,Nokia,F5-Ant-3216,SN777962494,10.243.236.220,Cambridge,Cambridgeshire,Maintenance,2025-04-19,2025-06-13,0.9,Critical
17799,ANT-LEE-17799,Antenna,Radio,36,Dell,Cisco-Ant-7486,SN793094621,10.119.121.19,Leeds,West Yorkshire,Active,2015-08-13,2021-12-22,0.3,Low
17800,ANT-MAN-17800,Antenna,Radio,50,Fortinet,Cisco-Ant-8042,SN179876338,10.27.191.116,Manchester,Greater Manchester,Active,2024-11-15,2025-01-03,1.1,Critical
17801,ANT-EDI-17801,Antenna,Radio,13,HP,Oracle-Ant-3398,SN336553900,10.70.117.28,Edinburgh,Scotland,Active,2017-05-12,2024-08-23,0.8,High
17802,ANT-LON-17802,Antenna,Radio,41,F5,Oracle-Ant-6580,SN477948410,10.23.41.92,London,Greater London,Active,2017-09-11,2020-06-15,0.9,Critical
17803,ANT-CAM-17803,Antenna,Radio,30,F5,F5-Ant-3266,SN329969843,10.77.161.245,Cambridge,Cambridgeshire,Active,2019-07-03,2024-08-24,1.7,Critical
17804,ANT-BIR-17804,Antenna,Radio,20,Ericsson,Fortinet-Ant-8185,SN728264813,10.191.186.241,Birmingham,West Midlands,Maintenance,2022-03-23,2022-07-05,1.1,Low
17805,ANT-OXF-17805,Antenna,Radio,24,F5,Dell-Ant-4692,SN210777885,10.92.94.231,Oxford,Oxfordshire,Maintenance,2019-06-14,2024-02-06,1.1,Critical
17806,ANT-GLA-17806,Antenna,Radio,50,Dell,Dell-Ant-8549,SN996406210,10.187.242.37,Glasgow,Scotland,Active,2018-01-17,2020-06-03,1.1,Low
17807,ANT-LEI-17807,Antenna,Radio,18,Juniper,Fortinet-Ant-5448,SN642482799,10.68.17.24,Leicester,Leicestershire,Maintenance,2019-07-09,2021-02-21,0.6,Medium
17808,ANT-SOU-17808,Antenna,Radio,44,HP,Dell-Ant-6043,SN209305127,10.253.235.205,Southampton,Hampshire,Maintenance,2023-12-11,2024-10-26,0.6,Medium
17809,ANT-NOT-17809,Antenna,Radio,21,HP,Cisco-Ant-8274,SN282103175,10.209.88.189,Nottingham,Nottinghamshire,Active,2023-03-28,2024-01-02,1.8,Medium
17810,ANT-EDI-17810,Antenna,Radio,8,F5,Huawei-Ant-7528,SN408550098,10.238.46.223,Edinburgh,Scotland,Degraded,2018-11-08,2022-12-17,1.2,Medium
17811,ANT-SOU-17811,Antenna,Radio,29,Juniper,Huawei-Ant-1856,SN119162652,10.99.223.55,Southampton,Hampshire,Offline,2016-07-22,2021-07-25,1.1,Critical
17812,ANT-OXF-17812,Antenna,Radio,9,Nokia,F5-Ant-5752,SN196150532,10.221.141.104,Oxford,Oxfordshire,Active,2017-12-11,2024-06-01,0.7,Critical
17813,ANT-GLA-17813,Antenna,Radio,17,Juniper,Oracle-Ant-4711,SN647225798,10.206.226.10,Glasgow,Scotland,Degraded,2022-06-25,2022-09-22,0.6,Medium
17814,ANT-BEL-17814,Antenna,Radio,19,F5,HP-Ant-8587,SN335980656,10.208.12.115,Belfast,Northern Ireland,Active,2022-06-25,2024-08-18,1.6,Critical
17815,ANT-LIV-17815,Antenna,Radio,8,Juniper,Juniper-Ant-1476,SN982371849,10.83.127.55,Liverpool,Merseyside,Offline,2020-05-30,2025-10-03,1.2,Low
17816,ANT-BRI-17816,Antenna,Radio,12,Nokia,F5-Ant-5638,SN155376707,10.74.89.26,Bristol,Avon,Active,2025-03-21,2025-09-05,1.9,Critical
17817,ANT-BEL-17817,Antenna,Radio,6,Fortinet,Fortinet-Ant-7183,SN848556602,10.127.209.126,Belfast,Northern Ireland,Maintenance,2016-06-18,2025-08-22,1.1,Medium
17818,ANT-BEL-17818,Antenna,Radio,29,HP,F5-Ant-1367,SN551203478,10.45.87.159,Belfast,Northern Ireland,Maintenance,2020-08-02,2022-04-07,0.7,High
17819,ANT-CAR-17819,Antenna,Radio,18,HP,Huawei-Ant-9985,SN338540273,10.125.253.48,Cardiff,Wales,Active,2020-12-07,2024-01-03,1.1,Low
17820,ANT-MAN-17820,Antenna,Radio,38,Huawei,Nokia-Ant-2642,SN920375618,10.154.39.112,Manchester,Greater Manchester,Active,2015-11-10,2025-07-17,1.5,Critical
17821,ANT-NEW-17821,Antenna,Radio,36,Ericsson,F5-Ant-4086,SN367807728,10.12.158.238,Newcastle,Tyne and Wear,Maintenance,2025-06-22,2025-09-09,1.5,Medium
17822,ANT-OXF-17822,Antenna,Radio,50,Dell,Dell-Ant-9895,SN998107254,10.240.152.129,Oxford,Oxfordshire,Offline,2015-08-10,2023-09-02,1.2,High
17823,ANT-NEW-17823,Antenna,Radio,3,Juniper,Nokia-Ant-7183,SN598224214,10.9.175.207,Newcastle,Tyne and Wear,Active,2020-10-28,2020-12-09,1.9,High
17824,ANT-EDI-17824,Antenna,Radio,38,F5,F5-Ant-4098,SN503793722,10.179.109.160,Edinburgh,Scotland,Offline,2017-08-22,2019-11-15,2.0,Medium
17825,ANT-OXF-17825,Antenna,Radio,25,Fortinet,F5-Ant-5267,SN970837251,10.245.64.65,Oxford,Oxfordshire,Offline,2020-04-05,2021-11-20,1.8,Critical
17826,ANT-BIR-17826,Antenna,Radio,43,Dell,Ericsson-Ant-9630,SN264320806,10.146.157.112,Birmingham,West Midlands,Active,2017-05-26,2020-10-27,1.8,Low
17827,ANT-CAM-17827,Antenna,Radio,17,Huawei,Cisco-Ant-4491,SN674215846,10.107.189.48,Cambridge,Cambridgeshire,Active,2023-06-21,2025-01-02,0.6,Low
17828,ANT-BIR-17828,Antenna,Radio,32,Fortinet,Ericsson-Ant-5512,SN203745423,10.180.3.131,Birmingham,West Midlands,Degraded,2021-04-05,2025-12-04,1.7,Critical
17829,ANT-SHE-17829,Antenna,Radio,2,Ericsson,F5-Ant-4474,SN635806567,10.111.216.24,Sheffield,South Yorkshire,Active,2017-01-09,2018-11-13,0.8,Medium
17830,ANT-BIR-17830,Antenna,Radio,25,Huawei,Cisco-Ant-2152,SN338276805,10.49.109.252,Birmingham,West Midlands,Active,2020-12-25,2021-12-10,1.6,Low
17831,ANT-NOT-17831,Antenna,Radio,25,Oracle,F5-Ant-8014,SN989621190,10.144.216.30,Nottingham,Nottinghamshire,Offline,2017-11-16,2020-07-25,1.8,Medium
17832,ANT-BRI-17832,Antenna,Radio,26,Huawei,F5-Ant-5078,SN642255174,10.29.79.153,Brighton,East Sussex,Maintenance,2018-10-26,2021-09-28,0.5,Medium
17833,ANT-CAR-17833,Antenna,Radio,36,Oracle,Oracle-Ant-7291,SN876445149,10.18.27.150,Cardiff,Wales,Active,2021-04-24,2021-08-12,1.6,Critical
17834,ANT-BIR-17834,Antenna,Radio,22,Nokia,Cisco-Ant-1569,SN964723716,10.235.41.156,Birmingham,West Midlands,Degraded,2021-08-21,2021-08-30,0.2,Medium
17835,ANT-LEI-17835,Antenna,Radio,45,F5,Fortinet-Ant-1083,SN346980081,10.56.87.227,Leicester,Leicestershire,Maintenance,2015-04-27,2022-07-04,1.2,Low
17836,ANT-BIR-17836,Antenna,Radio,2,Oracle,Huawei-Ant-7051,SN687036025,10.156.238.183,Birmingham,West Midlands,Offline,2021-08-01,2022-07-17,0.8,Medium
17837,ANT-LEI-17837,Antenna,Radio,18,Dell,Oracle-Ant-5592,SN681067163,10.5.91.58,Leicester,Leicestershire,Maintenance,2021-01-13,2023-02-20,1.5,High
17838,ANT-REA-17838,Antenna,Radio,40,Huawei,Juniper-Ant-7996,SN799360136,10.241.117.3,Reading,Berkshire,Active,2025-05-07,2025-12-30,0.2,High
17839,ANT-REA-17839,Antenna,Radio,12,Cisco,Nokia-Ant-3534,SN614019671,10.38.180.166,Reading,Berkshire,Degraded,2019-06-15,2022-12-19,0.1,Critical
17840,ANT-NOT-17840,Antenna,Radio,24,Ericsson,Oracle-Ant-7227,SN906791217,10.90.217.207,Nottingham,Nottinghamshire,Active,2016-08-25,2022-06-24,0.9,Medium
17841,ANT-BEL-17841,Antenna,Radio,26,Ericsson,Dell-Ant-4806,SN105762098,10.236.99.186,Belfast,Northern Ireland,Active,2015-03-27,2018-03-14,0.3,Critical
17842,ANT-GLA-17842,Antenna,Radio,33,Huawei,F5-Ant-1507,SN795082716,10.218.25.14,Glasgow,Scotland,Active,2023-03-19,2023-07-29,1.2,Medium
17843,ANT-SOU-17843,Antenna,Radio,45,Dell,Ericsson-Ant-1235,SN442958859,10.208.74.206,Southampton,Hampshire,Maintenance,2024-11-12,2025-06-10,1.5,Medium
17844,ANT-REA-17844,Antenna,Radio,8,Fortinet,Dell-Ant-2297,SN552019029,10.216.39.49,Reading,Berkshire,Maintenance,2025-04-11,2025-10-21,1.0,Low
17845,ANT-CAR-17845,Antenna,Radio,22,Juniper,Fortinet-Ant-9572,SN168416614,10.226.62.148,Cardiff,Wales,Active,2017-09-11,2023-10-14,0.5,Low
17846,ANT-LEI-17846,Antenna,Radio,1,Cisco,Fortinet-Ant-5855,SN699928211,10.105.3.76,Leicester,Leicestershire,Active,2016-09-06,2021-12-22,2.0,Critical
17847,ANT-REA-17847,Antenna,Radio,28,Oracle,Nokia-Ant-2845,SN585000241,10.146.3.251,Reading,Berkshire,Active,2016-01-02,2016-03-01,0.9,Low
17848,ANT-CAM-17848,Antenna,Radio,41,Cisco,Fortinet-Ant-9150,SN381296803,10.115.151.29,Cambridge,Cambridgeshire,Degraded,2016-05-19,2025-06-22,0.6,Critical
17849,ANT-LEI-17849,Antenna,Radio,4,Ericsson,Nokia-Ant-9696,SN196394610,10.10.124.49,Leicester,Leicestershire,Degraded,2022-06-22,2023-06-18,0.9,Low
17850,ANT-SHE-17850,Antenna,Radio,43,F5,Oracle-Ant-2956,SN701291949,10.0.158.61,Sheffield,South Yorkshire,Active,2015-11-18,2018-07-12,1.8,High
17851,ANT-SHE-17851,Antenna,Radio,43,Fortinet,Dell-Ant-8586,SN873534304,10.179.244.152,Sheffield,South Yorkshire,Degraded,2022-09-04,2024-10-26,0.2,Medium
17852,ANT-BRI-17852,Antenna,Radio,14,Huawei,Dell-Ant-3392,SN280728096,10.173.143.141,Brighton,East Sussex,Active,2016-03-30,2025-07-23,1.1,Critical
17853,ANT-BRI-17853,Antenna,Radio,16,HP,Ericsson-Ant-6993,SN582777622,10.35.30.41,Brighton,East Sussex,Active,2020-05-02,2023-04-04,1.4,Medium
17854,ANT-COV-17854,Antenna,Radio,32,Juniper,Nokia-Ant-6628,SN220812734,10.173.10.35,Coventry,West Midlands,Active,2022-03-03,2023-04-09,0.4,Low
17855,ANT-BIR-17855,Antenna,Radio,22,Huawei,Dell-Ant-9395,SN137646189,10.59.215.136,Birmingham,West Midlands,Active,2017-04-15,2024-06-11,0.3,High
17856,ANT-LEI-17856,Antenna,Radio,49,Huawei,Dell-Ant-6813,SN189439784,10.23.220.125,Leicester,Leicestershire,Maintenance,2023-02-08,2024-04-18,0.3,Medium
17857,ANT-EDI-17857,Antenna,Radio,7,Cisco,Oracle-Ant-9803,SN271628314,10.39.184.199,Edinburgh,Scotland,Active,2016-09-18,2018-02-01,0.2,Critical
17858,ANT-SHE-17858,Antenna,Radio,24,Cisco,Nokia-Ant-6132,SN737350282,10.170.155.200,Sheffield,South Yorkshire,Degraded,2024-03-29,2024-11-27,0.4,Low
17859,ANT-NEW-17859,Antenna,Radio,8,Nokia,Cisco-Ant-4319,SN829098503,10.67.0.22,Newcastle,Tyne and Wear,Active,2022-08-19,2023-01-11,1.9,High
17860,ANT-NEW-17860,Antenna,Radio,26,Nokia,Dell-Ant-8844,SN807698721,10.56.224.139,Newcastle,Tyne and Wear,Offline,2021-10-31,2024-01-03,1.4,Low
17861,ANT-SHE-17861,Antenna,Radio,5,Ericsson,Oracle-Ant-7454,SN915795638,10.151.181.202,Sheffield,South Yorkshire,Active,2019-03-15,2020-12-25,1.5,Critical
17862,ANT-NOT-17862,Antenna,Radio,40,Oracle,F5-Ant-5767,SN720807639,10.117.201.154,Nottingham,Nottinghamshire,Active,2023-07-20,2024-12-08,0.4,Critical
17863,ANT-NOT-17863,Antenna,Radio,15,Dell,Juniper-Ant-1212,SN519651628,10.64.186.53,Nottingham,Nottinghamshire,Degraded,2020-10-21,2023-02-25,0.5,Critical
17864,ANT-LIV-17864,Antenna,Radio,39,Oracle,Cisco-Ant-6726,SN219379287,10.239.222.79,Liverpool,Merseyside,Active,2022-01-05,2024-06-25,0.4,Medium
17865,ANT-NEW-17865,Antenna,Radio,33,HP,Dell-Ant-5578,SN325711998,10.81.23.68,Newcastle,Tyne and Wear,Active,2020-05-20,2021-01-05,1.5,Low
17866,ANT-EDI-17866,Antenna,Radio,43,Juniper,Juniper-Ant-7720,SN349793538,10.60.115.236,Edinburgh,Scotland,Active,2024-10-16,2025-03-31,0.3,Critical
17867,ANT-BRI-17867,Antenna,Radio,44,Huawei,Huawei-Ant-4942,SN941835358,10.22.242.39,Bristol,Avon,Active,2021-05-02,2024-09-19,0.7,Low
17868,ANT-BRI-17868,Antenna,Radio,50,Fortinet,Cisco-Ant-6228,SN984495243,10.117.118.110,Bristol,Avon,Offline,2021-12-21,2023-05-05,0.8,Medium
17869,ANT-MAN-17869,Antenna,Radio,21,Ericsson,Cisco-Ant-6207,SN132641976,10.57.71.72,Manchester,Greater Manchester,Degraded,2024-12-18,2025-05-14,0.5,Critical
17870,ANT-BEL-17870,Antenna,Radio,9,Huawei,Fortinet-Ant-5860,SN892865451,10.224.118.117,Belfast,Northern Ireland,Active,2018-02-12,2023-10-28,0.4,Low
17871,ANT-LIV-17871,Antenna,Radio,7,Oracle,Ericsson-Ant-3445,SN655942381,10.127.155.248,Liverpool,Merseyside,Maintenance,2018-08-17,2023-10-01,1.3,High
17872,ANT-LON-17872,Antenna,Radio,41,Oracle,Nokia-Ant-3990,SN456518592,10.95.232.75,London,Greater London,Active,2023-12-28,2025-05-05,1.0,Low
17873,ANT-BEL-17873,Antenna,Radio,16,HP,Cisco-Ant-6690,SN909853888,10.220.232.102,Belfast,Northern Ireland,Active,2021-10-18,2024-04-13,1.8,High
17874,ANT-SHE-17874,Antenna,Radio,46,Ericsson,Ericsson-Ant-5894,SN587077290,10.220.120.107,Sheffield,South Yorkshire,Offline,2023-06-06,2023-11-24,1.9,Critical
17875,ANT-CAM-17875,Antenna,Radio,50,Fortinet,Cisco-Ant-9167,SN273867638,10.108.182.56,Cambridge,Cambridgeshire,Maintenance,2022-10-05,2022-12-17,0.8,Critical
17876,ANT-COV-17876,Antenna,Radio,47,HP,Oracle-Ant-4289,SN966101649,10.241.98.128,Coventry,West Midlands,Active,2016-07-03,2023-10-23,0.8,Low
17877,ANT-COV-17877,Antenna,Radio,12,Huawei,Oracle-Ant-5941,SN127093513,10.48.86.163,Coventry,West Midlands,Active,2021-06-27,2023-10-14,0.2,Critical
17878,ANT-CAM-17878,Antenna,Radio,2,Cisco,Nokia-Ant-8546,SN141994714,10.126.94.95,Cambridge,Cambridgeshire,Maintenance,2025-02-11,2025-12-19,1.3,Critical
17879,ANT-REA-17879,Antenna,Radio,42,Huawei,Oracle-Ant-5137,SN477911438,10.94.79.66,Reading,Berkshire,Maintenance,2019-03-18,2025-04-29,0.4,Medium
17880,ANT-BIR-17880,Antenna,Radio,38,Ericsson,Ericsson-Ant-2142,SN669021840,10.85.54.190,Birmingham,West Midlands,Active,2021-05-13,2022-08-20,0.3,Critical
17881,ANT-REA-17881,Antenna,Radio,47,HP,Oracle-Ant-5172,SN138430218,10.155.173.120,Reading,Berkshire,Active,2015-05-31,2018-03-25,1.4,Low
17882,ANT-BRI-17882,Antenna,Radio,20,F5,Cisco-Ant-2349,SN500877402,10.41.183.187,Bristol,Avon,Active,2015-03-06,2018-01-19,0.7,High
17883,ANT-MAN-17883,Antenna,Radio,43,Fortinet,Ericsson-Ant-3583,SN607107768,10.73.155.215,Manchester,Greater Manchester,Degraded,2017-12-24,2018-07-16,1.4,Medium
17884,ANT-BEL-17884,Antenna,Radio,26,F5,Ericsson-Ant-6468,SN233097009,10.248.122.116,Belfast,Northern Ireland,Active,2016-05-16,2025-03-14,1.9,Low
17885,ANT-OXF-17885,Antenna,Radio,46,Nokia,Dell-Ant-6748,SN702529825,10.141.176.234,Oxford,Oxfordshire,Active,2018-04-03,2025-02-05,1.1,High
17886,ANT-REA-17886,Antenna,Radio,25,Ericsson,Dell-Ant-3015,SN606480815,10.98.10.54,Reading,Berkshire,Active,2017-11-19,2019-10-31,1.1,Low
17887,ANT-SOU-17887,Antenna,Radio,44,Nokia,Fortinet-Ant-2224,SN845599704,10.197.45.10,Southampton,Hampshire,Active,2018-09-18,2023-04-26,0.5,Low
17888,ANT-SOU-17888,Antenna,Radio,16,Juniper,Cisco-Ant-7400,SN118871180,10.3.93.170,Southampton,Hampshire,Active,2025-01-26,2025-07-11,0.1,Critical
17889,ANT-CAM-17889,Antenna,Radio,17,Nokia,Juniper-Ant-9166,SN625494298,10.147.153.72,Cambridge,Cambridgeshire,Active,2021-01-31,2024-01-14,0.4,Low
17890,ANT-NEW-17890,Antenna,Radio,36,Ericsson,Oracle-Ant-1807,SN510954029,10.224.149.129,Newcastle,Tyne and Wear,Active,2018-07-14,2020-11-17,0.7,High
17891,ANT-GLA-17891,Antenna,Radio,4,Ericsson,Oracle-Ant-2301,SN303969447,10.152.47.88,Glasgow,Scotland,Active,2018-06-11,2023-09-28,0.6,Critical
17892,ANT-BRI-17892,Antenna,Radio,39,F5,Nokia-Ant-5446,SN125424565,10.140.181.148,Bristol,Avon,Degraded,2016-12-13,2023-09-14,1.7,Medium
17893,ANT-NEW-17893,Antenna,Radio,21,HP,F5-Ant-6663,SN966112843,10.226.23.128,Newcastle,Tyne and Wear,Active,2016-11-14,2023-04-30,1.1,Critical
17894,ANT-BIR-17894,Antenna,Radio,12,Fortinet,HP-Ant-1394,SN937106725,10.243.146.122,Birmingham,West Midlands,Maintenance,2023-10-25,2025-11-08,0.5,Medium
17895,ANT-OXF-17895,Antenna,Radio,40,Fortinet,Cisco-Ant-9844,SN698347664,10.27.171.244,Oxford,Oxfordshire,Offline,2016-10-28,2019-08-11,0.7,Critical
17896,ANT-GLA-17896,Antenna,Radio,4,F5,Oracle-Ant-8520,SN261120669,10.246.111.223,Glasgow,Scotland,Maintenance,2016-03-18,2023-05-15,1.3,Low
17897,ANT-LIV-17897,Antenna,Radio,7,F5,F5-Ant-1781,SN947704990,10.219.29.214,Liverpool,Merseyside,Active,2020-09-11,2021-04-17,1.8,Low
17898,ANT-CAM-17898,Antenna,Radio,9,Nokia,Oracle-Ant-7684,SN546119866,10.115.22.25,Cambridge,Cambridgeshire,Degraded,2024-08-11,2024-09-28,0.4,Low
17899,ANT-LIV-17899,Antenna,Radio,36,Dell,Juniper-Ant-2677,SN573007012,10.102.128.189,Liverpool,Merseyside,Offline,2019-05-04,2021-02-24,0.8,Critical
17900,ANT-EDI-17900,Antenna,Radio,47,Nokia,Ericsson-Ant-5570,SN551921924,10.165.213.221,Edinburgh,Scotland,Maintenance,2017-11-06,2019-04-08,1.1,Medium
17901,ANT-SHE-17901,Antenna,Radio,27,Ericsson,HP-Ant-5099,SN971862242,10.79.216.223,Sheffield,South Yorkshire,Active,2023-01-25,2024-05-17,1.0,High
17902,ANT-SHE-17902,Antenna,Radio,39,Nokia,Oracle-Ant-9328,SN377355185,10.5.3.217,Sheffield,South Yorkshire,Active,2025-06-22,2025-08-03,1.2,Medium
17903,ANT-MAN-17903,Antenna,Radio,24,F5,Oracle-Ant-3460,SN172041236,10.44.81.187,Manchester,Greater Manchester,Maintenance,2021-11-03,2022-07-03,0.4,Low
17904,ANT-BRI-17904,Antenna,Radio,46,Dell,Huawei-Ant-8815,SN425683272,10.51.119.165,Bristol,Avon,Active,2015-01-08,2018-05-24,0.8,Low
17905,ANT-MAN-17905,Antenna,Radio,39,Fortinet,Huawei-Ant-2699,SN476818508,10.229.163.149,Manchester,Greater Manchester,Offline,2019-10-17,2021-12-26,1.2,Medium
17906,ANT-SOU-17906,Antenna,Radio,1,Nokia,Huawei-Ant-6408,SN216601022,10.34.41.65,Southampton,Hampshire,Degraded,2016-09-06,2017-12-30,0.6,Low
17907,ANT-GLA-17907,Antenna,Radio,44,Nokia,Huawei-Ant-8102,SN436669807,10.168.83.160,Glasgow,Scotland,Active,2018-05-23,2020-09-24,0.4,High
17908,ANT-CAM-17908,Antenna,Radio,31,Huawei,Fortinet-Ant-5987,SN534260118,10.84.150.244,Cambridge,Cambridgeshire,Offline,2021-01-07,2024-08-09,0.1,Critical
17909,ANT-BEL-17909,Antenna,Radio,11,Nokia,Nokia-Ant-5528,SN391343180,10.244.149.199,Belfast,Northern Ireland,Active,2021-05-15,2022-10-15,1.3,Critical
17910,ANT-OXF-17910,Antenna,Radio,32,Oracle,HP-Ant-9255,SN489486384,10.142.254.115,Oxford,Oxfordshire,Degraded,2020-05-02,2025-05-06,0.4,Critical
17911,ANT-LON-17911,Antenna,Radio,38,Oracle,Huawei-Ant-4823,SN853903688,10.72.83.149,London,Greater London,Offline,2020-04-09,2024-10-26,1.0,Critical
17912,ANT-COV-17912,Antenna,Radio,37,Dell,HP-Ant-3702,SN354297665,10.153.113.95,Coventry,West Midlands,Active,2020-12-14,2025-05-24,0.9,Low
17913,ANT-CAM-17913,Antenna,Radio,25,Huawei,Huawei-Ant-3928,SN288012907,10.96.77.155,Cambridge,Cambridgeshire,Maintenance,2015-07-02,2023-08-22,1.6,Low
17914,ANT-MAN-17914,Antenna,Radio,2,Nokia,Dell-Ant-2230,SN854067392,10.37.199.57,Manchester,Greater Manchester,Active,2025-03-03,2025-05-09,0.7,Low
17915,ANT-LIV-17915,Antenna,Radio,25,Ericsson,Fortinet-Ant-1378,SN916813443,10.253.62.155,Liverpool,Merseyside,Maintenance,2018-05-06,2025-05-18,0.9,Medium
17916,ANT-BEL-17916,Antenna,Radio,2,F5,F5-Ant-7958,SN878405485,10.171.85.46,Belfast,Northern Ireland,Active,2017-11-20,2022-02-14,1.5,Low
17917,ANT-LEE-17917,Antenna,Radio,48,Nokia,Huawei-Ant-4635,SN846435241,10.110.114.166,Leeds,West Yorkshire,Active,2020-02-05,2023-12-31,1.1,High
17918,ANT-LON-17918,Antenna,Radio,48,F5,Nokia-Ant-6895,SN862211531,10.49.194.163,London,Greater London,Active,2018-11-05,2025-01-26,0.9,High
17919,ANT-NEW-17919,Antenna,Radio,29,Oracle,Huawei-Ant-5127,SN596596345,10.33.123.173,Newcastle,Tyne and Wear,Offline,2017-06-05,2022-08-17,1.3,Low
17920,ANT-OXF-17920,Antenna,Radio,25,Huawei,Nokia-Ant-4764,SN839610513,10.137.169.158,Oxford,Oxfordshire,Offline,2020-06-02,2020-07-17,0.7,High
17921,ANT-CAM-17921,Antenna,Radio,46,Fortinet,Cisco-Ant-1822,SN484143492,10.95.199.3,Cambridge,Cambridgeshire,Active,2018-11-05,2019-04-02,1.0,Low
