po_line_id,po_id,product_key,description,quantity_ordered,quantity_received,unit_cost,line_total
45978,8306,9,Item for PO PO008306,667,667,156.92,104665.64
45979,8306,44,Item for PO PO008306,968,968,97.91,94776.88
45980,8306,34,Item for PO PO008306,149,149,386.5,57588.5
45981,8306,27,Item for PO PO008306,248,248,296.14,73442.72
45982,8306,31,Item for PO PO008306,844,844,219.02,184852.88
45983,8306,32,Item for PO PO008306,98,98,467.52,45816.96
45984,8306,28,Item for PO PO008306,323,323,355.21,114732.83
45985,8306,28,Item for PO PO008306,713,713,294.2,209764.6
45986,8306,1,Item for PO PO008306,601,601,237.98,143025.98
45987,8307,24,Item for PO PO008307,107,2,204.2,21849.4
45988,8307,5,Item for PO PO008307,388,351,385.13,149430.44
45989,8307,54,Item for PO PO008307,124,94,308.37,38237.88
45990,8307,7,Item for PO PO008307,411,292,456.08,187448.88
45991,8307,23,Item for PO PO008307,690,454,482.8,333132.0
45992,8307,58,Item for PO PO008307,904,546,118.39,107024.56
45993,8307,30,Item for PO PO008307,655,455,489.42,320570.1
45994,8307,16,Item for PO PO008307,579,410,455.31,263624.49
45995,8307,54,Item for PO PO008307,760,454,424.87,322901.2
45996,8308,40,Item for PO PO008308,61,61,119.36,7280.96
45997,8308,44,Item for PO PO008308,224,224,424.28,95038.72
45998,8308,24,Item for PO PO008308,25,25,166.41,4160.25
45999,8308,64,Item for PO PO008308,988,988,293.49,289968.12
46000,8308,1,Item for PO PO008308,48,48,411.66,19759.68
46001,8308,44,Item for PO PO008308,704,704,220.27,155070.08
46002,8308,18,Item for PO PO008308,406,406,27.6,11205.6
46003,8309,8,Item for PO PO008309,25,15,449.6,11240.0
46004,8309,47,Item for PO PO008309,508,427,429.72,218297.76
46005,8309,27,Item for PO PO008309,493,11,184.68,91047.24
46006,8309,50,Item for PO PO008309,489,421,365.86,178905.54
46007,8309,34,Item for PO PO008309,253,143,337.63,85420.39
46008,8309,33,Item for PO PO008309,511,143,348.84,178257.24
46009,8309,31,Item for PO PO008309,242,136,433.49,104904.58
46010,8309,3,Item for PO PO008309,95,3,208.94,19849.3
46011,8309,57,Item for PO PO008309,428,41,174.06,74497.68
46012,8309,42,Item for PO PO008309,443,65,372.77,165137.11
46013,8310,55,Item for PO PO008310,624,13,364.69,227566.56
46014,8311,45,Item for PO PO008311,298,298,103.8,30932.4
46015,8311,44,Item for PO PO008311,271,271,279.42,75722.82
46016,8311,19,Item for PO PO008311,945,945,260.74,246399.3
46017,8311,11,Item for PO PO008311,19,19,328.73,6245.87
46018,8311,33,Item for PO PO008311,166,166,318.56,52880.96
46019,8311,32,Item for PO PO008311,906,906,124.76,113032.56
46020,8311,64,Item for PO PO008311,840,840,159.69,134139.6
46021,8311,19,Item for PO PO008311,451,451,487.9,220042.9
46022,8311,52,Item for PO PO008311,689,689,352.15,242631.35
46023,8311,48,Item for PO PO008311,838,838,250.93,210279.34
46024,8312,63,Item for PO PO008312,458,458,377.01,172670.58
46025,8312,37,Item for PO PO008312,618,618,11.79,7286.22
46026,8312,59,Item for PO PO008312,555,555,161.75,89771.25
46027,8312,62,Item for PO PO008312,43,43,224.45,9651.35
46028,8312,57,Item for PO PO008312,551,551,312.55,172215.05
46029,8312,17,Item for PO PO008312,892,892,232.04,206979.68
46030,8312,10,Item for PO PO008312,749,749,234.99,176007.51
46031,8313,25,Item for PO PO008313,405,405,130.65,52913.25
46032,8314,51,Item for PO PO008314,297,96,72.86,21639.42
46033,8315,23,Item for PO PO008315,125,125,460.56,57570.0
46034,8316,2,Item for PO PO008316,819,428,293.14,240081.66
46035,8316,4,Item for PO PO008316,629,143,43.08,27097.32
46036,8316,43,Item for PO PO008316,476,412,456.47,217279.72
46037,8316,30,Item for PO PO008316,86,64,298.6,25679.6
46038,8316,48,Item for PO PO008316,594,523,27.99,16626.06
46039,8316,19,Item for PO PO008316,635,197,374.23,237636.05
46040,8316,18,Item for PO PO008316,80,47,59.84,4787.2
46041,8316,49,Item for PO PO008316,701,510,494.74,346812.74
46042,8316,61,Item for PO PO008316,692,518,253.62,175505.04
46043,8316,29,Item for PO PO008316,540,390,357.86,193244.4
46044,8317,33,Item for PO PO008317,750,750,469.22,351915.0
46045,8318,45,Item for PO PO008318,731,731,55.65,40680.15
46046,8318,25,Item for PO PO008318,762,762,498.59,379925.58
46047,8318,7,Item for PO PO008318,492,492,102.1,50233.2
46048,8318,3,Item for PO PO008318,946,946,491.92,465356.32
46049,8319,48,Item for PO PO008319,478,458,389.0,185942.0
46050,8320,20,Item for PO PO008320,442,113,101.12,44695.04
46051,8320,32,Item for PO PO008320,352,256,217.27,76479.04
46052,8320,52,Item for PO PO008320,538,117,257.95,138777.1
46053,8320,18,Item for PO PO008320,925,200,452.71,418756.75
46054,8320,28,Item for PO PO008320,136,45,61.0,8296.0
46055,8320,41,Item for PO PO008320,764,273,230.84,176361.76
46056,8320,17,Item for PO PO008320,587,89,248.04,145599.48
46057,8321,53,Item for PO PO008321,74,74,141.58,10476.92
46058,8321,41,Item for PO PO008321,190,190,474.86,90223.4
46059,8321,36,Item for PO PO008321,901,901,342.27,308385.27
46060,8321,1,Item for PO PO008321,933,933,288.41,269086.53
46061,8322,17,Item for PO PO008322,420,392,330.68,138885.6
46062,8322,19,Item for PO PO008322,938,547,324.31,304202.78
46063,8322,7,Item for PO PO008322,819,195,432.58,354283.02
46064,8322,25,Item for PO PO008322,39,33,295.14,11510.46
46065,8322,7,Item for PO PO008322,428,106,111.44,47696.32
46066,8322,15,Item for PO PO008322,688,546,358.41,246586.08
46067,8322,27,Item for PO PO008322,156,108,225.72,35212.32
46068,8322,16,Item for PO PO008322,153,47,20.49,3134.97
46069,8322,58,Item for PO PO008322,691,66,76.64,52958.24
46070,8322,8,Item for PO PO008322,601,393,125.27,75287.27
46071,8323,18,Item for PO PO008323,212,146,319.96,67831.52
46072,8323,41,Item for PO PO008323,103,35,419.69,43228.07
46073,8323,48,Item for PO PO008323,688,213,126.74,87197.12
46074,8323,22,Item for PO PO008323,155,50,21.67,3358.85
46075,8323,15,Item for PO PO008323,558,402,336.35,187683.3
46076,8323,49,Item for PO PO008323,108,54,306.49,33100.92
46077,8323,51,Item for PO PO008323,533,95,91.12,48566.96
46078,8324,51,Item for PO PO008324,346,346,331.74,114782.04
46079,8324,51,Item for PO PO008324,193,193,12.9,2489.7
46080,8324,30,Item for PO PO008324,826,826,296.43,244851.18
46081,8324,48,Item for PO PO008324,729,729,194.25,141608.25
46082,8324,50,Item for PO PO008324,634,634,343.57,217823.38
46083,8324,53,Item for PO PO008324,501,501,469.36,235149.36
46084,8324,37,Item for PO PO008324,168,168,438.29,73632.72
46085,8325,30,Item for PO PO008325,163,163,60.19,9810.97
46086,8325,5,Item for PO PO008325,987,987,345.05,340564.35
46087,8325,16,Item for PO PO008325,977,977,318.26,310940.02
46088,8325,4,Item for PO PO008325,360,360,36.53,13150.8
46089,8325,50,Item for PO PO008325,445,445,144.53,64315.85
46090,8326,62,Item for PO PO008326,689,117,39.03,26891.67
46091,8327,46,Item for PO PO008327,409,409,362.83,148397.47
46092,8328,25,Item for PO PO008328,755,755,106.04,80060.2
46093,8328,64,Item for PO PO008328,711,711,327.13,232589.43
46094,8328,17,Item for PO PO008328,411,411,118.68,48777.48
46095,8328,34,Item for PO PO008328,343,343,288.8,99058.4
46096,8328,1,Item for PO PO008328,565,565,378.33,213756.45
46097,8328,32,Item for PO PO008328,446,446,187.37,83567.02
46098,8329,3,Item for PO PO008329,846,846,257.83,218124.18
46099,8329,61,Item for PO PO008329,370,370,256.81,95019.7
46100,8329,22,Item for PO PO008329,21,21,339.3,7125.3
46101,8330,55,Item for PO PO008330,650,47,121.5,78975.0
46102,8330,21,Item for PO PO008330,875,526,418.21,365933.75
46103,8330,59,Item for PO PO008330,402,167,163.55,65747.1
46104,8330,9,Item for PO PO008330,660,477,190.83,125947.8
46105,8331,2,Item for PO PO008331,303,168,175.47,53167.41
46106,8331,63,Item for PO PO008331,643,426,31.25,20093.75
46107,8331,57,Item for PO PO008331,802,2,468.04,375368.08
46108,8331,25,Item for PO PO008331,588,91,265.83,156308.04
46109,8331,8,Item for PO PO008331,575,320,306.36,176157.0
46110,8331,20,Item for PO PO008331,273,9,190.74,52072.02
46111,8331,39,Item for PO PO008331,310,69,224.0,69440.0
46112,8331,62,Item for PO PO008331,621,400,258.2,160342.2
46113,8331,40,Item for PO PO008331,880,702,253.52,223097.6
46114,8332,55,Item for PO PO008332,42,42,265.48,11150.16
46115,8333,63,Item for PO PO008333,930,930,488.5,454305.0
46116,8333,55,Item for PO PO008333,101,101,178.51,18029.51
46117,8333,24,Item for PO PO008333,231,231,362.5,83737.5
46118,8333,60,Item for PO PO008333,940,940,133.9,125866.0
46119,8333,58,Item for PO PO008333,390,390,253.62,98911.8
46120,8334,17,Item for PO PO008334,494,494,311.26,153762.44
46121,8334,32,Item for PO PO008334,515,515,217.3,111909.5
46122,8334,48,Item for PO PO008334,901,901,307.9,277417.9
46123,8335,9,Item for PO PO008335,195,195,304.49,59375.55
46124,8335,30,Item for PO PO008335,907,907,242.01,219503.07
46125,8336,8,Item for PO PO008336,355,275,229.04,81309.2
46126,8336,2,Item for PO PO008336,40,35,434.3,17372.0
46127,8336,9,Item for PO PO008336,743,331,332.07,246728.01
46128,8336,54,Item for PO PO008336,152,147,119.95,18232.4
46129,8336,13,Item for PO PO008336,628,500,265.31,166614.68
46130,8336,20,Item for PO PO008336,30,25,100.1,3003.0
46131,8337,16,Item for PO PO008337,169,111,261.03,44114.07
46132,8337,14,Item for PO PO008337,69,51,494.77,34139.13
46133,8337,24,Item for PO PO008337,956,914,395.31,377916.36
46134,8337,24,Item for PO PO008337,227,177,245.35,55694.45
46135,8337,49,Item for PO PO008337,858,383,33.04,28348.32
46136,8338,9,Item for PO PO008338,754,734,332.09,250395.86
46137,8338,31,Item for PO PO008338,34,11,324.84,11044.56
46138,8338,11,Item for PO PO008338,407,38,360.99,146922.93
46139,8338,57,Item for PO PO008338,969,875,78.34,75911.46
46140,8338,32,Item for PO PO008338,191,35,371.1,70880.1
46141,8339,40,Item for PO PO008339,546,290,70.11,38280.06
46142,8339,29,Item for PO PO008339,609,355,324.79,197797.11
46143,8339,23,Item for PO PO008339,893,84,225.87,201701.91
46144,8340,50,Item for PO PO008340,320,101,354.01,113283.2
46145,8340,29,Item for PO PO008340,551,525,16.1,8871.1
46146,8340,38,Item for PO PO008340,432,112,448.29,193661.28
46147,8340,53,Item for PO PO008340,909,659,90.3,82082.7
46148,8340,52,Item for PO PO008340,580,54,367.26,213010.8
46149,8340,34,Item for PO PO008340,277,89,230.54,63859.58
46150,8340,48,Item for PO PO008340,540,335,478.57,258427.8
46151,8340,14,Item for PO PO008340,841,139,260.91,219425.31
46152,8340,57,Item for PO PO008340,683,678,72.66,49626.78
46153,8340,34,Item for PO PO008340,81,46,218.85,17726.85
46154,8341,7,Item for PO PO008341,502,502,43.62,21897.24
46155,8341,62,Item for PO PO008341,258,258,428.61,110581.38
46156,8341,16,Item for PO PO008341,779,779,314.97,245361.63
46157,8341,24,Item for PO PO008341,17,17,49.82,846.94
46158,8342,49,Item for PO PO008342,854,854,49.08,41914.32
46159,8342,32,Item for PO PO008342,736,736,326.0,239936.0
46160,8342,59,Item for PO PO008342,594,594,456.79,271333.26
46161,8342,53,Item for PO PO008342,342,342,179.6,61423.2
46162,8342,18,Item for PO PO008342,484,484,476.48,230616.32
46163,8343,53,Item for PO PO008343,728,728,160.23,116647.44
46164,8343,21,Item for PO PO008343,560,560,292.16,163609.6
46165,8343,45,Item for PO PO008343,76,76,179.23,13621.48
46166,8343,9,Item for PO PO008343,797,797,168.81,134541.57
46167,8343,28,Item for PO PO008343,633,633,200.94,127195.02
46168,8343,36,Item for PO PO008343,122,122,273.74,33396.28
46169,8343,2,Item for PO PO008343,77,77,131.95,10160.15
46170,8343,7,Item for PO PO008343,563,563,397.05,223539.15
46171,8343,63,Item for PO PO008343,631,631,165.26,104279.06
46172,8343,19,Item for PO PO008343,371,371,204.59,75902.89
46173,8344,63,Item for PO PO008344,492,492,181.26,89179.92
46174,8344,36,Item for PO PO008344,31,31,135.83,4210.73
46175,8345,3,Item for PO PO008345,421,382,55.0,23155.0
46176,8345,56,Item for PO PO008345,267,194,74.37,19856.79
46177,8346,63,Item for PO PO008346,476,476,339.11,161416.36
46178,8346,14,Item for PO PO008346,601,601,197.03,118415.03
46179,8347,30,Item for PO PO008347,322,174,58.54,18849.88
46180,8347,44,Item for PO PO008347,199,40,413.17,82220.83
46181,8348,41,Item for PO PO008348,551,551,446.69,246126.19
46182,8348,40,Item for PO PO008348,267,267,45.41,12124.47
46183,8349,16,Item for PO PO008349,849,849,222.82,189174.18
46184,8349,17,Item for PO PO008349,162,162,486.62,78832.44
46185,8349,1,Item for PO PO008349,604,604,35.15,21230.6
46186,8349,40,Item for PO PO008349,367,367,438.69,160999.23
46187,8349,32,Item for PO PO008349,361,361,79.21,28594.81
46188,8349,46,Item for PO PO008349,521,521,48.6,25320.6
46189,8350,45,Item for PO PO008350,779,779,271.54,211529.66
46190,8350,24,Item for PO PO008350,823,823,306.83,252521.09
46191,8350,13,Item for PO PO008350,124,124,369.65,45836.6
46192,8350,13,Item for PO PO008350,274,274,331.14,90732.36
46193,8351,17,Item for PO PO008351,481,135,154.46,74295.26
46194,8351,24,Item for PO PO008351,310,195,160.15,49646.5
46195,8351,23,Item for PO PO008351,515,168,40.2,20703.0
46196,8351,64,Item for PO PO008351,852,527,402.16,342640.32
46197,8351,15,Item for PO PO008351,423,361,170.75,72227.25
46198,8351,51,Item for PO PO008351,647,78,371.6,240425.2
46199,8351,27,Item for PO PO008351,702,395,243.35,170831.7
46200,8352,40,Item for PO PO008352,681,681,128.35,87406.35
46201,8352,14,Item for PO PO008352,890,890,416.82,370969.8
46202,8352,8,Item for PO PO008352,941,941,197.0,185377.0
46203,8352,35,Item for PO PO008352,160,160,179.91,28785.6
46204,8352,21,Item for PO PO008352,507,507,445.34,225787.38
46205,8352,39,Item for PO PO008352,815,815,494.14,402724.1
46206,8352,1,Item for PO PO008352,280,280,256.68,71870.4
46207,8353,15,Item for PO PO008353,115,115,158.03,18173.45
46208,8353,42,Item for PO PO008353,680,680,121.4,82552.0
46209,8353,40,Item for PO PO008353,317,317,39.21,12429.57
46210,8354,22,Item for PO PO008354,418,418,269.91,112822.38
46211,8354,15,Item for PO PO008354,640,640,75.01,48006.4
46212,8354,5,Item for PO PO008354,73,73,74.13,5411.49
46213,8354,19,Item for PO PO008354,498,498,310.2,154479.6
46214,8354,22,Item for PO PO008354,715,715,102.25,73108.75
46215,8355,47,Item for PO PO008355,900,499,482.76,434484.0
46216,8355,6,Item for PO PO008355,786,443,338.91,266383.26
46217,8355,9,Item for PO PO008355,541,532,61.82,33444.62
46218,8355,18,Item for PO PO008355,195,140,20.26,3950.7
46219,8355,32,Item for PO PO008355,236,122,300.08,70818.88
46220,8355,15,Item for PO PO008355,205,150,331.35,67926.75
46221,8355,63,Item for PO PO008355,366,196,279.43,102271.38
46222,8356,26,Item for PO PO008356,548,548,181.2,99297.6
46223,8356,18,Item for PO PO008356,437,437,461.4,201631.8
46224,8357,31,Item for PO PO008357,552,552,156.63,86459.76
46225,8357,25,Item for PO PO008357,712,712,356.27,253664.24
46226,8357,60,Item for PO PO008357,211,211,333.72,70414.92
46227,8358,12,Item for PO PO008358,346,41,18.47,6390.62
46228,8359,46,Item for PO PO008359,88,25,431.9,38007.2
46229,8359,64,Item for PO PO008359,510,142,211.08,107650.8
46230,8359,14,Item for PO PO008359,738,224,57.32,42302.16
46231,8359,58,Item for PO PO008359,904,310,459.85,415704.4
46232,8359,21,Item for PO PO008359,375,186,201.33,75498.75
46233,8359,57,Item for PO PO008359,710,476,394.97,280428.7
46234,8359,42,Item for PO PO008359,577,221,477.02,275240.54
46235,8359,63,Item for PO PO008359,965,930,230.86,222779.9
46236,8359,60,Item for PO PO008359,281,115,43.66,12268.46
46237,8359,47,Item for PO PO008359,43,34,56.7,2438.1
46238,8360,7,Item for PO PO008360,724,724,209.11,151395.64
46239,8360,10,Item for PO PO008360,677,677,288.09,195036.93
46240,8360,17,Item for PO PO008360,420,420,336.13,141174.6
46241,8360,32,Item for PO PO008360,771,771,320.89,247406.19
46242,8361,55,Item for PO PO008361,19,9,369.31,7016.89
46243,8361,18,Item for PO PO008361,416,402,274.96,114383.36
46244,8361,6,Item for PO PO008361,222,93,185.13,41098.86
46245,8361,23,Item for PO PO008361,51,8,229.93,11726.43
46246,8361,32,Item for PO PO008361,359,254,29.12,10454.08
46247,8361,21,Item for PO PO008361,26,16,436.57,11350.82
46248,8362,54,Item for PO PO008362,734,576,133.32,97856.88
46249,8362,54,Item for PO PO008362,354,74,100.85,35700.9
46250,8362,39,Item for PO PO008362,79,33,391.34,30915.86
46251,8362,33,Item for PO PO008362,246,176,397.95,97895.7
46252,8362,62,Item for PO PO008362,591,584,102.76,60731.16
46253,8362,26,Item for PO PO008362,828,401,298.86,247456.08
46254,8362,2,Item for PO PO008362,198,136,233.24,46181.52
46255,8363,7,Item for PO PO008363,686,170,265.98,182462.28
46256,8363,24,Item for PO PO008363,146,22,42.66,6228.36
46257,8363,22,Item for PO PO008363,233,188,283.0,65939.0
46258,8363,5,Item for PO PO008363,293,236,379.03,111055.79
46259,8363,51,Item for PO PO008363,966,964,286.4,276662.4
46260,8363,36,Item for PO PO008363,315,236,422.08,132955.2
46261,8364,9,Item for PO PO008364,310,192,87.21,27035.1
46262,8364,47,Item for PO PO008364,940,260,445.04,418337.6
46263,8364,26,Item for PO PO008364,574,306,193.19,110891.06
46264,8364,25,Item for PO PO008364,690,384,147.39,101699.1
46265,8364,1,Item for PO PO008364,740,605,314.46,232700.4
46266,8364,52,Item for PO PO008364,455,214,210.98,95995.9
46267,8364,62,Item for PO PO008364,569,462,317.83,180845.27
46268,8365,17,Item for PO PO008365,552,518,169.51,93569.52
46269,8365,22,Item for PO PO008365,87,74,471.02,40978.74
46270,8365,22,Item for PO PO008365,685,430,282.81,193724.85
46271,8365,2,Item for PO PO008365,326,309,326.73,106513.98
46272,8365,52,Item for PO PO008365,874,675,93.29,81535.46
46273,8365,11,Item for PO PO008365,148,52,157.05,23243.4
46274,8366,9,Item for PO PO008366,246,246,344.12,84653.52
46275,8366,39,Item for PO PO008366,270,270,69.99,18897.3
46276,8367,36,Item for PO PO008367,112,17,55.98,6269.76
46277,8367,25,Item for PO PO008367,383,16,173.12,66304.96
46278,8368,23,Item for PO PO008368,824,824,24.76,20402.24
46279,8368,62,Item for PO PO008368,219,219,32.54,7126.26
46280,8368,13,Item for PO PO008368,82,82,476.2,39048.4
46281,8368,49,Item for PO PO008368,828,828,465.43,385376.04
46282,8368,25,Item for PO PO008368,923,923,325.05,300021.15
46283,8368,23,Item for PO PO008368,755,755,297.86,224884.3
46284,8368,51,Item for PO PO008368,686,686,35.65,24455.9
46285,8368,6,Item for PO PO008368,235,235,176.31,41432.85
46286,8368,34,Item for PO PO008368,919,919,43.34,39829.46
46287,8368,32,Item for PO PO008368,388,388,311.07,120695.16
46288,8369,7,Item for PO PO008369,391,351,124.22,48570.02
46289,8369,1,Item for PO PO008369,601,130,114.02,68526.02
46290,8369,49,Item for PO PO008369,576,266,146.31,84274.56
46291,8370,28,Item for PO PO008370,669,105,23.17,15500.73
46292,8370,60,Item for PO PO008370,162,74,269.98,43736.76
46293,8370,4,Item for PO PO008370,732,439,430.41,315060.12
46294,8370,17,Item for PO PO008370,25,13,356.57,8914.25
46295,8370,46,Item for PO PO008370,412,221,387.3,159567.6
46296,8371,26,Item for PO PO008371,986,416,298.6,294419.6
46297,8371,52,Item for PO PO008371,943,315,294.14,277374.02
46298,8371,30,Item for PO PO008371,812,807,351.26,285223.12
46299,8371,38,Item for PO PO008371,814,204,485.41,395123.74
