complaint_id,complaint_reference,customer_key,customer_type,category,channel,received_date,acknowledged_date,resolved_date,outcome,compensation_amount,escalated_to_ombudsman,root_cause
20486,CMP82099,1772,Consumer,Service Quality,Phone,2026-01-26,2026-01-27 00:00:00,2026-02-10 00:00:00,Not Upheld,0.0,False,Process Failure
20510,CMP35849,692,B2B,Service Quality,Social Media,2026-01-27,2026-01-28 00:00:00,2026-02-13 00:00:00,Upheld,428.78,False,Customer Misunderstanding
20511,CMP41860,1654,Consumer,Contract Terms,Social Media,2026-01-27,2026-01-28 00:00:00,,Pending,0.0,False,
20512,CMP41585,429,B2B,Service Quality,Ombudsman,2026-01-27,2026-01-28 00:00:00,2026-02-18 00:00:00,Partially Upheld,360.35,False,Process Failure
20517,CMP32015,2532,Consumer,Contract Terms,Social Media,2026-01-27,2026-01-28 00:00:00,2026-02-17 00:00:00,Upheld,105.55,False,Process Failure
20514,CMP87539,40,Consumer,Privacy,Phone,2026-01-27,2026-01-28 00:00:00,2024-05-08,Withdrawn,0.0,True,Staff Error
20515,CMP53585,3082,Consumer,Customer Service,Phone,2026-01-27,2026-01-28 00:00:00,,Pending,0.0,False,
20516,CMP36958,4379,Consumer,Network Coverage,Letter,2026-01-27,2026-01-28 00:00:00,2026-02-01 00:00:00,Upheld,313.57,True,Process Failure
20513,CMP36017,3845,Consumer,Network Coverage,Letter,2026-01-27,2026-01-28 00:00:00,2026-02-02 00:00:00,Not Upheld,0.0,False,Policy Gap
20508,CMP86707,2597,Consumer,Network Coverage,Email,2026-01-27,2026-01-28 00:00:00,2026-02-03 00:00:00,Withdrawn,0.0,False,Policy Gap
20509,CMP55350,27,Consumer,Service Quality,Regulator,2026-01-27,2026-01-28 00:00:00,2026-01-30 00:00:00,Partially Upheld,295.99,False,Policy Gap
20506,CMP22201,1073,Consumer,Network Coverage,Phone,2026-01-27,2026-01-28 00:00:00,2026-02-02 00:00:00,Partially Upheld,38.19,False,Staff Error
20498,CMP39426,1159,Consumer,Billing,Regulator,2026-01-27,2026-01-28 00:00:00,2026-02-10 00:00:00,Withdrawn,0.0,False,System Error
20499,CMP27778,1065,Consumer,Contract Terms,Ombudsman,2026-01-27,2026-01-28 00:00:00,,Pending,0.0,False,
20500,CMP55241,4086,Consumer,Customer Service,Phone,2026-01-27,2026-01-28 00:00:00,2026-02-25 00:00:00,Withdrawn,0.0,False,Staff Error
20501,CMP52229,560,Consumer,Customer Service,Letter,2026-01-27,2026-01-28 00:00:00,2026-02-22 00:00:00,Partially Upheld,130.81,False,Staff Error
20507,CMP96652,3766,Consumer,Network Coverage,Email,2026-01-27,2026-01-28 00:00:00,2026-02-08 00:00:00,Upheld,372.22,False,Policy Gap
20503,CMP58364,2769,Consumer,Pricing,Phone,2026-01-27,2026-01-28 00:00:00,2026-02-21 00:00:00,Withdrawn,0.0,False,Process Failure
20504,CMP94878,3798,Consumer,Sales Practice,Ombudsman,2026-01-27,2026-01-28 00:00:00,2026-02-23 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20505,CMP67056,2198,Consumer,Sales Practice,Phone,2026-01-27,2026-01-28 00:00:00,2024-06-27,Upheld,154.98,False,System Error
20502,CMP37490,18,B2B,Customer Service,Social Media,2026-01-27,2026-01-28 00:00:00,2026-02-19 00:00:00,Withdrawn,0.0,False,System Error
20538,CMP29975,2189,Consumer,Network Coverage,Ombudsman,2026-01-28,2026-01-29 00:00:00,,Pending,0.0,False,
20536,CMP36723,882,Consumer,Customer Service,Ombudsman,2026-01-28,2026-01-29 00:00:00,2026-02-25 00:00:00,Withdrawn,0.0,True,System Error
20535,CMP33279,3066,Consumer,Privacy,Regulator,2026-01-28,2026-01-29 00:00:00,2024-09-12,Not Upheld,0.0,True,Staff Error
20534,CMP88301,2268,Consumer,Billing,Ombudsman,2026-01-28,2026-01-29 00:00:00,2023-07-21,Partially Upheld,268.41,False,Process Failure
20533,CMP21561,803,B2B,Pricing,Social Media,2026-01-28,2026-01-29 00:00:00,2026-02-19 00:00:00,Pending,0.0,False,
20532,CMP76061,4039,Consumer,Pricing,Letter,2026-01-28,2026-01-29 00:00:00,,Pending,0.0,False,
20531,CMP98397,2881,Consumer,Sales Practice,Social Media,2026-01-28,2026-01-29 00:00:00,2026-02-23 00:00:00,Upheld,159.26,False,Process Failure
20530,CMP59153,2808,Consumer,Billing,Social Media,2026-01-28,2026-01-29 00:00:00,2026-02-24 00:00:00,Partially Upheld,479.23,False,Policy Gap
20529,CMP43142,2629,Consumer,Sales Practice,Email,2026-01-28,2026-01-29 00:00:00,2022-04-20,Partially Upheld,93.58,False,Policy Gap
20528,CMP36916,2381,Consumer,Billing,Ombudsman,2026-01-28,2026-01-29 00:00:00,2024-09-13,Partially Upheld,406.0,False,Staff Error
20537,CMP74324,3429,Consumer,Customer Service,Email,2026-01-28,2026-01-29 00:00:00,2026-02-12 00:00:00,Partially Upheld,147.75,False,Process Failure
20526,CMP54965,3341,Consumer,Sales Practice,Ombudsman,2026-01-28,2026-01-29 00:00:00,2026-02-22 00:00:00,Upheld,220.14,False,Customer Misunderstanding
20527,CMP14648,1477,Consumer,Sales Practice,Phone,2026-01-28,2026-01-29 00:00:00,2026-02-13 00:00:00,Upheld,432.42,False,Staff Error
20519,CMP45133,804,Consumer,Network Coverage,Email,2026-01-28,2026-01-29 00:00:00,2026-02-22 00:00:00,Withdrawn,0.0,False,System Error
20520,CMP60677,4455,Consumer,Privacy,Letter,2026-01-28,2026-01-29 00:00:00,2026-02-04 00:00:00,Upheld,270.11,False,Policy Gap
20521,CMP80135,811,B2B,Network Coverage,Email,2026-01-28,2026-01-29 00:00:00,2026-02-03 00:00:00,Partially Upheld,136.5,False,System Error
20518,CMP45046,442,B2B,Sales Practice,Email,2026-01-28,2026-01-29 00:00:00,2026-02-13 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20523,CMP57064,3787,Consumer,Customer Service,Social Media,2026-01-28,2026-01-29 00:00:00,2026-02-09 00:00:00,Upheld,424.87,False,System Error
20524,CMP79350,2504,Consumer,Customer Service,Letter,2026-01-28,2026-01-29 00:00:00,,Pending,0.0,False,
20525,CMP55893,661,Consumer,Customer Service,Regulator,2026-01-28,2026-01-29 00:00:00,2026-02-16 00:00:00,Withdrawn,0.0,False,System Error
20522,CMP71272,1469,Consumer,Privacy,Regulator,2026-01-28,2026-01-29 00:00:00,2026-02-09 00:00:00,Withdrawn,0.0,False,Process Failure
20559,CMP77649,2053,Consumer,Network Coverage,Regulator,2026-01-29,2026-01-30 00:00:00,2026-02-26 00:00:00,Not Upheld,0.0,False,System Error
20558,CMP74674,3187,Consumer,Service Quality,Regulator,2026-01-29,2026-01-30 00:00:00,2026-02-07 00:00:00,Upheld,174.9,True,Process Failure
20557,CMP23760,1032,Consumer,Network Coverage,Letter,2026-01-29,2026-01-30 00:00:00,2026-02-16 00:00:00,Upheld,348.67,False,Customer Misunderstanding
20556,CMP31927,273,Consumer,Privacy,Ombudsman,2026-01-29,2026-01-30 00:00:00,2026-02-01 00:00:00,Partially Upheld,467.95,False,Staff Error
20555,CMP96475,2994,Consumer,Network Coverage,Phone,2026-01-29,2026-01-30 00:00:00,2026-02-17 00:00:00,Not Upheld,0.0,False,Process Failure
20554,CMP71367,4035,Consumer,Contract Terms,Social Media,2026-01-29,2026-01-30 00:00:00,2026-02-21 00:00:00,Pending,0.0,False,
20553,CMP22588,3621,Consumer,Contract Terms,Ombudsman,2026-01-29,2026-01-30 00:00:00,2026-02-09 00:00:00,Withdrawn,0.0,False,System Error
20552,CMP62233,834,Consumer,Pricing,Regulator,2026-01-29,2026-01-30 00:00:00,2026-02-06 00:00:00,Withdrawn,0.0,False,System Error
20551,CMP54738,4709,Consumer,Network Coverage,Phone,2026-01-29,2026-01-30 00:00:00,2026-02-19 00:00:00,Not Upheld,0.0,False,Staff Error
20550,CMP43397,4466,Consumer,Privacy,Email,2026-01-29,2026-01-30 00:00:00,2026-02-13 00:00:00,Not Upheld,0.0,False,Process Failure
20547,CMP92189,2910,Consumer,Pricing,Social Media,2026-01-29,2026-01-30 00:00:00,2026-02-03 00:00:00,Upheld,33.64,False,Staff Error
20548,CMP86367,4856,Consumer,Network Coverage,Regulator,2026-01-29,2026-01-30 00:00:00,2026-02-07 00:00:00,Upheld,222.25,False,Staff Error
20549,CMP81260,2163,Consumer,Customer Service,Ombudsman,2026-01-29,2026-01-30 00:00:00,2026-02-22 00:00:00,Partially Upheld,265.28,False,Process Failure
20541,CMP86619,810,Consumer,Customer Service,Regulator,2026-01-29,2026-01-30 00:00:00,,Pending,0.0,False,
20542,CMP29816,2091,Consumer,Service Quality,Social Media,2026-01-29,2026-01-30 00:00:00,2026-02-09 00:00:00,Pending,0.0,False,
20539,CMP52240,1493,Consumer,Contract Terms,Email,2026-01-29,2026-01-30 00:00:00,2024-06-29,Withdrawn,0.0,False,Staff Error
20544,CMP16276,3779,Consumer,Privacy,Email,2026-01-29,2026-01-30 00:00:00,2026-02-22 00:00:00,Upheld,444.31,False,Customer Misunderstanding
20545,CMP89530,71,Consumer,Contract Terms,Social Media,2026-01-29,2026-01-30 00:00:00,2026-02-05 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20546,CMP33499,2188,Consumer,Contract Terms,Social Media,2026-01-29,2026-01-30 00:00:00,2024-04-25,Partially Upheld,45.07,False,Staff Error
20543,CMP98576,2599,Consumer,Billing,Social Media,2026-01-29,2026-01-30 00:00:00,2024-10-24,Not Upheld,0.0,False,Staff Error
20540,CMP92495,1073,Consumer,Network Coverage,Phone,2026-01-29,2026-01-30 00:00:00,2026-02-10 00:00:00,Partially Upheld,38.19,False,Staff Error
20575,CMP81635,111,B2B,Privacy,Social Media,2026-01-30,2026-01-31 00:00:00,2026-02-24 00:00:00,Partially Upheld,491.34,False,System Error
20569,CMP95112,3276,Consumer,Contract Terms,Social Media,2026-01-30,2026-01-31 00:00:00,2026-02-18 00:00:00,Partially Upheld,62.32,False,Customer Misunderstanding
20574,CMP45946,2767,Consumer,Sales Practice,Ombudsman,2026-01-30,2026-01-31 00:00:00,2022-06-21,Withdrawn,0.0,False,System Error
20573,CMP65204,1651,Consumer,Network Coverage,Email,2026-01-30,2026-01-31 00:00:00,2026-02-13 00:00:00,Pending,0.0,False,
20572,CMP61886,4518,Consumer,Privacy,Letter,2026-01-30,2026-01-31 00:00:00,2026-02-24 00:00:00,Withdrawn,0.0,False,Process Failure
20571,CMP81652,721,B2B,Network Coverage,Letter,2026-01-30,2026-01-31 00:00:00,2026-02-17 00:00:00,Upheld,469.12,False,Process Failure
20570,CMP25563,2225,Consumer,Sales Practice,Regulator,2026-01-30,2026-01-31 00:00:00,2026-02-04 00:00:00,Withdrawn,0.0,False,Staff Error
20568,CMP19847,2262,Consumer,Pricing,Letter,2026-01-30,2026-01-31 00:00:00,2026-02-26 00:00:00,Withdrawn,0.0,False,Policy Gap
20566,CMP36155,169,B2B,Service Quality,Regulator,2026-01-30,2026-01-31 00:00:00,2022-07-06,Not Upheld,0.0,False,Policy Gap
20565,CMP89671,903,Consumer,Network Coverage,Email,2026-01-30,2026-01-31 00:00:00,2026-02-23 00:00:00,Upheld,390.75,False,Process Failure
20564,CMP93310,31,B2B,Network Coverage,Email,2026-01-30,2026-01-31 00:00:00,2026-02-10 00:00:00,Pending,0.0,False,
20563,CMP77278,896,B2B,Sales Practice,Email,2026-01-30,2026-01-31 00:00:00,2026-02-16 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20562,CMP28309,1276,Consumer,Billing,Email,2026-01-30,2026-01-31 00:00:00,2023-05-24,Upheld,253.34,False,Process Failure
20561,CMP10619,4733,Consumer,Service Quality,Regulator,2026-01-30,2026-01-31 00:00:00,2026-02-06 00:00:00,Upheld,445.81,False,Process Failure
20560,CMP93194,4412,Consumer,Privacy,Email,2026-01-30,2026-01-31 00:00:00,2023-08-11,Partially Upheld,261.76,False,Process Failure
20567,CMP60108,2631,Consumer,Contract Terms,Social Media,2026-01-30,2026-01-31 00:00:00,2026-02-24 00:00:00,Withdrawn,0.0,False,Staff Error
20588,CMP44707,2818,Consumer,Sales Practice,Email,2026-01-31,2026-02-01 00:00:00,2026-02-15 00:00:00,Not Upheld,0.0,False,Process Failure
20589,CMP30337,309,Consumer,Pricing,Phone,2026-01-31,2026-02-01 00:00:00,2026-02-16 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20590,CMP91537,1487,Consumer,Pricing,Regulator,2026-01-31,2026-02-01 00:00:00,2023-02-25,Upheld,141.61,False,Customer Misunderstanding
20594,CMP76504,850,Consumer,Network Coverage,Regulator,2026-01-31,2026-02-01 00:00:00,2022-04-09,Not Upheld,0.0,False,Customer Misunderstanding
20592,CMP57614,2451,Consumer,Privacy,Social Media,2026-01-31,2026-02-01 00:00:00,2026-02-22 00:00:00,Not Upheld,0.0,False,Policy Gap
20593,CMP10281,390,B2B,Service Quality,Ombudsman,2026-01-31,2026-02-01 00:00:00,2024-08-15,Not Upheld,0.0,False,Staff Error
20587,CMP37420,2631,Consumer,Service Quality,Regulator,2026-01-31,2026-02-01 00:00:00,2022-09-19,Withdrawn,0.0,False,Staff Error
20591,CMP90896,65,B2B,Pricing,Phone,2026-01-31,2026-02-01 00:00:00,2026-02-17 00:00:00,Pending,0.0,False,
20585,CMP49030,4759,Consumer,Contract Terms,Letter,2026-01-31,2026-02-01 00:00:00,2026-02-18 00:00:00,Pending,0.0,False,
20586,CMP11058,276,Consumer,Sales Practice,Social Media,2026-01-31,2026-02-01 00:00:00,2025-06-07,Partially Upheld,168.18,False,System Error
20583,CMP96213,227,B2B,Sales Practice,Email,2026-01-31,2026-02-01 00:00:00,2026-02-25 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20582,CMP86260,4128,Consumer,Billing,Ombudsman,2026-01-31,2026-02-01 00:00:00,2023-02-09,Not Upheld,0.0,False,Policy Gap
20581,CMP38404,4367,Consumer,Contract Terms,Email,2026-01-31,2026-02-01 00:00:00,2026-02-15 00:00:00,Upheld,432.9,False,Process Failure
20580,CMP39856,404,B2B,Service Quality,Social Media,2026-01-31,2026-02-01 00:00:00,2026-02-19 00:00:00,Partially Upheld,449.01,False,System Error
20579,CMP19200,965,B2B,Customer Service,Regulator,2026-01-31,2026-02-01 00:00:00,2026-02-25 00:00:00,Pending,0.0,False,
20578,CMP74178,4721,Consumer,Sales Practice,Social Media,2026-01-31,2026-02-01 00:00:00,2026-02-10 00:00:00,Pending,0.0,False,
20577,CMP43997,1661,Consumer,Privacy,Letter,2026-01-31,2026-02-01 00:00:00,2026-02-23 00:00:00,Partially Upheld,95.47,False,Staff Error
20576,CMP35611,2901,Consumer,Pricing,Social Media,2026-01-31,2026-02-01 00:00:00,2026-02-04 00:00:00,Partially Upheld,190.41,False,Staff Error
20584,CMP51235,3712,Consumer,Sales Practice,Regulator,2026-01-31,2026-02-01 00:00:00,2024-05-27,Withdrawn,0.0,False,Staff Error
20607,CMP45057,703,B2B,Contract Terms,Letter,2026-02-01,2026-02-02 00:00:00,2026-02-08 00:00:00,Withdrawn,0.0,False,Customer Misunderstanding
20608,CMP11239,1023,Consumer,Sales Practice,Email,2026-02-01,2026-02-02 00:00:00,2026-02-09 00:00:00,Pending,0.0,False,
20609,CMP75661,30,B2B,Service Quality,Phone,2026-02-01,2026-02-02 00:00:00,2026-02-15 00:00:00,Partially Upheld,376.05,False,System Error
20610,CMP55272,3442,Consumer,Billing,Regulator,2026-02-01,2026-02-02 00:00:00,2026-02-21 00:00:00,Withdrawn,0.0,False,Policy Gap
20611,CMP99393,1166,Consumer,Billing,Regulator,2026-02-01,2026-02-02 00:00:00,2026-02-25 00:00:00,Partially Upheld,60.01,False,Process Failure
20616,CMP71212,4732,Consumer,Customer Service,Letter,2026-02-01,2026-02-02 00:00:00,2022-02-04,Upheld,436.87,False,Policy Gap
20613,CMP25398,215,B2B,Privacy,Regulator,2026-02-01,2026-02-02 00:00:00,2026-02-25 00:00:00,Partially Upheld,348.37,False,Policy Gap
20614,CMP66503,424,B2B,Service Quality,Phone,2026-02-01,2026-02-02 00:00:00,2026-02-04 00:00:00,Upheld,484.09,False,Customer Misunderstanding
20615,CMP16638,2963,Consumer,Pricing,Letter,2026-02-01,2026-02-02 00:00:00,2026-02-20 00:00:00,Pending,0.0,False,
20612,CMP16570,1265,Consumer,Contract Terms,Letter,2026-02-01,2026-02-02 00:00:00,2026-02-14 00:00:00,Partially Upheld,495.64,False,Staff Error
20606,CMP78785,4999,Consumer,Billing,Email,2026-02-01,2026-02-02 00:00:00,2026-02-13 00:00:00,Not Upheld,0.0,False,Customer Misunderstanding
20596,CMP19110,3283,Consumer,Contract Terms,Email,2026-02-01,2026-02-02 00:00:00,2026-02-22 00:00:00,Partially Upheld,488.02,False,Policy Gap
20604,CMP89141,1390,Consumer,Contract Terms,Social Media,2026-02-01,2026-02-02 00:00:00,2022-11-25,Upheld,138.55,False,System Error
20605,CMP22115,1871,Consumer,Network Coverage,Phone,2026-02-01,2026-02-02 00:00:00,2022-07-25,Not Upheld,0.0,False,Policy Gap
20597,CMP49062,97,B2B,Network Coverage,Regulator,2026-02-01,2026-02-02 00:00:00,2022-05-25,Withdrawn,0.0,False,System Error
20598,CMP32911,2351,Consumer,Sales Practice,Regulator,2026-02-01,2026-02-02 00:00:00,2026-02-17 00:00:00,Upheld,137.93,False,Policy Gap
20599,CMP42556,745,Consumer,Service Quality,Social Media,2026-02-01,2026-02-02 00:00:00,2022-02-10,Not Upheld,0.0,False,Customer Misunderstanding
20595,CMP88131,980,Consumer,Contract Terms,Letter,2026-02-01,2026-02-02 00:00:00,2026-03-01 00:00:00,Not Upheld,0.0,True,Process Failure
20601,CMP11969,1337,Consumer,Billing,Phone,2026-02-01,2026-02-02 00:00:00,2026-02-13 00:00:00,Pending,0.0,False,
20602,CMP53753,4712,Consumer,Billing,Phone,2026-02-01,2026-02-02 00:00:00,2026-02-18 00:00:00,Partially Upheld,453.3,False,System Error
20603,CMP92811,783,B2B,Privacy,Email,2026-02-01,2026-02-02 00:00:00,2026-02-22 00:00:00,Pending,0.0,False,
20600,CMP14470,1734,Consumer,Privacy,Phone,2026-02-01,2026-02-02 00:00:00,2024-10-08,Partially Upheld,337.57,False,Process Failure
20627,CMP20225,693,Consumer,Pricing,Phone,2026-02-02,2026-02-03 00:00:00,2026-02-08 00:00:00,Withdrawn,0.0,False,System Error
20634,CMP33196,880,B2B,Billing,Phone,2026-02-02,2026-02-03 00:00:00,2026-02-06 00:00:00,Not Upheld,0.0,False,Process Failure
20633,CMP23669,389,B2B,Customer Service,Ombudsman,2026-02-02,2026-02-03 00:00:00,2026-02-13 00:00:00,Partially Upheld,315.12,False,Customer Misunderstanding
20632,CMP47380,3980,Consumer,Billing,Ombudsman,2026-02-02,2026-02-03 00:00:00,2026-02-14 00:00:00,Not Upheld,0.0,False,System Error
20631,CMP58320,4815,Consumer,Pricing,Regulator,2026-02-02,2026-02-03 00:00:00,2026-02-15 00:00:00,Pending,0.0,False,
20630,CMP57414,883,Consumer,Billing,Letter,2026-02-02,2026-02-03 00:00:00,2026-02-18 00:00:00,Not Upheld,0.0,False,System Error
20629,CMP25577,186,B2B,Sales Practice,Social Media,2026-02-02,2026-02-03 00:00:00,2026-02-11 00:00:00,Not Upheld,0.0,False,Policy Gap
20635,CMP98009,4323,Consumer,Network Coverage,Social Media,2026-02-02,2026-02-03 00:00:00,2026-02-27 00:00:00,Pending,0.0,True,
20626,CMP65409,2764,Consumer,Privacy,Phone,2026-02-02,2026-02-03 00:00:00,2026-02-19 00:00:00,Upheld,139.82,False,Staff Error
20628,CMP38625,4169,Consumer,Network Coverage,Ombudsman,2026-02-02,2026-02-03 00:00:00,2024-06-10,Not Upheld,0.0,False,Staff Error
20624,CMP91040,748,B2B,Sales Practice,Letter,2026-02-02,2026-02-03 00:00:00,2026-02-26 00:00:00,Upheld,421.58,False,Policy Gap
20617,CMP34089,2563,Consumer,Customer Service,Social Media,2026-02-02,2026-02-03 00:00:00,2024-11-21,Partially Upheld,303.08,False,Customer Misunderstanding
20618,CMP46487,3791,Consumer,Customer Service,Phone,2026-02-02,2026-02-03 00:00:00,2026-02-23 00:00:00,Pending,0.0,False,
20619,CMP75838,4602,Consumer,Service Quality,Regulator,2026-02-02,2026-02-03 00:00:00,2026-02-26 00:00:00,Partially Upheld,295.8,False,Customer Misunderstanding
20625,CMP60138,1245,Consumer,Customer Service,Phone,2026-02-02,2026-02-03 00:00:00,2022-12-22,Withdrawn,0.0,False,System Error
20621,CMP52823,3043,Consumer,Service Quality,Letter,2026-02-02,2026-02-03 00:00:00,2026-02-19 00:00:00,Withdrawn,0.0,False,System Error
20622,CMP47208,867,Consumer,Sales Practice,Ombudsman,2026-02-02,2026-02-03 00:00:00,2026-02-28 00:00:00,Pending,0.0,False,
20623,CMP64061,16,B2B,Contract Terms,Regulator,2026-02-02,2026-02-03 00:00:00,2026-02-12 00:00:00,Pending,0.0,False,
20620,CMP40659,3715,Consumer,Service Quality,Social Media,2026-02-02,2026-02-03 00:00:00,2026-02-15 00:00:00,Withdrawn,0.0,False,Policy Gap
20658,CMP41890,326,B2B,Sales Practice,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-14 00:00:00,Upheld,54.52,False,System Error
20648,CMP89134,3383,Consumer,Privacy,Email,2026-02-03,2026-02-04 00:00:00,2023-09-03,Withdrawn,0.0,False,Policy Gap
20656,CMP57055,1179,Consumer,Customer Service,Phone,2026-02-03,2026-02-04 00:00:00,2026-02-20 00:00:00,Upheld,279.59,False,Staff Error
20655,CMP29508,2836,Consumer,Customer Service,Regulator,2026-02-03,2026-02-04 00:00:00,2022-12-16,Partially Upheld,121.76,False,Policy Gap
20654,CMP52287,625,B2B,Customer Service,Ombudsman,2026-02-03,2026-02-04 00:00:00,2026-02-06 00:00:00,Withdrawn,0.0,False,Process Failure
20653,CMP88916,265,B2B,Privacy,Ombudsman,2026-02-03,2026-02-04 00:00:00,,Pending,0.0,False,
20652,CMP36984,3195,Consumer,Network Coverage,Ombudsman,2026-02-03,2026-02-04 00:00:00,2026-02-06 00:00:00,Partially Upheld,267.52,False,Policy Gap
20651,CMP18125,1324,Consumer,Sales Practice,Social Media,2026-02-03,2026-02-04 00:00:00,2026-02-24 00:00:00,Partially Upheld,34.09,False,System Error
20650,CMP46059,235,Consumer,Sales Practice,Social Media,2026-02-03,2026-02-04 00:00:00,2025-12-31,Partially Upheld,275.58,False,Policy Gap
20649,CMP79569,2058,Consumer,Billing,Phone,2026-02-03,2026-02-04 00:00:00,2026-02-08 00:00:00,Partially Upheld,242.65,False,Customer Misunderstanding
20647,CMP27087,3137,Consumer,Privacy,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-15 00:00:00,Not Upheld,0.0,False,Policy Gap
20657,CMP15704,4847,Consumer,Service Quality,Letter,2026-02-03,2026-02-04 00:00:00,2026-02-13 00:00:00,Upheld,142.61,False,Staff Error
20645,CMP70576,1224,Consumer,Pricing,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-20 00:00:00,Upheld,70.53,False,Process Failure
20636,CMP83384,61,Consumer,Service Quality,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-15 00:00:00,Upheld,325.85,False,System Error
20637,CMP97128,413,B2B,Customer Service,Phone,2026-02-03,2026-02-04 00:00:00,2026-02-06 00:00:00,Not Upheld,0.0,False,Process Failure
20638,CMP82460,3343,Consumer,Privacy,Letter,2026-02-03,2026-02-04 00:00:00,,Pending,0.0,False,
20639,CMP37208,830,Consumer,Service Quality,Ombudsman,2026-02-03,2026-02-04 00:00:00,,Pending,0.0,False,
20646,CMP95150,1811,Consumer,Sales Practice,Ombudsman,2026-02-03,2026-02-04 00:00:00,2026-02-23 00:00:00,Partially Upheld,486.7,False,Staff Error
20641,CMP76024,36,B2B,Customer Service,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-07 00:00:00,Upheld,91.79,False,Staff Error
20642,CMP49882,880,B2B,Service Quality,Regulator,2026-02-03,2026-02-04 00:00:00,2026-02-24 00:00:00,Partially Upheld,184.97,False,System Error
