perf_id,partner_key,month,orders_count,order_value,revenue,new_customers,churn_rate,nps_score,support_tickets,training_completed,commission_earned
13458,181,2025-10,70,46576.29101712056,37651.16561136641,18,0.7634411545781055,22,24,False,6743.349936748364
13459,218,2025-10,32,74448.73065778786,67686.33318804667,3,0.6898404683616134,67,15,False,7034.6390803830645
13460,235,2025-10,24,62405.88056975919,56380.2134103163,3,1.5680058833362718,61,8,False,13944.974975247776
13461,100,2025-10,67,20179.4651929045,16936.561802719236,6,2.4407074977986523,41,16,False,1381.8737357919051
13462,344,2025-10,108,147628.7648983439,122975.58011725848,14,1.8189479582481785,41,51,False,12562.946431542628
13463,318,2025-10,45,74912.56507553361,67461.20324627665,13,1.087488983047739,25,19,False,7490.498499890828
13464,37,2025-10,67,73608.35255256106,74415.63996232577,0,1.296737950964952,42,32,False,9111.443665009036
13465,143,2025-10,41,123848.93789958672,95319.56269735815,10,0.2633476703611948,60,19,False,12939.211405248308
13466,55,2025-10,21,31295.751738681363,25612.315490388093,4,1.110622763722327,38,11,False,6055.5318359469
13467,229,2025-10,33,51159.24434426517,38579.70313791169,0,2.000592652213972,47,14,False,12978.40326680473
13468,168,2025-10,44,76560.67858648223,56548.21665777733,2,1.9024582341433025,64,21,False,14606.378764911586
13469,108,2025-10,47,9651.51501112314,8200.968855601921,8,2.887281275887282,57,5,False,1844.8057273276288
13470,114,2025-10,59,150959.76463728715,128076.71008018698,1,2.8555651503713753,22,21,False,22796.574744025627
13471,259,2025-10,13,27158.624372023904,23102.363631728436,4,0.6720410942323812,46,7,False,5500.976261563282
13472,136,2025-10,23,12936.465243946725,10477.101774378229,0,1.046175394799987,23,0,False,757.0987191882432
13473,170,2025-10,46,30363.78244955926,25463.501834892817,2,0.5292795873409434,42,8,False,4246.333152489134
13474,137,2025-10,23,43902.29715430291,33376.837186080236,2,0.8040285762826496,41,4,False,9557.156635169407
13475,286,2025-10,26,38479.14365412535,35960.15675540951,9,3.0501847558544566,59,13,False,10045.023164503044
13476,61,2025-10,89,21884.540094074702,19545.018593854813,17,1.6867268527805326,52,14,False,5922.398884695896
13477,257,2025-10,186,101024.57822475053,91971.4034785673,15,2.744005146429833,47,15,False,6504.983653406933
13478,343,2025-10,65,36705.41913825826,31365.872883998927,17,1.3187391257042318,43,17,False,4236.134973262338
13479,202,2025-10,56,54279.67096570623,48288.40464230166,11,0.5004233646436728,47,28,False,2908.361323966143
13480,291,2025-10,13,61138.19728625256,44977.806851093526,3,1.0492860281172751,21,0,False,9778.583580529312
13481,42,2025-10,46,19649.47578214677,16103.746035888393,13,2.487364915810749,25,8,False,3178.6283470965827
13482,339,2025-10,62,48808.33740386925,42672.50968194167,9,0.4713789850510498,29,21,False,4676.833805863318
13483,30,2025-10,146,84369.512261777,73774.32543976713,42,1.1852750608113172,20,16,False,10436.279674991309
13484,121,2025-10,122,144846.40313640443,131224.84480183988,14,1.5346721772875032,45,33,False,29774.52315829734
13485,7,2025-10,19,30946.161505717428,29022.119749230307,3,0.4289917374821192,27,0,False,2748.5443124058725
13486,341,2025-10,7,18639.345821496932,16042.155534682071,0,0.9323231652467862,77,0,False,4173.761015192331
13487,317,2025-10,46,35453.737347855094,34497.304442524175,4,2.663174015800875,35,24,False,8972.92624903359
13488,166,2025-10,11,42957.8089240752,33260.05284475931,2,1.1506175452073717,28,3,False,7958.595154107325
13489,29,2025-10,40,39478.731123688376,34557.729327099114,0,2.026180068993984,38,4,False,8042.972975521945
13490,13,2025-10,11,18269.063267208552,15497.626320062936,2,0.6797780466636626,21,0,False,2596.340515209713
13491,276,2025-10,93,49506.97787553352,41652.646164561935,3,2.513502200576362,28,22,False,5811.185181110776
13492,139,2025-10,96,31861.983161838325,26094.416165033716,16,0.9303693984024812,72,40,False,2166.4565305048104
13493,27,2025-10,21,69982.35019508975,62981.27689694397,2,1.9144539706222163,50,9,False,5754.797404310154
13494,77,2025-10,15,86433.52890410493,65034.07971594943,2,2.937240846106402,21,2,False,19235.35834872823
13495,38,2025-10,65,41022.33856729946,35983.997738344646,0,2.661119275610875,22,13,False,3998.89134776959
13496,334,2025-10,20,84923.4771448208,73761.09973432457,2,3.122107610799598,68,4,False,6410.033646407154
13497,188,2025-10,178,252091.47329976285,181125.07911655575,35,0.4624926635119456,39,58,False,28135.820588518214
13498,300,2025-10,27,51594.52589438237,38416.600412486274,4,1.127190727777743,20,4,False,7350.067197664703
13499,252,2025-10,19,72239.38055078097,65574.41338267233,5,2.81045109457164,57,1,False,7289.287548096599
13500,214,2025-10,54,13344.886858881786,9793.975448998815,12,2.407116322691536,55,12,False,2344.91931137394
13501,331,2025-10,32,20907.8899933725,19321.029655073187,10,2.2506967510225584,39,14,False,5077.876281895715
13502,25,2025-10,23,51591.367421128205,44349.06961181253,0,0.3759391574889538,38,0,False,9479.928237597172
13503,33,2025-10,44,30937.623365550764,27969.234804302156,0,2.0189766096718733,19,13,False,3209.032116277904
13504,186,2025-10,46,68921.03795998832,58817.80051863643,0,1.7980864840941009,49,7,False,9823.586908749869
13505,180,2025-10,30,10092.017212020226,7960.050253979375,10,2.568116804167161,69,5,False,1509.1627572783646
13506,264,2025-10,9,8394.804867770354,7023.76055546164,0,2.5135424994698545,38,1,False,483.3151366054459
13507,64,2025-10,52,107934.61115390356,82337.11464975661,7,0.9303450492223876,33,17,False,15598.620810887249
13508,28,2025-10,21,70212.11269836228,62117.7159736826,4,1.2926200006107411,20,6,False,6371.965481058817
13509,9,2025-10,68,84422.77479944746,59496.32628706452,15,0.7385290123298931,47,20,False,10760.071155822345
13510,88,2025-10,62,25555.497394090416,21258.37732282425,6,0.7998443299410335,79,18,False,5144.295687517337
13511,117,2025-10,21,54073.466264402865,42286.80340684831,2,1.0925610836707549,37,2,False,2909.9481285227303
13512,103,2025-10,54,25797.29845891593,20121.82817296167,10,1.1729437912793477,72,15,False,2358.5127019734437
13513,89,2025-10,16,57943.193945891995,43176.17608229272,3,0.7867992818204371,55,2,False,13278.616944949585
13514,205,2025-10,59,21450.278887966768,20286.742943927147,16,1.5281317369760985,27,13,False,4912.964551641286
13515,122,2025-10,15,43164.26002233489,31199.70915161302,1,1.0800178657512498,33,0,False,2880.8301197260316
13516,127,2025-10,177,201020.73123297017,193732.95413639877,6,0.3901615685067797,52,19,False,30019.794918496093
13517,164,2025-10,48,14985.762586829373,11916.676656869444,12,3.0446656996251487,70,20,False,822.8104143424811
13518,249,2025-10,16,12358.511861849258,11322.266991083436,3,2.6777301611385753,26,5,False,2570.3484708283604
13519,303,2025-10,82,70040.51629653623,54472.117755862026,14,0.4697674418578116,29,17,False,15201.91504957742
13520,298,2025-10,52,29876.28763056001,28315.21735866419,0,2.068805410635482,51,13,False,4974.853561018007
13521,209,2025-10,163,85344.10394916801,71827.46159218994,13,2.9076543807095385,41,10,False,13931.108370291804
13522,76,2025-10,137,34737.43337624999,28705.311438763503,32,2.691791940610461,44,26,False,5683.381752830893
13523,90,2025-10,89,144319.18430768242,120410.78596664616,20,0.3883151777690795,67,14,False,24781.645421776753
13524,226,2025-10,227,207261.31879341483,163270.53244941396,68,2.6413666328522942,59,3,False,28922.83594873158
13525,155,2025-10,53,29611.037373327643,24455.140103794365,16,2.5799728987930357,42,1,False,6813.2061139156
13526,73,2025-10,70,52998.75139747647,42394.8033846523,24,0.4659322480168257,30,5,False,4585.634598322132
13527,220,2025-10,26,7057.700717764163,5762.57708467351,6,1.5375348619113005,30,3,False,1583.4224618884462
13528,175,2025-10,54,18919.33618535829,16225.435961132433,6,2.5624103310820723,34,21,False,3629.384871985241
13529,157,2025-10,21,38499.315536123504,36446.862241443385,0,2.420629573675451,31,9,False,4094.158798174188
13530,34,2025-10,32,50254.225634909,37574.89272944332,7,2.1001040360629997,49,4,False,6953.908105972733
13531,333,2025-10,33,57450.62478105637,50693.45108613924,4,2.7579352145562397,44,1,False,11912.865985970828
13532,171,2025-10,26,25321.674286906316,21426.75533421938,0,0.6550608949508521,46,0,False,4160.876330779955
13533,1,2025-10,41,70080.88061874217,55044.9793391041,8,0.6045666009787736,70,2,False,4883.8698296245875
13534,153,2025-10,25,16440.719152103513,15430.433410262112,5,2.5206681067331074,52,0,False,2910.4009161823046
13535,278,2025-10,16,9491.258437825463,8640.856253878284,4,2.3429574204902512,68,7,False,2087.531543856373
13536,17,2025-10,24,14932.50800997464,14188.206200073297,8,2.1154782773372247,83,5,False,1549.247817559817
13537,57,2025-10,75,72691.54383149312,58716.03089701842,19,0.5002071009276169,77,25,False,9089.653186859585
13538,327,2025-10,67,32379.99776542657,27695.194492419396,15,0.138472495865384,56,8,False,6734.724089875344
13539,206,2025-10,51,18978.585109327018,15375.199421407253,3,0.1535575090507656,54,17,False,2379.6774767104325
13540,308,2025-10,41,75488.969725574,58423.68789596535,6,2.075938301576464,39,17,False,4378.204481634616
13541,54,2025-10,69,64172.944961666886,57210.27401461968,21,0.2879533265680602,51,0,False,3634.281619044776
13542,197,2025-10,17,47133.77179088607,42454.91468497044,1,2.446809788277527,61,1,False,8207.84424986108
13543,128,2025-10,45,84838.44463764109,72773.08937139704,12,1.044516277275099,48,15,False,17257.491696616435
13544,266,2025-10,54,23694.584722801108,17564.83588733428,0,2.3668500835978983,52,22,False,2992.9203021407575
13545,3,2025-10,12,7322.011540859663,6542.14594426422,0,0.9149413526444796,22,3,False,1216.6525752112257
13546,154,2025-10,47,12754.434276481696,9807.375835324416,2,3.063589464953919,39,24,False,2461.5194423149674
13547,283,2025-10,64,74308.67737476518,65692.46129020824,8,0.97451992289003,50,32,False,12138.805432810526
13548,299,2025-10,81,76820.45707338463,64707.50454057995,27,1.6730697015709632,46,3,False,15345.007920630862
13549,185,2025-10,41,53439.64488118127,41188.54703451041,0,0.5031552892139034,48,3,False,6156.733912075037
13550,116,2025-10,132,130716.4492471037,104212.85485757807,21,1.3272741269129766,45,9,False,22611.726678682942
13551,281,2025-10,28,51599.23914598908,43834.55854657287,0,0.938675413681352,72,10,False,6579.2568555617945
13552,263,2025-10,59,22748.393957715183,20948.189022963812,11,0.673808284003973,58,8,False,4765.0648800147765
13553,310,2025-10,196,163945.30650887723,141053.54073809175,47,1.4074490239592872,56,41,False,11058.842863537264
13554,147,2025-10,45,14082.0464703965,12562.003904712634,0,2.8211945647122887,37,2,False,2048.994045788584
13555,239,2025-10,59,65387.448920980125,49655.5493951604,9,1.0444395260605703,34,12,False,11637.7173578109
13556,67,2025-10,57,107792.1079177147,91719.31010922814,9,2.5156978026056493,40,24,False,16502.317072484322
13557,328,2025-10,41,29229.96489935682,26034.528699667724,3,0.0,42,4,False,4578.988293354063
13558,241,2025-10,18,11330.270981151016,9805.904197499389,2,2.5354745038648923,64,6,False,2832.2925260370102
13559,314,2025-10,35,195549.39300867033,148948.41186074325,4,1.1663762222752974,50,4,False,28531.882317594493
13560,161,2025-10,20,26949.40279778691,20509.96444892344,3,1.8199440777466944,35,5,False,3266.2567546542086
13561,47,2025-10,16,13529.841676149495,10778.223198222968,1,0.0596221725000608,73,1,False,3046.9120609156207
13562,78,2025-10,39,34203.05299089901,26416.151202072964,12,0.2336533449681085,27,0,False,2539.0500312686268
13563,232,2025-10,57,20127.403885384312,19728.72003900352,8,1.1940872475279298,41,15,False,3011.544421146103
13564,141,2025-10,28,24745.5992901966,22385.420553651707,0,0.2291129557122442,79,9,False,1860.5243322315391
13565,102,2025-10,7,16156.098519808673,14493.560319908393,0,0.2667726968039199,20,1,False,959.3656504056572
13566,138,2025-10,127,70894.51264480529,52864.21754971603,7,2.372972381266123,47,13,False,8946.115426561246
13567,193,2025-10,51,82611.54700394902,73930.70250244167,3,1.0981756200639925,70,10,False,16639.947582608915
13568,159,2025-10,16,48882.20271267521,40757.50606854776,1,2.7034056065227823,56,9,False,12301.830627964202
13569,246,2025-10,130,56086.31672749551,45215.80458016016,23,2.3104418998452334,54,72,False,10027.1538638016
13570,179,2025-10,128,110142.16077906734,84539.64383081278,9,2.957774016048666,27,66,False,8346.929825383299
13571,18,2025-10,41,54769.391652768514,44334.047207799886,2,1.228147184397614,66,7,False,4878.640437591275
13572,297,2025-10,41,47779.641418233354,41859.13041051965,5,2.6728839588909605,80,9,False,7105.635911555751
13573,24,2025-10,154,39945.55898251207,32281.144294519505,25,1.1000508998277232,54,33,False,5326.709049279289
13574,132,2025-10,55,60173.14478509576,50839.484527575274,3,0.4786267545251237,42,11,False,12912.558977662153
13575,189,2025-10,44,55189.73600792998,51329.57060767016,9,1.923748836569398,75,1,False,4527.007304890823
13576,44,2025-10,44,18061.36280967495,15291.303635796552,2,1.2845780998908976,43,12,False,4077.524298112182
13577,207,2025-10,36,62953.34845744979,45609.03964197073,1,1.0224671629336266,22,10,False,15010.241063096975
13578,280,2025-10,72,44721.561443015606,40507.94603489257,11,1.2060823175759745,37,4,False,6582.786670054598
13579,176,2025-10,38,12546.086049617235,11039.88261711058,1,1.2131617597003317,46,5,False,811.2295870568477
13580,149,2025-10,23,36758.748396430005,29725.192414058176,1,0.862389701104239,37,9,False,8346.169980511058
13581,296,2025-10,59,39029.30366522485,31476.608035186306,2,0.2727239246059378,33,28,False,6312.998377243864
13582,72,2025-10,60,47553.59748282229,41600.11987963601,5,2.900469329761357,46,25,False,3096.3442948752254
13583,347,2025-10,85,48197.39985877919,44389.19747321631,2,3.0113933368261128,67,20,False,9138.269928917009
13584,71,2025-10,34,43645.168318101445,33817.26127796481,8,0.1376940876749935,69,7,False,6570.9387692685905
13585,107,2025-10,93,88339.88019822816,70385.43374861551,21,2.154476918141782,39,36,False,13850.476211441046
13586,150,2025-10,66,29731.346854366857,23576.68101797151,25,2.571877988159484,22,14,False,5023.392376404363
13587,96,2025-10,73,18517.847016953863,18272.58600792417,12,0.5694566928397776,66,12,False,1139.6188670515148
13588,290,2025-10,97,89197.74812009612,77418.15417476103,25,1.874568228453404,75,17,False,10595.931956021946
13589,119,2025-10,80,52579.09104635869,47189.34649802392,5,1.0257027190451284,54,9,False,6156.687690396864
13590,81,2025-10,49,21640.35648929569,19442.2730530882,12,0.5222103733947953,79,0,False,2318.538714966005
13591,2,2025-10,90,37829.54334530389,29938.648625336227,17,2.201838264358486,66,18,False,4970.729297147278
13592,279,2025-10,34,22697.118027283188,16580.510577248373,5,1.018751372968498,81,9,False,5000.131389252648
13593,236,2025-10,14,20193.598778991214,17156.965045689823,4,2.057340506665985,39,0,False,2406.262352789535
13594,342,2025-10,21,33208.048722801446,25615.97646970313,0,3.051696422422624,41,8,False,5490.198672368529
13595,174,2025-10,12,17138.033408437488,13485.227479685374,3,0.3336624315312829,35,0,False,1397.3351470744474
13596,59,2025-10,7,50718.69438572531,43470.77378909384,2,0.7099414623860483,74,2,False,13562.359731596578
13597,216,2025-10,23,39894.33817826702,32512.00930577352,5,2.8106619651509273,50,8,False,4549.8826032371135
13598,250,2025-10,61,80509.26284699004,66633.95296509133,16,2.6002554803822324,75,11,False,8817.605449988061
13599,225,2025-10,9,46909.79780871243,46706.55760877439,2,2.824965278639527,46,4,False,3672.004069912961
13600,337,2025-10,15,42702.02904048055,34076.2795986704,4,1.282606796011557,38,0,False,9466.731667860377
13601,145,2025-10,52,49149.839893633456,40503.51698732656,5,2.7099829384594205,53,18,False,4215.771197770115
13602,332,2025-10,61,62843.49893722042,55025.85004719176,20,1.5685927855793584,66,4,False,14317.428633766263
13603,305,2025-10,145,37240.22025233375,35142.51262333218,29,0.478565786222463,28,0,False,8865.246008132439
13604,58,2025-10,40,47246.7823256757,37333.237898880885,8,0.3879749372476215,55,6,False,11311.461693522791
13605,329,2025-10,28,53534.001525748674,45840.00233498994,3,1.2966774222363824,51,5,False,8903.251961113403
13606,287,2025-10,46,40046.68993154727,34201.88101470396,14,1.9553813947835912,71,0,False,5600.440351576617
13607,272,2025-10,44,29448.73640716005,23247.98233684444,15,1.7149415504266292,27,7,False,5770.913585782222
13608,301,2025-10,22,20689.38704961175,15626.112446352578,7,2.446924505714469,44,0,False,4388.185466989002
13609,340,2025-10,93,72688.02619590348,57865.201724115555,4,2.194779182824625,60,18,False,19098.67466689875
13610,187,2025-10,30,43408.83249317923,40002.82850216027,5,2.1288342003779777,57,7,False,11552.784472854975
13611,126,2025-10,100,30771.93773946466,25649.692339751695,25,1.7948139542392858,52,30,False,7984.70984500907
