subscription_id,iccid,device_type_key,customer_key,data_plan,activation_date,status,monthly_fee,contract_term_months,last_communication
47664,894438000913048501317,57,690,1GB,2024-11-07,Terminated,5.77,12,2025-07-29
47665,894414414744593365239,4,226,10MB,2024-01-13,Active,13.26,24,2025-04-06
47666,894422449275969434567,24,449,Unlimited,2022-07-29,Active,18.93,12,2024-01-08
47667,894412736377305544809,19,845,1MB,2024-06-29,Active,7.06,24,2025-03-18
47668,894477971887670122133,15,256,1GB,2020-01-07,Active,3.23,24,2020-10-19
47669,894410976247909727085,20,790,10MB,2025-06-08,Active,16.74,24,2025-07-18
47670,894499627868451303412,92,691,10MB,2023-09-12,Active,15.02,60,2024-01-21
47671,894488889737486776876,57,591,100MB,2023-05-20,Active,3.24,24,2024-04-25
47672,894454480393909990468,99,6,1GB,2022-09-12,Active,13.44,24,2023-01-07
47673,894464291010657570838,48,257,1MB,2022-04-02,Suspended,17.82,36,2025-06-09
47674,894451174500170737445,23,39,10MB,2022-12-29,Active,9.29,60,2023-05-11
47675,894452587457421736680,2,508,5GB,2024-08-05,Active,6.89,36,2024-09-01
47676,894471753346592145472,91,599,1MB,2024-08-31,Active,1.11,36,2024-09-14
47677,894482495146294084813,96,418,10MB,2021-05-03,Active,17.67,60,2023-12-10
47678,894452857040237128621,48,23,10MB,2020-09-15,Active,8.88,12,2025-06-20
47679,894489526088210227285,95,386,5GB,2024-04-12,Active,4.06,24,2025-01-07
47680,894420721598005834393,43,559,100MB,2022-08-05,Active,7.24,36,2024-06-22
47681,894443385804875846800,59,27,1MB,2020-10-21,Active,8.9,24,2022-10-25
47682,894443130646435025600,96,425,10MB,2025-07-19,Suspended,14.52,24,2025-08-06
47683,894451559899367869652,2,574,Unlimited,2025-06-10,Active,2.19,24,2025-06-12
47684,894446161768029998586,87,987,100MB,2023-06-01,Suspended,9.42,12,2024-01-26
47685,894434236166823682862,31,466,5GB,2022-05-15,Active,4.84,60,2022-12-10
47686,894456769925547537318,67,847,1MB,2022-10-01,Active,15.87,60,2025-01-10
47687,894424288322154919443,17,652,1MB,2025-12-28,Active,1.34,36,2025-12-31
47688,894435439290512026429,18,181,Unlimited,2020-07-12,Active,4.13,36,2024-06-06
47689,894487478858104714234,95,598,5GB,2022-07-17,Suspended,16.18,24,2023-07-03
47690,894485123743204386828,73,380,1MB,2024-03-05,Active,9.76,36,2025-05-26
47691,894468350234752694535,39,444,Unlimited,2020-02-04,Active,8.35,36,2020-02-06
47692,894437706701874898600,94,681,Unlimited,2024-07-09,Active,17.19,60,2025-09-24
47693,894457325805682977250,7,730,1GB,2022-08-31,Active,4.66,36,2024-03-05
47694,894490865266240077271,14,402,100MB,2024-02-26,Active,14.31,24,2025-01-06
47695,894482858982201122298,63,13,10MB,2025-07-27,Active,17.44,24,2025-10-15
47696,894474554696187286941,2,77,Unlimited,2024-04-30,Active,3.2,24,2025-10-01
47697,894484960944405441883,38,817,10MB,2022-07-04,Suspended,1.8,12,2025-04-30
47698,894433571686006855072,58,308,Unlimited,2025-10-27,Active,6.71,12,2025-12-02
47699,894437715486903501551,6,496,1MB,2022-12-24,Active,18.19,24,2024-10-24
47700,894443019105917470453,66,342,1MB,2025-04-01,Active,18.29,36,2025-11-07
47701,894482803888280789239,91,152,5GB,2023-06-05,Active,11.71,60,2023-06-07
47702,894450789494956779852,13,549,1GB,2025-03-25,Active,9.14,12,2025-05-07
47703,894455977621949436717,36,198,1GB,2022-12-03,Active,6.44,60,2025-11-09
47704,894482131708695023357,18,802,10MB,2025-12-05,Suspended,16.87,60,2025-12-31
47705,894436765247319276933,83,976,100MB,2020-04-15,Terminated,14.21,36,2024-10-21
47706,894477040956454134858,14,144,5GB,2022-08-21,Active,8.59,24,2025-04-15
47707,894481506832083524022,28,141,100MB,2022-04-09,Suspended,3.06,12,2022-11-02
47708,894437127297722635125,52,73,100MB,2022-06-27,Active,7.17,12,2024-05-05
47709,894453749723081760280,36,774,Unlimited,2024-04-01,Active,17.36,12,2024-05-27
47710,894479041185582658665,58,634,100MB,2020-01-09,Active,9.19,36,2020-06-17
47711,894490026013422849413,44,258,1MB,2021-07-15,Active,14.49,60,2021-08-17
47712,894487452434409961146,39,672,5GB,2024-01-09,Active,13.7,60,2025-06-11
47713,894419635957178990539,4,979,1MB,2023-06-09,Active,11.19,36,2024-12-15
47714,894447167932190893738,79,556,1GB,2020-12-14,Active,18.0,60,2023-08-06
47715,894497195705861570603,10,303,5GB,2023-08-27,Active,5.91,36,2024-03-31
47716,894481850153156529856,50,950,1MB,2020-05-20,Active,7.63,36,2022-09-14
47717,894418264714094496697,90,900,5GB,2022-04-20,Active,7.78,60,2025-07-12
47718,894468768612473957856,72,323,Unlimited,2022-06-29,Terminated,18.4,24,2023-04-27
47719,894471580606965291429,84,408,1MB,2021-09-27,Active,4.48,60,2022-06-30
47720,894492908289387279759,47,365,1MB,2024-10-09,Active,17.63,60,2025-04-22
47721,894426760246724097665,3,552,5GB,2020-02-04,Active,12.2,24,2024-05-27
47722,894491374865672640775,43,282,100MB,2025-07-25,Active,3.52,12,2025-09-14
47723,894499526491353472811,12,944,100MB,2020-05-17,Active,10.46,36,2021-07-28
47724,894452129723888351588,15,968,10MB,2020-03-23,Active,3.31,12,2021-11-19
47725,894496465985595474393,93,206,10MB,2022-03-06,Active,15.18,60,2024-12-19
47726,894442812518030962296,42,873,5GB,2023-07-06,Active,19.82,36,2025-04-18
47727,894461085023878753248,79,22,Unlimited,2021-03-22,Active,18.46,12,2024-01-23
47728,894419340274143538218,34,591,Unlimited,2025-08-05,Terminated,13.37,24,2025-12-14
47729,894463261980407426236,5,45,10MB,2023-09-26,Active,19.83,24,2024-05-01
47730,894435946920157908785,50,373,Unlimited,2025-09-05,Active,18.39,60,2025-12-23
47731,894487443927481851870,89,176,1MB,2020-01-18,Active,9.0,12,2022-07-22
47732,894420916902769854918,10,724,1GB,2021-01-10,Active,9.2,36,2022-01-09
47733,894413763684589220086,98,485,100MB,2021-10-18,Active,5.22,60,2024-02-12
47734,894425152817152441511,54,818,10MB,2021-10-24,Active,19.61,36,2024-05-16
47735,894498344826536748137,49,750,10MB,2022-10-05,Active,13.48,24,2022-12-30
47736,894468955298769411759,22,5,5GB,2024-02-15,Suspended,13.61,24,2025-02-28
47737,894450722423380261811,36,126,100MB,2024-09-14,Active,18.18,60,2024-12-08
47738,894463887837883270683,51,60,5GB,2023-07-26,Active,12.5,12,2024-11-09
47739,894434329670711186142,16,250,1MB,2024-12-27,Active,13.12,36,2025-05-29
47740,894439992386260655779,48,580,5GB,2021-10-23,Active,7.48,60,2023-04-11
47741,894410979822497850112,92,868,1GB,2023-08-18,Active,4.35,12,2024-11-21
47742,894446181513867858268,33,757,Unlimited,2024-12-08,Active,4.57,36,2025-12-03
47743,894426521182401993163,30,193,1MB,2025-01-27,Active,4.69,60,2025-05-18
47744,894422277066206571090,72,27,100MB,2024-08-26,Terminated,14.54,12,2025-06-03
47745,894435027414890938941,21,911,100MB,2022-01-06,Active,19.6,24,2024-10-23
47746,894488884837758668416,14,662,1GB,2020-10-17,Active,10.18,24,2022-04-23
47747,894493224857545034971,3,832,5GB,2021-08-07,Suspended,2.9,36,2023-06-09
47748,894415428871881039023,49,626,1GB,2022-06-17,Active,18.08,60,2025-03-21
47749,894413194739494425924,13,686,Unlimited,2023-02-14,Active,18.23,60,2025-09-02
47750,894427887264036757800,94,760,100MB,2024-08-16,Active,7.86,60,2025-02-25
47751,894429519104883948892,23,866,10MB,2022-08-07,Active,10.13,60,2025-09-22
47752,894491822272492781101,81,955,10MB,2021-07-05,Active,18.09,24,2022-02-26
47753,894450929107995122521,86,484,Unlimited,2021-02-04,Active,1.23,60,2022-05-05
47754,894410369572004445824,21,475,1GB,2024-09-18,Active,2.93,60,2024-10-09
47755,894436900399615705505,51,177,1GB,2022-06-16,Active,8.61,24,2024-06-12
47756,894473926780576483782,45,184,1GB,2021-02-25,Active,14.27,24,2025-11-03
47757,894450573188934975768,12,304,5GB,2021-05-05,Active,19.37,24,2023-07-26
47758,894447329743272631535,54,833,1MB,2020-02-08,Active,2.25,36,2020-08-18
47759,894498189457028277874,66,277,5GB,2021-04-29,Active,10.25,60,2024-08-07
47760,894459264420340755110,77,736,Unlimited,2024-06-29,Active,7.07,60,2025-10-20
47761,894493108371342876421,21,900,10MB,2024-04-23,Active,8.61,24,2025-03-03
47762,894474468709683700102,46,644,1GB,2020-11-19,Active,15.94,36,2022-06-10
47763,894482543135105822520,44,576,1GB,2023-11-04,Active,1.46,12,2024-10-01
47764,894429504867904747936,97,900,5GB,2024-02-05,Active,12.69,24,2024-08-29
47765,894434244724167027226,64,376,10MB,2022-02-28,Active,6.31,36,2024-01-29
47766,894467264996488417840,46,972,5GB,2024-07-08,Active,15.25,60,2024-11-22
47767,894484091031297133162,15,567,1MB,2024-10-08,Suspended,19.83,24,2025-06-14
47768,894420611899843544440,32,420,10MB,2021-03-11,Active,18.58,12,2024-07-10
47769,894477469049362324514,76,687,1GB,2021-04-28,Active,9.24,24,2024-11-28
47770,894429846196101753600,54,207,1MB,2025-05-07,Active,6.15,36,2025-06-30
47771,894490796856935138688,69,625,10MB,2023-08-21,Suspended,13.9,12,2025-12-22
47772,894456161561650722953,56,971,5GB,2021-12-19,Active,9.4,24,2024-03-27
47773,894427176310317968131,66,207,1MB,2020-03-09,Suspended,9.98,60,2022-12-03
47774,894429791684242765413,33,817,5GB,2022-01-13,Active,5.48,24,2023-10-03
47775,894466672998030383459,99,848,1GB,2023-01-30,Active,8.3,60,2024-09-28
47776,894483479539748226284,32,8,100MB,2020-12-15,Terminated,18.53,60,2024-12-21
47777,894421221719583708145,39,402,Unlimited,2025-05-31,Active,16.44,36,2025-09-13
47778,894480253460290024542,71,199,100MB,2023-03-31,Active,13.87,60,2025-02-04
47779,894454199679972984624,21,102,5GB,2022-08-20,Active,8.61,60,2023-06-04
47780,894499759713791812165,6,936,1MB,2023-09-14,Active,13.93,60,2024-04-29
47781,894429894039171132577,66,263,5GB,2020-04-09,Active,10.41,24,2022-03-13
47782,894487284749967082053,86,204,1GB,2021-05-02,Active,5.56,12,2023-08-06
47783,894433421608493787230,34,68,100MB,2020-02-09,Active,14.38,60,2020-06-02
47784,894474168030364860369,54,578,5GB,2025-01-16,Suspended,14.34,12,2025-05-01
47785,894419994292088979268,57,664,5GB,2023-03-11,Terminated,17.0,24,2024-01-09
47786,894416482699218292989,39,458,10MB,2020-04-28,Active,19.82,60,2023-09-15
47787,894464919537295120201,22,131,10MB,2021-07-26,Suspended,13.75,12,2024-11-15
47788,894487913692028283004,4,605,1MB,2024-11-07,Active,19.45,36,2025-04-04
47789,894464036286556879342,68,929,5GB,2025-04-12,Active,1.25,24,2025-08-02
47790,894459096426024242472,37,507,1MB,2022-12-28,Terminated,8.88,12,2023-07-23
47791,894483748136816979237,5,641,100MB,2024-06-17,Active,17.19,36,2024-11-03
47792,894410427762349059238,99,533,5GB,2021-07-28,Active,16.96,60,2022-03-07
47793,894475138345505676559,54,817,100MB,2022-02-06,Active,4.1,36,2022-04-26
47794,894455264431324035891,51,854,100MB,2020-04-16,Active,5.94,60,2022-11-23
47795,894495120659137284851,94,44,1GB,2022-10-11,Suspended,17.13,24,2023-08-20
47796,894423259635198908426,17,268,1GB,2023-05-15,Active,15.36,24,2024-12-20
47797,894490110488188207926,19,944,1GB,2023-11-29,Active,9.12,36,2025-06-16
47798,894426891676830318006,34,340,1GB,2020-04-13,Active,8.01,60,2025-02-15
47799,894438473496328883541,40,305,5GB,2021-02-09,Active,11.22,24,2025-01-06
47800,894446808825571541386,49,371,10MB,2025-08-27,Active,7.39,12,2025-10-05
47801,894417667033992433440,51,45,1MB,2025-01-07,Active,2.31,60,2025-06-24
47802,894451454003060757195,90,662,10MB,2025-09-09,Active,17.46,60,2025-10-25
47803,894491370611193826682,65,780,10MB,2021-11-17,Active,16.63,24,2025-04-01
47804,894419838005640191774,100,668,100MB,2020-03-17,Active,11.78,60,2025-10-06
47805,894475501742148594691,56,384,1GB,2024-11-30,Active,4.72,60,2025-04-12
47806,894437842919724320515,19,432,1MB,2024-09-02,Active,4.54,24,2024-12-17
47807,894422884910688936251,15,222,10MB,2022-02-18,Active,1.2,36,2025-02-11
47808,894497106640335816749,46,977,100MB,2023-07-15,Active,1.7,36,2024-01-08
47809,894495485237445947801,53,396,100MB,2021-05-24,Suspended,19.41,60,2025-03-26
47810,894419026307123216593,52,164,1GB,2025-06-03,Active,6.75,24,2025-11-18
47811,894493619941401008500,82,409,10MB,2020-02-18,Suspended,17.01,36,2021-05-02
47812,894424458842824668135,65,378,Unlimited,2022-12-01,Suspended,14.5,12,2024-06-04
47813,894410017911157666573,56,688,5GB,2024-06-08,Active,8.18,12,2025-01-27
47814,894428214119990764980,28,486,100MB,2022-01-31,Suspended,8.14,60,2022-12-23
47815,894453293335879405051,10,638,10MB,2024-05-20,Active,7.42,36,2025-08-29
47816,894488863007617044310,42,984,100MB,2023-04-09,Active,5.51,24,2025-06-27
47817,894496686244513744447,99,108,1GB,2022-12-21,Active,17.48,36,2024-08-01
47818,894433616717356023961,55,806,1GB,2022-01-22,Suspended,15.12,24,2024-11-25
47819,894459780924506159377,27,981,5GB,2022-12-14,Active,19.7,60,2023-02-11
47820,894424142538676259162,50,902,5GB,2020-12-18,Active,11.71,60,2023-04-10
47821,894438034154162017541,60,321,1GB,2021-06-21,Suspended,2.86,12,2022-01-28
47822,894436223128947767214,76,95,10MB,2025-01-27,Active,15.22,60,2025-12-12
47823,894482736740420887356,63,814,5GB,2023-05-26,Active,12.38,36,2024-06-14
47824,894493480759549140632,37,279,Unlimited,2021-12-13,Active,5.75,36,2023-08-23
47825,894421966205732182232,1,418,Unlimited,2021-11-02,Active,4.4,12,2021-12-11
47826,894474112749493124109,28,470,5GB,2021-04-05,Active,2.44,60,2023-09-15
47827,894456218161312474077,86,241,Unlimited,2024-01-30,Terminated,8.11,24,2024-10-16
47828,894426631203388427564,89,76,100MB,2023-08-09,Active,14.21,24,2025-02-01
47829,894495284114390756875,12,736,1GB,2020-09-07,Active,17.0,60,2025-05-01
47830,894486858573480296266,79,719,100MB,2023-09-30,Active,15.34,36,2024-10-29
47831,894457548882748662372,46,760,5GB,2022-03-16,Active,1.54,36,2022-06-27
47832,894425517591918038880,17,527,Unlimited,2023-01-31,Active,10.24,60,2024-02-01
47833,894485753115659020863,34,609,100MB,2022-03-12,Active,4.13,24,2023-11-26
47834,894496065156278190277,20,365,1GB,2025-02-19,Active,15.31,60,2025-09-26
47835,894484158858530154385,55,168,100MB,2025-04-22,Active,5.05,60,2025-10-27
47836,894446340901793769879,15,762,100MB,2020-02-24,Active,2.18,36,2025-02-21
47837,894421465844845261310,38,309,1GB,2024-04-10,Active,7.49,60,2025-07-20
47838,894462096232814116235,59,173,10MB,2023-12-16,Active,18.07,12,2024-04-22
47839,894448563642134045060,3,783,10MB,2023-06-02,Active,9.35,60,2024-07-02
47840,894441926372494784895,17,722,100MB,2024-08-20,Active,9.2,60,2025-04-14
47841,894414247908172600641,68,416,1GB,2024-04-08,Active,4.5,36,2024-07-23
47842,894486208309934865758,84,587,10MB,2020-12-23,Active,15.65,60,2021-02-09
47843,894475361593572088945,71,256,5GB,2023-04-28,Terminated,7.51,60,2024-02-08
47844,894415537277409965480,88,429,1MB,2025-04-29,Active,9.4,12,2025-07-12
47845,894489012091350413495,76,421,10MB,2021-01-13,Suspended,1.85,36,2021-02-14
47846,894425475308223553799,51,996,10MB,2023-06-30,Active,14.03,24,2024-02-01
47847,894414028162374108334,67,786,1MB,2023-03-28,Active,13.07,24,2025-04-30
47848,894460423394899795908,63,630,100MB,2020-01-19,Suspended,11.15,36,2024-03-23
47849,894472632955046150175,83,238,100MB,2020-09-08,Active,6.39,60,2025-12-17
47850,894440270292379221801,26,404,100MB,2025-05-29,Active,7.07,36,2025-09-13
47851,894410904643139041892,36,531,5GB,2023-01-31,Active,17.45,12,2023-03-03
47852,894425683869248424088,15,922,5GB,2021-03-18,Active,3.7,60,2024-07-22
47853,894479748533582464386,37,483,10MB,2021-12-28,Active,19.62,24,2022-07-18
47854,894430275789460416117,100,559,5GB,2020-01-04,Active,3.49,36,2020-12-09
47855,894480627941942214170,57,176,100MB,2021-06-30,Active,7.33,60,2022-04-24
47856,894446762964566237603,5,381,5GB,2025-07-24,Active,7.9,60,2025-09-21
47857,894486459813172246202,64,781,5GB,2022-06-29,Terminated,15.13,12,2024-11-17
47858,894413682131322724433,5,809,1MB,2025-02-10,Active,1.53,36,2025-05-29
47859,894460222061445128953,39,942,100MB,2022-06-30,Active,7.2,12,2022-12-19
47860,894455358841176256200,26,615,5GB,2025-07-01,Active,1.3,36,2025-08-16
47861,894453062068427809120,85,947,1GB,2023-11-13,Terminated,19.06,60,2024-12-15
47862,894420620668767621323,77,511,100MB,2022-04-20,Active,19.65,24,2023-05-03
47863,894478624691987347352,79,8,100MB,2021-05-19,Active,13.91,24,2025-06-21
47864,894479866880924512176,20,743,1GB,2022-07-28,Active,13.0,60,2025-01-03
47865,894413389617528472523,41,810,5GB,2023-03-31,Terminated,9.37,36,2024-01-24
47866,894436079717137120432,32,505,1MB,2021-08-20,Terminated,1.64,24,2022-11-28
47867,894490377415165748955,93,191,1MB,2024-07-29,Active,15.23,24,2025-12-04
47868,894426940197864332266,8,798,1GB,2022-08-18,Active,3.2,24,2025-08-11
47869,894483782484524326836,60,756,1GB,2021-03-09,Active,17.63,36,2022-05-26
47870,894430287018930659117,87,49,1GB,2024-01-14,Active,7.0,60,2025-12-01
47871,894432484511562153531,39,118,1MB,2022-10-20,Active,9.47,36,2025-02-17
47872,894430465529422643654,45,674,1MB,2022-02-11,Active,6.32,36,2022-08-10
47873,894483437189915597707,85,692,Unlimited,2025-03-23,Suspended,7.39,12,2025-10-09
47874,894466669903633474774,31,802,100MB,2024-05-20,Active,3.87,60,2024-12-17
47875,894414326319708824053,77,163,5GB,2024-09-19,Active,17.21,12,2025-10-05
47876,894474416335212006827,7,997,Unlimited,2020-07-24,Active,17.85,12,2024-07-28
47877,894446854160949543230,75,298,Unlimited,2025-05-04,Active,2.89,24,2025-08-26
47878,894491306725528684794,87,68,5GB,2020-07-18,Active,11.72,12,2023-09-20
47879,894454671837684605182,14,629,1GB,2024-12-25,Active,10.09,24,2025-02-04
47880,894459868504486818704,18,868,100MB,2025-01-27,Terminated,1.55,12,2025-02-04
47881,894431766844353775316,43,282,1GB,2022-12-11,Active,19.63,36,2023-12-04
47882,894491106574111816812,77,865,10MB,2025-07-19,Active,4.69,12,2025-07-28
47883,894483997023995181002,37,380,10MB,2020-02-16,Active,15.26,36,2020-05-26
47884,894451320673559329379,51,670,5GB,2022-10-09,Active,18.63,24,2024-03-05
47885,894430480936037961665,88,316,10MB,2020-09-25,Active,12.22,36,2021-02-28
47886,894442464389836304635,60,408,1MB,2024-05-21,Active,12.45,60,2024-07-03
47887,894479269784153759177,10,416,1GB,2020-09-04,Active,18.07,60,2022-10-14
47888,894449686380902385024,64,727,10MB,2023-09-29,Active,13.33,24,2025-11-11
47889,894480924501728597558,86,916,Unlimited,2022-07-19,Active,4.47,36,2024-11-19
47890,894416543662439095056,20,496,100MB,2025-10-07,Active,12.96,12,2025-12-06
47891,894439817937696373397,81,196,5GB,2020-12-27,Active,5.19,36,2021-07-01
47892,894494392003582802777,18,345,5GB,2021-12-19,Active,7.33,60,2022-11-13
47893,894431351111290278498,7,828,Unlimited,2023-07-09,Active,13.58,60,2023-08-17
47894,894416945508775797816,5,465,1MB,2021-04-23,Active,7.97,36,2025-08-24
47895,894481014867429638560,83,112,1GB,2020-04-26,Active,11.19,24,2024-01-24
47896,894413245026777624713,62,74,10MB,2020-10-31,Active,6.33,12,2021-10-27
47897,894495892473750291509,72,639,10MB,2022-02-03,Active,17.22,12,2025-05-12
47898,894437812690398765963,15,577,10MB,2025-12-23,Active,16.98,24,2025-12-28
47899,894468347134393290910,1,701,1MB,2020-01-06,Suspended,18.56,36,2024-06-22
47900,894459871341313991245,62,767,10MB,2022-11-09,Active,12.94,12,2024-01-06
47901,894421396118493846398,40,480,100MB,2025-07-01,Terminated,3.95,36,2025-08-01
47902,894450439685932489726,70,954,10MB,2025-10-10,Suspended,12.03,24,2025-11-02
47903,894462616274426511318,19,324,100MB,2021-03-05,Suspended,11.64,12,2022-12-25
47904,894477237452853461851,46,666,1MB,2024-08-01,Active,17.91,12,2025-05-21
47905,894454797104039220198,98,219,5GB,2020-07-17,Active,1.34,24,2023-06-29
47906,894423144252405785988,39,499,Unlimited,2022-11-15,Active,4.22,60,2023-04-01
47907,894499755834148529082,52,586,5GB,2025-10-27,Active,5.21,60,2025-12-31
47908,894493152412263305431,64,526,10MB,2022-10-15,Active,3.23,12,2025-07-17
47909,894469708784299583096,14,284,100MB,2022-01-26,Active,17.94,36,2025-01-23
47910,894484688387251392998,7,711,1GB,2022-03-04,Active,3.93,24,2023-12-08
47911,894422911994850510703,85,425,1GB,2023-03-12,Active,7.11,60,2024-07-05
47912,894471298102034642509,100,578,100MB,2023-09-23,Active,1.77,12,2025-12-31
47913,894489701814539950632,75,148,10MB,2025-06-17,Suspended,3.95,24,2025-07-30
