cell_id,site_id,cell_name,cell_type,technology,frequency_band,frequency_mhz,bandwidth_mhz,sector,azimuth_degrees,electrical_tilt,mechanical_tilt,antenna_height_m,tx_power_dbm,max_throughput_mbps,max_connected_users,pci,tac,vendor,status
1450,403,NR-WOL-SMA-0403-A,NR,5G NR,n28,700,20,1,0,2,3,11,45,522,518,29,82410,Nokia,Active
1451,404,NR-EXE-MAC-0404-A,NR,5G NR,n258,26000,400,1,0,5,1,28,44,2022,268,495,34428,Nokia,Active
1452,404,NR-EXE-MAC-0404-B,NR,5G NR,n78,3500,100,2,120,2,4,28,41,1060,327,336,78114,Nokia,Active
1453,404,NR-EXE-MAC-0404-C,NR,5G NR,n78,3500,100,3,240,7,1,28,42,1358,777,321,84435,Nokia,Active
1454,405,NR-EXE-SMA-0405-A,NR,5G NR,n78,3500,100,1,0,3,1,15,40,983,728,194,97302,Ericsson,Active
1455,405,NR-EXE-SMA-0405-B,NR,5G NR,n78,3500,100,2,120,8,4,15,46,825,491,363,38140,Ericsson,Active
1456,405,NR-EXE-SMA-0405-C,NR,5G NR,n77,3700,80,3,240,2,4,15,41,1071,657,71,99553,Ericsson,Active
1457,406,NR-EXE-SMA-0406-A,NR,5G NR,n28,700,20,1,0,5,1,11,42,395,861,75,95923,Huawei,Active
1458,406,LTE-EXE-SMA-0406-A,LTE,4G LTE,B20,800,10,1,0,3,0,11,40,70,345,223,71252,Huawei,Active
1459,406,NR-EXE-SMA-0406-B,NR,5G NR,n1,2100,20,2,120,3,4,11,45,477,697,110,31950,Huawei,Active
1460,406,LTE-EXE-SMA-0406-B,LTE,4G LTE,B7,2600,20,2,120,2,5,11,46,326,156,42,62545,Huawei,Active
1461,406,NR-EXE-SMA-0406-C,NR,5G NR,n258,26000,400,3,240,2,3,11,43,3035,256,406,80387,Huawei,Active
1462,406,LTE-EXE-SMA-0406-C,LTE,4G LTE,B7,2600,20,3,240,6,0,11,41,388,184,163,22563,Huawei,Active
1463,407,NR-EXE-ROO-0407-A,NR,5G NR,n28,700,20,1,0,5,2,16,46,396,919,86,66663,Huawei,Active
1464,407,LTE-EXE-ROO-0407-A,LTE,4G LTE,B7,2600,20,1,0,3,1,16,40,259,154,314,85153,Huawei,Active
1465,408,NR-EXE-MAC-0408-A,NR,5G NR,n28,700,20,1,0,7,2,41,41,342,894,328,13035,Nokia,Active
1466,408,NR-EXE-MAC-0408-B,NR,5G NR,n28,700,20,2,120,8,1,41,40,306,769,311,78407,Nokia,Active
1467,408,NR-EXE-MAC-0408-C,NR,5G NR,n28,700,20,3,240,7,2,41,40,338,462,229,52251,Nokia,Active
1468,409,NR-EXE-SMA-0409-A,NR,5G NR,n28,700,20,1,0,4,4,12,42,301,940,83,81794,Huawei,Active
1469,410,LTE-EXE-MAC-0410-A,LTE,4G LTE,B1,2100,15,1,0,5,0,36,41,205,450,400,75086,Samsung,Active
1470,410,LTE-EXE-MAC-0410-B,LTE,4G LTE,B1,2100,15,2,120,6,3,36,40,211,431,375,10909,Samsung,Active
1471,410,LTE-EXE-MAC-0410-C,LTE,4G LTE,B3,1800,20,3,240,5,2,36,45,106,430,150,15287,Samsung,Active
1472,411,NR-EXE-DAS-0411-A,NR,5G NR,n28,700,20,1,0,4,2,3,45,561,637,458,11019,Huawei,Active
1473,411,LTE-EXE-DAS-0411-A,LTE,4G LTE,B20,800,10,1,0,5,1,3,43,113,383,328,87980,Huawei,Active
1474,412,NR-EXE-SMA-0412-A,NR,5G NR,n258,26000,400,1,0,6,1,7,44,2496,270,13,25440,Samsung,Active
1475,412,LTE-EXE-SMA-0412-A,LTE,4G LTE,B3,1800,20,1,0,4,0,7,40,133,205,384,30663,Samsung,Active
1476,413,LTE-CHE-SMA-0413-A,LTE,4G LTE,B20,800,10,1,0,2,3,7,41,74,430,435,60246,Samsung,Active
1477,413,LTE-CHE-SMA-0413-B,LTE,4G LTE,B20,800,10,2,120,6,0,7,42,59,616,15,33431,Samsung,Active
1478,413,LTE-CHE-SMA-0413-C,LTE,4G LTE,B1,2100,15,3,240,4,0,7,40,110,405,345,71481,Samsung,Active
1479,414,LTE-CHE-MAC-0414-A,LTE,4G LTE,B1,2100,15,1,0,7,0,30,43,221,239,25,97594,Ericsson,Active
1480,414,LTE-CHE-MAC-0414-B,LTE,4G LTE,B7,2600,20,2,120,4,3,30,44,269,288,223,76874,Ericsson,Active
1481,414,LTE-CHE-MAC-0414-C,LTE,4G LTE,B7,2600,20,3,240,3,2,30,46,249,172,28,68698,Ericsson,Active
1482,415,NR-CHE-SMA-0415-A,NR,5G NR,n1,2100,20,1,0,7,2,14,44,312,715,350,20518,Huawei,Active
1483,415,LTE-CHE-SMA-0415-A,LTE,4G LTE,B3,1800,20,1,0,2,4,14,40,238,466,467,26291,Huawei,Active
1484,415,NR-CHE-SMA-0415-B,NR,5G NR,n78,3500,100,2,180,4,5,14,43,1080,720,255,62706,Huawei,Active
1485,415,LTE-CHE-SMA-0415-B,LTE,4G LTE,B7,2600,20,2,180,2,4,14,46,312,256,173,26940,Huawei,Active
1486,416,NR-CHE-MAC-0416-A,NR,5G NR,n28,700,20,1,0,7,0,45,40,589,808,247,15113,Ericsson,Active
1487,416,LTE-CHE-MAC-0416-A,LTE,4G LTE,B3,1800,20,1,0,5,2,45,42,124,430,38,73330,Ericsson,Active
1488,416,NR-CHE-MAC-0416-B,NR,5G NR,n258,26000,400,2,120,3,1,45,45,3553,220,105,82760,Ericsson,Active
1489,416,LTE-CHE-MAC-0416-B,LTE,4G LTE,B20,800,10,2,120,4,1,45,42,82,660,231,76165,Ericsson,Active
1490,416,NR-CHE-MAC-0416-C,NR,5G NR,n77,3700,80,3,240,7,1,45,42,1250,535,441,34850,Ericsson,Active
1491,416,LTE-CHE-MAC-0416-C,LTE,4G LTE,B3,1800,20,3,240,7,4,45,45,115,380,353,33931,Ericsson,Active
1492,417,LTE-CHE-MAC-0417-A,LTE,4G LTE,B1,2100,15,1,0,6,3,38,46,234,488,120,57285,Nokia,Active
1493,417,LTE-CHE-MAC-0417-B,LTE,4G LTE,B7,2600,20,2,120,3,4,38,44,244,267,448,34926,Nokia,Active
1494,417,LTE-CHE-MAC-0417-C,LTE,4G LTE,B3,1800,20,3,240,7,5,38,40,186,441,83,43414,Nokia,Active
1495,418,LTE-CHE-SMA-0418-A,LTE,4G LTE,B20,800,10,1,0,6,4,9,43,128,424,340,65533,Ericsson,Active
1496,419,NR-CHE-MAC-0419-A,NR,5G NR,n77,3700,80,1,0,6,2,45,46,1420,709,196,47510,Nokia,Active
1497,419,NR-CHE-MAC-0419-B,NR,5G NR,n1,2100,20,2,120,3,5,45,43,446,672,127,86747,Nokia,Active
1498,419,NR-CHE-MAC-0419-C,NR,5G NR,n1,2100,20,3,240,7,3,45,46,419,726,346,55456,Nokia,Active
1499,420,NR-CHE-MAC-0420-A,NR,5G NR,n77,3700,80,1,0,2,4,31,45,1045,608,283,64566,Samsung,Active
1500,420,NR-CHE-MAC-0420-B,NR,5G NR,n258,26000,400,2,120,8,1,31,43,2829,285,127,53711,Samsung,Active
1501,420,NR-CHE-MAC-0420-C,NR,5G NR,n77,3700,80,3,240,4,0,31,43,1040,738,322,30714,Samsung,Active
1502,421,NR-CHE-MAC-0421-A,NR,5G NR,n78,3500,100,1,0,5,1,25,41,906,510,138,17746,Nokia,Active
1503,421,LTE-CHE-MAC-0421-A,LTE,4G LTE,B20,800,10,1,0,3,0,25,42,83,653,203,35722,Nokia,Active
1504,421,NR-CHE-MAC-0421-B,NR,5G NR,n28,700,20,2,120,8,3,25,41,475,581,205,32456,Nokia,Active
1505,421,LTE-CHE-MAC-0421-B,LTE,4G LTE,B7,2600,20,2,120,3,2,25,43,246,205,16,47134,Nokia,Active
1506,421,NR-CHE-MAC-0421-C,NR,5G NR,n28,700,20,3,240,4,5,25,40,436,772,378,95512,Nokia,Active
1507,421,LTE-CHE-MAC-0421-C,LTE,4G LTE,B1,2100,15,3,240,8,2,25,41,152,338,43,20157,Nokia,Active
1508,422,NR-BAT-DAS-0422-A,NR,5G NR,n78,3500,100,1,0,4,4,10,42,1278,473,150,84400,Ericsson,Active
1509,422,LTE-BAT-DAS-0422-A,LTE,4G LTE,B1,2100,15,1,0,3,0,10,45,222,347,283,79661,Ericsson,Active
1510,422,NR-BAT-DAS-0422-B,NR,5G NR,n28,700,20,2,180,5,1,10,44,391,707,56,58114,Ericsson,Active
1511,422,LTE-BAT-DAS-0422-B,LTE,4G LTE,B20,800,10,2,180,2,0,10,43,70,619,139,74371,Ericsson,Active
1512,423,NR-BAT-MAC-0423-A,NR,5G NR,n1,2100,20,1,0,7,3,36,42,388,657,91,86891,Nokia,Active
1513,423,LTE-BAT-MAC-0423-A,LTE,4G LTE,B7,2600,20,1,0,5,5,36,41,244,214,165,38102,Nokia,Active
1514,423,NR-BAT-MAC-0423-B,NR,5G NR,n1,2100,20,2,60,4,5,36,44,570,907,415,25499,Nokia,Active
1515,423,LTE-BAT-MAC-0423-B,LTE,4G LTE,B1,2100,15,2,60,2,3,36,42,161,201,414,25627,Nokia,Active
1516,423,NR-BAT-MAC-0423-C,NR,5G NR,n28,700,20,3,120,8,4,36,41,488,477,438,46432,Nokia,Active
1517,423,LTE-BAT-MAC-0423-C,LTE,4G LTE,B7,2600,20,3,120,7,1,36,40,345,195,173,71018,Nokia,Active
1518,423,NR-BAT-MAC-0423-D,NR,5G NR,n1,2100,20,4,180,4,5,36,41,387,666,39,13370,Nokia,Active
1519,423,LTE-BAT-MAC-0423-D,LTE,4G LTE,B20,800,10,4,180,5,2,36,41,67,428,380,72704,Nokia,Active
1520,423,NR-BAT-MAC-0423-E,NR,5G NR,n1,2100,20,5,240,4,1,36,45,496,572,24,93321,Nokia,Active
1521,423,LTE-BAT-MAC-0423-E,LTE,4G LTE,B20,800,10,5,240,5,0,36,43,84,623,215,87376,Nokia,Active
1522,423,NR-BAT-MAC-0423-F,NR,5G NR,n258,26000,400,6,300,5,4,36,45,2233,213,211,41764,Nokia,Active
1523,423,LTE-BAT-MAC-0423-F,LTE,4G LTE,B7,2600,20,6,300,8,1,36,46,279,176,439,18370,Nokia,Active
1524,424,LTE-BAT-SMA-0424-A,LTE,4G LTE,B7,2600,20,1,0,5,2,9,40,353,159,217,20161,Huawei,Active
1525,424,LTE-BAT-SMA-0424-B,LTE,4G LTE,B1,2100,15,2,180,4,4,9,40,212,242,52,24087,Huawei,Active
1526,425,NR-BAT-MAC-0425-A,NR,5G NR,n77,3700,80,1,0,3,5,32,41,1126,301,41,64436,Samsung,Active
1527,425,LTE-BAT-MAC-0425-A,LTE,4G LTE,B20,800,10,1,0,8,0,32,41,50,430,466,72992,Samsung,Active
1528,425,NR-BAT-MAC-0425-B,NR,5G NR,n77,3700,80,2,120,8,4,32,44,1371,775,212,77035,Samsung,Active
1529,425,LTE-BAT-MAC-0425-B,LTE,4G LTE,B3,1800,20,2,120,3,0,32,44,134,257,200,20478,Samsung,Active
1530,425,NR-BAT-MAC-0425-C,NR,5G NR,n28,700,20,3,240,3,2,32,40,580,702,435,70567,Samsung,Active
1531,425,LTE-BAT-MAC-0425-C,LTE,4G LTE,B7,2600,20,3,240,6,4,32,46,395,247,325,69330,Samsung,Active
1532,426,NR-BAT-MAC-0426-A,NR,5G NR,n1,2100,20,1,0,2,0,36,45,433,567,34,47475,Nokia,Active
1533,426,LTE-BAT-MAC-0426-A,LTE,4G LTE,B20,800,10,1,0,3,2,36,43,85,438,7,94100,Nokia,Active
1534,426,NR-BAT-MAC-0426-B,NR,5G NR,n258,26000,400,2,120,3,1,36,45,2456,450,432,79895,Nokia,Active
1535,426,LTE-BAT-MAC-0426-B,LTE,4G LTE,B7,2600,20,2,120,6,2,36,41,217,240,265,52212,Nokia,Active
1536,426,NR-BAT-MAC-0426-C,NR,5G NR,n1,2100,20,3,240,4,5,36,43,439,867,357,67254,Nokia,Active
1537,426,LTE-BAT-MAC-0426-C,LTE,4G LTE,B3,1800,20,3,240,3,4,36,41,225,457,14,54566,Nokia,Active
1538,427,NR-BAT-RUR-0427-A,NR,5G NR,n28,700,20,1,0,6,3,33,45,555,889,420,88750,Nokia,Active
1539,427,LTE-BAT-RUR-0427-A,LTE,4G LTE,B3,1800,20,1,0,5,0,33,43,199,427,159,92016,Nokia,Active
1540,427,NR-BAT-RUR-0427-B,NR,5G NR,n78,3500,100,2,120,6,1,33,44,841,488,139,98165,Nokia,Active
1541,427,LTE-BAT-RUR-0427-B,LTE,4G LTE,B20,800,10,2,120,8,2,33,46,90,302,433,40131,Nokia,Active
1542,427,NR-BAT-RUR-0427-C,NR,5G NR,n1,2100,20,3,240,4,3,33,45,328,642,13,27480,Nokia,Active
1543,427,LTE-BAT-RUR-0427-C,LTE,4G LTE,B1,2100,15,3,240,6,5,33,43,241,409,217,11976,Nokia,Active
1544,428,NR-BAT-SMA-0428-A,NR,5G NR,n1,2100,20,1,0,4,2,12,45,514,616,239,61484,Ericsson,Active
1545,429,NR-BAT-SMA-0429-A,NR,5G NR,n78,3500,100,1,0,8,0,8,46,1297,467,87,21412,Huawei,Active
1546,430,NR-BAT-SMA-0430-A,NR,5G NR,n78,3500,100,1,0,4,1,11,43,890,556,84,96938,Nokia,Active
1547,430,NR-BAT-SMA-0430-B,NR,5G NR,n77,3700,80,2,120,8,5,11,42,1188,459,468,23603,Nokia,Active
1548,430,NR-BAT-SMA-0430-C,NR,5G NR,n1,2100,20,3,240,8,2,11,42,311,533,298,48455,Nokia,Active
1549,431,NR-GUI-MAC-0431-A,NR,5G NR,n78,3500,100,1,0,8,4,25,45,1313,478,119,52159,Huawei,Active
1550,431,NR-GUI-MAC-0431-B,NR,5G NR,n258,26000,400,2,60,4,1,25,46,2764,323,141,94005,Huawei,Active
1551,431,NR-GUI-MAC-0431-C,NR,5G NR,n77,3700,80,3,120,5,5,25,44,1281,695,169,14989,Huawei,Active
1552,431,NR-GUI-MAC-0431-D,NR,5G NR,n258,26000,400,4,180,7,2,25,46,3480,413,396,52302,Huawei,Active
1553,431,NR-GUI-MAC-0431-E,NR,5G NR,n258,26000,400,5,240,5,2,25,44,3835,314,415,56218,Huawei,Active
1554,431,NR-GUI-MAC-0431-F,NR,5G NR,n77,3700,80,6,300,3,1,25,42,1138,338,480,82195,Huawei,Active
1555,432,NR-GUI-ROO-0432-A,NR,5G NR,n28,700,20,1,0,8,4,24,46,514,868,327,16734,Huawei,Active
1556,433,NR-GUI-MAC-0433-A,NR,5G NR,n78,3500,100,1,0,8,2,36,46,1475,551,86,30682,Nokia,Active
1557,433,LTE-GUI-MAC-0433-A,LTE,4G LTE,B7,2600,20,1,0,6,2,36,44,350,194,351,66112,Nokia,Active
1558,433,NR-GUI-MAC-0433-B,NR,5G NR,n28,700,20,2,120,8,4,36,43,382,614,254,43396,Nokia,Active
1559,433,LTE-GUI-MAC-0433-B,LTE,4G LTE,B20,800,10,2,120,8,1,36,45,68,330,264,54488,Nokia,Active
1560,433,NR-GUI-MAC-0433-C,NR,5G NR,n28,700,20,3,240,2,0,36,44,319,848,134,21754,Nokia,Active
1561,433,LTE-GUI-MAC-0433-C,LTE,4G LTE,B1,2100,15,3,240,3,2,36,41,246,242,212,83955,Nokia,Active
1562,434,LTE-GUI-DAS-0434-A,LTE,4G LTE,B1,2100,15,1,0,3,5,6,44,220,363,174,19068,Nokia,Active
1563,435,NR-GUI-SMA-0435-A,NR,5G NR,n77,3700,80,1,0,6,3,6,43,1491,782,361,42460,Huawei,Active
1564,435,NR-GUI-SMA-0435-B,NR,5G NR,n28,700,20,2,120,5,0,6,42,382,691,66,66935,Huawei,Active
1565,435,NR-GUI-SMA-0435-C,NR,5G NR,n77,3700,80,3,240,2,4,6,42,822,438,72,12938,Huawei,Active
1566,436,NR-GUI-SMA-0436-A,NR,5G NR,n258,26000,400,1,0,3,2,12,43,3619,325,39,19037,Nokia,Active
1567,436,LTE-GUI-SMA-0436-A,LTE,4G LTE,B7,2600,20,1,0,3,3,12,41,334,276,266,33535,Nokia,Active
1568,437,NR-GUI-SMA-0437-A,NR,5G NR,n258,26000,400,1,0,6,1,6,45,3847,378,111,76530,Nokia,Active
1569,438,NR-GUI-MAC-0438-A,NR,5G NR,n78,3500,100,1,0,7,4,34,40,1093,352,246,21144,Nokia,Active
1570,438,NR-GUI-MAC-0438-B,NR,5G NR,n258,26000,400,2,120,3,5,34,46,2098,325,346,40330,Nokia,Active
1571,438,NR-GUI-MAC-0438-C,NR,5G NR,n78,3500,100,3,240,4,2,34,42,1316,717,44,79355,Nokia,Active
1572,439,NR-GUI-SMA-0439-A,NR,5G NR,n28,700,20,1,0,7,3,14,40,427,829,340,33689,Nokia,Active
1573,439,LTE-GUI-SMA-0439-A,LTE,4G LTE,B20,800,10,1,0,3,0,14,41,130,609,241,82525,Nokia,Active
1574,439,NR-GUI-SMA-0439-B,NR,5G NR,n1,2100,20,2,180,7,0,14,40,324,562,297,41495,Nokia,Active
1575,439,LTE-GUI-SMA-0439-B,LTE,4G LTE,B7,2600,20,2,180,5,3,14,46,324,255,237,69627,Nokia,Active
1576,440,NR-PRE-SMA-0440-A,NR,5G NR,n77,3700,80,1,0,8,3,12,43,1226,475,159,56803,Ericsson,Active
1577,441,LTE-PRE-RUR-0441-A,LTE,4G LTE,B1,2100,15,1,0,6,0,46,41,176,369,128,76094,Nokia,Active
1578,441,LTE-PRE-RUR-0441-B,LTE,4G LTE,B20,800,10,2,60,8,5,46,42,128,469,103,56953,Nokia,Active
1579,441,LTE-PRE-RUR-0441-C,LTE,4G LTE,B20,800,10,3,120,3,3,46,44,63,325,104,85261,Nokia,Active
1580,441,LTE-PRE-RUR-0441-D,LTE,4G LTE,B1,2100,15,4,180,3,0,46,44,195,305,316,27733,Nokia,Active
1581,441,LTE-PRE-RUR-0441-E,LTE,4G LTE,B3,1800,20,5,240,7,0,46,41,163,296,186,98960,Nokia,Active
1582,441,LTE-PRE-RUR-0441-F,LTE,4G LTE,B20,800,10,6,300,6,2,46,42,89,635,382,13734,Nokia,Active
1583,442,LTE-PRE-MAC-0442-A,LTE,4G LTE,B7,2600,20,1,0,5,2,25,40,205,186,221,28168,Ericsson,Active
1584,442,LTE-PRE-MAC-0442-B,LTE,4G LTE,B7,2600,20,2,120,5,2,25,45,203,248,54,51920,Ericsson,Active
1585,442,LTE-PRE-MAC-0442-C,LTE,4G LTE,B20,800,10,3,240,4,4,25,43,145,452,223,30602,Ericsson,Active
1586,443,NR-PRE-MAC-0443-A,NR,5G NR,n78,3500,100,1,0,4,4,35,41,1230,791,376,43420,Ericsson,Active
1587,443,LTE-PRE-MAC-0443-A,LTE,4G LTE,B3,1800,20,1,0,5,1,35,40,216,496,89,86432,Ericsson,Active
1588,443,NR-PRE-MAC-0443-B,NR,5G NR,n28,700,20,2,60,6,2,35,46,327,847,244,32134,Ericsson,Active
1589,443,LTE-PRE-MAC-0443-B,LTE,4G LTE,B1,2100,15,2,60,3,1,35,45,142,217,408,57346,Ericsson,Active
1590,443,NR-PRE-MAC-0443-C,NR,5G NR,n1,2100,20,3,120,5,0,35,41,405,864,191,81591,Ericsson,Active
1591,443,LTE-PRE-MAC-0443-C,LTE,4G LTE,B3,1800,20,3,120,6,4,35,44,237,335,457,21092,Ericsson,Active
1592,443,NR-PRE-MAC-0443-D,NR,5G NR,n1,2100,20,4,180,2,3,35,45,453,766,371,53753,Ericsson,Active
1593,443,LTE-PRE-MAC-0443-D,LTE,4G LTE,B20,800,10,4,180,7,4,35,42,145,661,160,61587,Ericsson,Active
1594,443,NR-PRE-MAC-0443-E,NR,5G NR,n28,700,20,5,240,4,2,35,41,452,842,121,86569,Ericsson,Active
1595,443,LTE-PRE-MAC-0443-E,LTE,4G LTE,B20,800,10,5,240,2,2,35,41,53,432,155,30474,Ericsson,Active
1596,443,NR-PRE-MAC-0443-F,NR,5G NR,n1,2100,20,6,300,6,2,35,42,492,907,130,74711,Ericsson,Active
1597,443,LTE-PRE-MAC-0443-F,LTE,4G LTE,B20,800,10,6,300,6,4,35,43,150,335,390,73972,Ericsson,Active
1598,444,NR-PRE-ROO-0444-A,NR,5G NR,n1,2100,20,1,0,2,5,27,42,477,446,192,69169,Nokia,Active
1599,445,NR-PRE-MAC-0445-A,NR,5G NR,n78,3500,100,1,0,8,1,34,43,1430,647,250,28776,Nokia,Active
1600,445,NR-PRE-MAC-0445-B,NR,5G NR,n28,700,20,2,120,6,5,34,40,322,531,29,50578,Nokia,Active
1601,445,NR-PRE-MAC-0445-C,NR,5G NR,n78,3500,100,3,240,7,0,34,46,1272,547,325,74918,Nokia,Active
1602,446,LTE-PRE-RUR-0446-A,LTE,4G LTE,B3,1800,20,1,0,2,5,50,41,169,416,54,64212,Samsung,Active
1603,446,LTE-PRE-RUR-0446-B,LTE,4G LTE,B20,800,10,2,120,4,0,50,45,78,639,249,86992,Samsung,Active
1604,446,LTE-PRE-RUR-0446-C,LTE,4G LTE,B3,1800,20,3,240,4,2,50,43,122,397,165,33263,Samsung,Active
1605,447,NR-PRE-MAC-0447-A,NR,5G NR,n258,26000,400,1,0,7,1,29,45,2707,347,257,97377,Ericsson,Active
1606,447,NR-PRE-MAC-0447-B,NR,5G NR,n77,3700,80,2,120,6,3,29,43,928,689,351,75814,Ericsson,Active
1607,447,NR-PRE-MAC-0447-C,NR,5G NR,n28,700,20,3,240,7,0,29,43,346,763,464,61283,Ericsson,Active
1608,448,LTE-PRE-SMA-0448-A,LTE,4G LTE,B20,800,10,1,0,7,3,7,40,94,483,354,52611,Ericsson,Maintenance
1609,448,LTE-PRE-SMA-0448-B,LTE,4G LTE,B1,2100,15,2,180,2,3,7,43,206,413,286,86318,Ericsson,Maintenance
1610,449,NR-MIL-SMA-0449-A,NR,5G NR,n28,700,20,1,0,3,3,15,45,322,979,122,60857,Ericsson,Active
1611,449,NR-MIL-SMA-0449-B,NR,5G NR,n28,700,20,2,120,4,4,15,42,508,414,160,25652,Ericsson,Active
1612,449,NR-MIL-SMA-0449-C,NR,5G NR,n258,26000,400,3,240,3,1,15,44,2238,236,171,64437,Ericsson,Active
1613,450,NR-MIL-MAC-0450-A,NR,5G NR,n77,3700,80,1,0,4,2,36,40,991,367,261,29476,Huawei,Active
1614,450,LTE-MIL-MAC-0450-A,LTE,4G LTE,B1,2100,15,1,0,2,4,36,41,201,406,41,29047,Huawei,Active
1615,450,NR-MIL-MAC-0450-B,NR,5G NR,n258,26000,400,2,120,5,5,36,42,3850,490,285,60834,Huawei,Active
1616,450,LTE-MIL-MAC-0450-B,LTE,4G LTE,B7,2600,20,2,120,6,3,36,44,341,227,385,76514,Huawei,Active
1617,450,NR-MIL-MAC-0450-C,NR,5G NR,n1,2100,20,3,240,2,4,36,43,509,602,476,39421,Huawei,Active
1618,450,LTE-MIL-MAC-0450-C,LTE,4G LTE,B20,800,10,3,240,5,5,36,40,94,382,133,36852,Huawei,Active
1619,451,LTE-MIL-SMA-0451-A,LTE,4G LTE,B7,2600,20,1,0,3,2,14,46,346,196,288,20299,Nokia,Active
1620,452,NR-MIL-ROO-0452-A,NR,5G NR,n258,26000,400,1,0,3,0,15,40,2512,268,68,73265,Ericsson,Active
1621,452,LTE-MIL-ROO-0452-A,LTE,4G LTE,B1,2100,15,1,0,7,0,15,40,203,500,249,61177,Ericsson,Active
1622,452,NR-MIL-ROO-0452-B,NR,5G NR,n77,3700,80,2,120,6,0,15,44,910,685,422,75851,Ericsson,Active
1623,452,LTE-MIL-ROO-0452-B,LTE,4G LTE,B7,2600,20,2,120,7,5,15,40,262,269,428,78703,Ericsson,Active
1624,452,NR-MIL-ROO-0452-C,NR,5G NR,n28,700,20,3,240,8,3,15,40,477,631,215,29648,Ericsson,Active
1625,452,LTE-MIL-ROO-0452-C,LTE,4G LTE,B3,1800,20,3,240,5,1,15,42,149,206,213,71662,Ericsson,Active
1626,453,NR-MIL-DAS-0453-A,NR,5G NR,n77,3700,80,1,0,4,3,3,43,1456,677,191,61326,Nokia,Active
1627,453,LTE-MIL-DAS-0453-A,LTE,4G LTE,B1,2100,15,1,0,4,0,3,40,142,466,409,49055,Nokia,Active
1628,454,NR-MIL-DAS-0454-A,NR,5G NR,n78,3500,100,1,0,8,5,6,41,836,411,240,36638,Samsung,Active
1629,454,LTE-MIL-DAS-0454-A,LTE,4G LTE,B20,800,10,1,0,3,2,6,46,77,685,268,32821,Samsung,Active
1630,454,NR-MIL-DAS-0454-B,NR,5G NR,n258,26000,400,2,120,3,5,6,46,2623,395,166,26688,Samsung,Active
1631,454,LTE-MIL-DAS-0454-B,LTE,4G LTE,B3,1800,20,2,120,2,0,6,44,187,411,263,29824,Samsung,Active
1632,454,NR-MIL-DAS-0454-C,NR,5G NR,n78,3500,100,3,240,6,0,6,45,1048,727,431,66264,Samsung,Active
1633,454,LTE-MIL-DAS-0454-C,LTE,4G LTE,B1,2100,15,3,240,3,5,6,40,229,411,287,53888,Samsung,Active
1634,455,NR-MIL-MAC-0455-A,NR,5G NR,n77,3700,80,1,0,7,0,27,45,1465,795,52,22305,Ericsson,Active
1635,455,NR-MIL-MAC-0455-B,NR,5G NR,n77,3700,80,2,120,2,3,27,43,1314,690,407,89022,Ericsson,Active
1636,455,NR-MIL-MAC-0455-C,NR,5G NR,n78,3500,100,3,240,5,3,27,43,1014,626,201,39954,Ericsson,Active
1637,456,NR-MIL-MAC-0456-A,NR,5G NR,n258,26000,400,1,0,5,1,27,44,3333,355,37,95202,Ericsson,Active
1638,456,LTE-MIL-MAC-0456-A,LTE,4G LTE,B3,1800,20,1,0,8,2,27,44,140,412,263,46684,Ericsson,Active
1639,456,NR-MIL-MAC-0456-B,NR,5G NR,n28,700,20,2,60,3,5,27,43,305,597,312,16455,Ericsson,Active
1640,456,LTE-MIL-MAC-0456-B,LTE,4G LTE,B3,1800,20,2,60,8,1,27,43,171,215,184,38666,Ericsson,Active
1641,456,NR-MIL-MAC-0456-C,NR,5G NR,n28,700,20,3,120,7,1,27,41,401,510,363,42890,Ericsson,Active
1642,456,LTE-MIL-MAC-0456-C,LTE,4G LTE,B1,2100,15,3,120,7,2,27,43,132,429,231,22863,Ericsson,Active
1643,456,NR-MIL-MAC-0456-D,NR,5G NR,n1,2100,20,4,180,8,5,27,41,475,448,27,58385,Ericsson,Active
1644,456,LTE-MIL-MAC-0456-D,LTE,4G LTE,B7,2600,20,4,180,6,0,27,43,328,266,404,18789,Ericsson,Active
1645,456,NR-MIL-MAC-0456-E,NR,5G NR,n77,3700,80,5,240,3,2,27,46,1207,468,437,91603,Ericsson,Active
1646,456,LTE-MIL-MAC-0456-E,LTE,4G LTE,B1,2100,15,5,240,6,2,27,41,238,236,409,88563,Ericsson,Active
1647,456,NR-MIL-MAC-0456-F,NR,5G NR,n1,2100,20,6,300,6,1,27,40,421,919,464,19677,Ericsson,Active
1648,456,LTE-MIL-MAC-0456-F,LTE,4G LTE,B1,2100,15,6,300,6,3,27,43,130,341,254,64218,Ericsson,Active
1649,457,NR-MIL-SMA-0457-A,NR,5G NR,n28,700,20,1,0,3,3,15,45,594,491,43,63504,Nokia,Active
1650,457,LTE-MIL-SMA-0457-A,LTE,4G LTE,B1,2100,15,1,0,8,2,15,41,212,411,260,31826,Nokia,Active
1651,457,NR-MIL-SMA-0457-B,NR,5G NR,n77,3700,80,2,120,8,4,15,45,1196,355,167,96055,Nokia,Active
1652,457,LTE-MIL-SMA-0457-B,LTE,4G LTE,B1,2100,15,2,120,8,1,15,44,244,212,156,83649,Nokia,Active
1653,457,NR-MIL-SMA-0457-C,NR,5G NR,n28,700,20,3,240,3,5,15,46,597,703,381,43557,Nokia,Active
1654,457,LTE-MIL-SMA-0457-C,LTE,4G LTE,B1,2100,15,3,240,8,3,15,46,217,445,202,20069,Nokia,Active
