record_id,site_id,measurement_date,energy_kwh,renewable_kwh,grid_kwh,renewable_pct,carbon_emissions_kg,pue_ratio,cooling_kwh,equipment_kwh
24938,238,2025-12-31,128.91,79.77,49.14,61.9,9.83,1.58,39.61,75.35
24939,239,2025-12-31,222.38,130.86,91.52,58.8,18.3,1.51,80.39,141.3
24940,240,2025-12-31,1085.84,669.68,416.16,61.7,83.23,1.7,313.76,736.56
24941,241,2025-12-31,119.61,66.66,52.96,55.7,10.59,1.46,38.32,65.32
24942,242,2025-12-31,62.07,35.44,26.63,57.1,5.33,1.72,22.39,41.29
24943,243,2025-12-31,1510.87,837.82,673.05,55.5,134.61,1.49,483.25,777.13
24944,244,2025-12-31,1009.69,548.53,461.16,54.3,92.23,1.44,333.01,640.01
24945,245,2025-12-31,127.29,80.61,46.68,63.3,9.34,1.31,48.41,75.64
24946,246,2025-12-31,115.21,63.29,51.92,54.9,10.38,1.44,38.55,59.49
24947,247,2025-12-31,1019.56,587.82,431.75,57.7,86.35,1.64,278.32,537.25
24948,248,2025-12-31,184.35,100.38,83.97,54.5,16.79,1.54,54.41,110.85
24949,249,2025-12-31,187.26,109.53,77.74,58.5,15.55,1.49,58.13,93.73
24950,250,2025-12-31,302.98,177.62,125.36,58.6,25.07,1.32,93.77,177.07
24951,251,2025-12-31,1288.34,763.85,524.49,59.3,104.9,1.48,386.03,832.56
24952,252,2025-12-31,225.28,120.94,104.34,53.7,20.87,1.47,87.66,119.79
24953,253,2025-12-31,1374.38,816.38,558.0,59.4,111.6,1.52,371.22,868.14
24954,254,2025-12-31,1362.7,839.12,523.58,61.6,104.72,1.3,504.17,905.22
24955,255,2025-12-31,1216.3,749.32,466.98,61.6,93.4,1.44,468.24,754.42
24956,256,2025-12-31,116.99,64.57,52.42,55.2,10.48,1.55,38.42,68.29
24957,257,2025-12-31,248.75,154.78,93.96,62.2,18.79,1.72,75.01,156.23
24958,258,2025-12-31,186.96,102.12,84.84,54.6,16.97,1.44,57.31,128.43
24959,259,2025-12-31,136.71,86.07,50.63,63.0,10.13,1.49,47.35,95.66
24960,260,2025-12-31,230.89,143.38,87.51,62.1,17.5,1.36,83.4,133.03
24961,261,2025-12-31,1118.3,658.82,459.48,58.9,91.9,1.49,303.29,686.62
24962,262,2025-12-31,797.22,471.0,326.22,59.1,65.24,1.39,294.95,465.47
24963,263,2025-12-31,1373.62,750.13,623.49,54.6,124.7,1.31,537.72,879.47
24964,264,2025-12-31,143.93,89.13,54.8,61.9,10.96,1.63,42.2,94.97
24965,265,2025-12-31,1287.58,772.47,515.11,60.0,103.02,1.42,302.42,848.84
24966,266,2025-12-31,350.01,218.52,131.49,62.4,26.3,1.46,135.92,241.31
24967,267,2025-12-31,132.79,74.17,58.62,55.9,11.72,1.63,29.83,87.36
24968,268,2025-12-31,103.74,56.65,47.09,54.6,9.42,1.53,39.68,55.7
24969,269,2025-12-31,1231.09,763.76,467.33,62.0,93.47,1.34,439.08,829.54
24970,270,2025-12-31,163.39,90.17,73.23,55.2,14.65,1.49,56.83,98.67
24971,271,2025-12-31,129.9,80.56,49.34,62.0,9.87,1.67,49.97,84.93
24972,272,2025-12-31,986.02,586.51,399.5,59.5,79.9,1.31,364.58,678.14
24973,273,2025-12-31,1000.24,552.45,447.8,55.2,89.56,1.33,331.36,549.81
24974,274,2025-12-31,287.84,158.18,129.66,55.0,25.93,1.67,85.0,194.71
24975,275,2025-12-31,1005.39,547.83,457.56,54.5,91.51,1.71,241.0,600.47
24976,276,2025-12-31,103.19,61.6,41.6,59.7,8.32,1.34,29.32,58.32
24977,277,2025-12-31,1103.89,591.48,512.41,53.6,102.48,1.37,276.51,746.54
24978,278,2025-12-31,1304.98,732.52,572.46,56.1,114.49,1.69,295.07,817.78
24979,279,2025-12-31,1157.43,628.64,528.79,54.3,105.76,1.74,437.36,631.39
24980,280,2025-12-31,307.21,186.17,121.04,60.6,24.21,1.45,77.18,165.67
24981,281,2025-12-31,1246.53,682.2,564.33,54.7,112.87,1.5,327.3,740.08
24982,282,2025-12-31,1292.49,784.9,507.59,60.7,101.52,1.72,354.97,818.38
24983,283,2025-12-31,109.45,67.75,41.7,61.9,8.34,1.49,39.52,69.53
24984,284,2025-12-31,1071.34,639.73,431.61,59.7,86.32,1.3,268.9,610.42
24985,285,2025-12-31,100.49,63.68,36.81,63.4,7.36,1.35,29.48,53.5
24986,286,2025-12-31,1369.18,754.87,614.31,55.1,122.86,1.79,485.08,812.8
24987,287,2025-12-31,1196.22,740.67,455.55,61.9,91.11,1.59,264.95,694.79
24988,288,2025-12-31,961.23,527.06,434.17,54.8,86.83,1.49,308.54,632.18
24989,289,2025-12-31,150.56,87.09,63.47,57.8,12.69,1.46,57.35,100.32
24990,290,2025-12-31,1571.92,845.33,726.59,53.8,145.32,1.36,344.58,854.57
24991,291,2025-12-31,1402.79,804.15,598.64,57.3,119.73,1.69,319.76,868.91
24992,292,2025-12-31,172.13,93.63,78.5,54.4,15.7,1.32,35.95,104.39
24993,293,2025-12-31,1066.09,660.4,405.69,61.9,81.14,1.44,330.59,725.51
24994,294,2025-12-31,1022.4,613.78,408.63,60.0,81.73,1.49,209.52,710.27
24995,295,2025-12-31,101.23,61.08,40.15,60.3,8.03,1.38,26.1,58.48
24996,296,2025-12-31,414.23,260.14,154.1,62.8,30.82,1.5,109.23,280.37
24997,297,2025-12-31,1408.87,758.07,650.8,53.8,130.16,1.52,495.68,787.24
24998,298,2025-12-31,238.01,129.35,108.65,54.3,21.73,1.74,92.29,123.8
24999,299,2025-12-31,134.68,84.5,50.17,62.7,10.03,1.39,47.04,70.27
25000,300,2025-12-31,677.95,419.69,258.27,61.9,51.65,1.56,192.3,468.84
25001,301,2025-12-31,234.24,133.75,100.49,57.1,20.1,1.54,52.58,140.66
25002,302,2025-12-31,256.2,141.79,114.4,55.3,22.88,1.54,52.33,172.7
25003,303,2025-12-31,919.83,577.94,341.9,62.8,68.38,1.33,215.49,520.83
25004,304,2025-12-31,262.64,146.72,115.92,55.9,23.18,1.75,99.56,146.96
25005,305,2025-12-31,1311.03,785.92,525.11,59.9,105.02,1.68,310.77,799.5
25006,306,2025-12-31,160.33,93.06,67.27,58.0,13.45,1.69,48.68,111.73
25007,307,2025-12-31,240.58,137.45,103.14,57.1,20.63,1.57,73.89,120.97
25008,308,2025-12-31,213.19,122.15,91.04,57.3,18.21,1.31,82.9,107.27
25009,309,2025-12-31,895.18,556.08,339.1,62.1,67.82,1.46,244.81,564.89
25010,310,2025-12-31,1258.48,754.92,503.56,60.0,100.71,1.7,288.33,674.64
25011,311,2025-12-31,234.03,136.92,97.12,58.5,19.42,1.47,74.01,120.88
25012,312,2025-12-31,1258.48,773.72,484.76,61.5,96.95,1.48,446.97,658.87
25013,313,2025-12-31,985.32,535.99,449.33,54.4,89.87,1.37,252.41,664.54
25014,314,2025-12-31,135.09,84.01,51.08,62.2,10.22,1.39,41.6,83.38
25015,315,2025-12-31,875.18,515.23,359.95,58.9,71.99,1.32,250.94,522.43
25016,316,2025-12-31,1257.36,767.63,489.73,61.1,97.95,1.61,374.31,814.12
25017,317,2025-12-31,338.33,185.41,152.92,54.8,30.58,1.6,124.77,180.73
25018,318,2025-12-31,1413.99,797.29,616.7,56.4,123.34,1.7,441.96,795.99
25019,319,2025-12-31,1067.43,630.76,436.67,59.1,87.33,1.56,240.73,625.4
25020,320,2025-12-31,1322.9,833.32,489.58,63.0,97.92,1.65,427.31,834.74
25021,321,2025-12-31,272.52,168.64,103.88,61.9,20.78,1.36,69.0,186.77
25022,322,2025-12-31,1055.75,578.25,477.51,54.8,95.5,1.69,267.1,735.04
25023,323,2025-12-31,1577.03,893.02,684.01,56.6,136.8,1.4,424.55,943.43
25024,324,2025-12-31,897.96,557.94,340.03,62.1,68.01,1.65,344.61,456.29
25025,325,2025-12-31,1613.31,1017.11,596.19,63.0,119.24,1.44,397.4,1113.96
25026,326,2025-12-31,287.0,177.37,109.63,61.8,21.93,1.53,61.26,193.44
25027,327,2025-12-31,1096.48,613.96,482.52,56.0,96.5,1.58,392.78,594.26
25028,328,2025-12-31,134.6,73.69,60.91,54.7,12.18,1.76,28.4,68.29
25029,329,2025-12-31,1460.5,840.59,619.91,57.6,123.98,1.52,301.58,993.17
25030,330,2025-12-31,68.12,36.69,31.43,53.9,6.29,1.57,19.2,44.36
25031,331,2025-12-31,1230.25,701.29,528.96,57.0,105.79,1.63,247.08,708.45
25032,332,2025-12-31,206.25,114.52,91.74,55.5,18.35,1.31,82.16,105.14
25033,333,2025-12-31,1462.07,926.22,535.85,63.4,107.17,1.74,566.74,875.21
25034,334,2025-12-31,470.25,266.63,203.62,56.7,40.72,1.72,142.87,261.94
25035,335,2025-12-31,445.01,268.72,176.29,60.4,35.26,1.59,150.42,237.77
25036,336,2025-12-31,1462.46,795.13,667.34,54.4,133.47,1.52,347.87,1018.57
25037,337,2025-12-31,329.24,204.87,124.37,62.2,24.87,1.79,74.84,203.88
25038,338,2025-12-31,230.63,137.26,93.36,59.5,18.67,1.65,84.45,121.08
25039,339,2025-12-31,1396.55,864.6,531.96,61.9,106.39,1.63,519.34,742.43
25040,340,2025-12-31,1147.63,626.5,521.13,54.6,104.23,1.37,247.53,720.1
25041,341,2025-12-31,877.13,522.51,354.62,59.6,70.92,1.66,323.64,589.39
25042,342,2025-12-31,224.56,137.19,87.37,61.1,17.47,1.54,65.12,130.48
25043,343,2025-12-31,131.8,74.86,56.94,56.8,11.39,1.39,36.67,75.03
25044,344,2025-12-31,269.14,157.16,111.98,58.4,22.4,1.39,76.0,152.19
25045,345,2025-12-31,1485.08,904.08,581.0,60.9,116.2,1.49,485.93,887.98
25046,346,2025-12-31,112.25,67.25,45.0,59.9,9.0,1.49,41.13,64.75
25047,347,2025-12-31,265.52,147.89,117.63,55.7,23.53,1.54,61.57,168.05
25048,348,2025-12-31,960.58,525.97,434.61,54.8,86.92,1.72,222.37,490.81
25049,349,2025-12-31,1063.3,592.04,471.25,55.7,94.25,1.37,329.11,564.99
25050,350,2025-12-31,1156.13,655.93,500.2,56.7,100.04,1.72,376.37,719.49
25051,351,2025-12-31,919.48,570.21,349.27,62.0,69.85,1.72,193.97,510.92
25052,352,2025-12-31,326.71,188.84,137.86,57.8,27.57,1.6,117.02,217.17
25053,353,2025-12-31,301.52,171.45,130.08,56.9,26.02,1.55,77.91,202.86
25054,354,2025-12-31,503.58,283.57,220.0,56.3,44.0,1.66,184.31,316.65
25055,355,2025-12-31,432.27,259.53,172.75,60.0,34.55,1.45,107.24,243.82
25056,356,2025-12-31,1346.85,723.08,623.78,53.7,124.76,1.32,501.18,675.86
25057,357,2025-12-31,1043.45,606.16,437.29,58.1,87.46,1.36,284.26,598.92
25058,358,2025-12-31,1218.04,712.27,505.77,58.5,101.15,1.67,452.37,652.77
25059,359,2025-12-31,365.71,214.58,151.13,58.7,30.23,1.65,122.26,193.35
25060,360,2025-12-31,963.56,562.43,401.14,58.4,80.23,1.6,356.03,591.21
25061,361,2025-12-31,299.65,164.51,135.13,54.9,27.03,1.52,86.02,206.43
25062,362,2025-12-31,1468.4,910.01,558.38,62.0,111.68,1.37,467.64,826.28
25063,363,2025-12-31,1129.5,685.88,443.62,60.7,88.72,1.6,442.51,626.19
25064,364,2025-12-31,327.69,189.18,138.51,57.7,27.7,1.75,128.23,190.49
25065,365,2025-12-31,145.34,83.56,61.78,57.5,12.36,1.76,29.25,80.39
25066,366,2025-12-31,106.11,64.41,41.7,60.7,8.34,1.44,35.99,55.84
25067,367,2025-12-31,761.96,454.61,307.36,59.7,61.47,1.47,197.31,525.76
25068,368,2025-12-31,190.52,102.53,87.99,53.8,17.6,1.44,56.37,122.88
25069,369,2025-12-31,1351.63,745.33,606.31,55.1,121.26,1.5,454.51,936.17
25070,370,2025-12-31,1206.33,651.08,555.25,54.0,111.05,1.32,471.49,765.27
25071,371,2025-12-31,1577.76,981.41,596.35,62.2,119.27,1.7,359.95,1056.32
25072,372,2025-12-31,62.64,39.7,22.94,63.4,4.59,1.71,17.35,40.87
25073,373,2025-12-31,233.18,140.7,92.47,60.3,18.49,1.62,53.52,134.36
25074,374,2025-12-31,1226.27,733.04,493.22,59.8,98.64,1.41,461.37,713.88
25075,375,2025-12-31,240.89,144.19,96.7,59.9,19.34,1.3,85.44,148.37
25076,376,2025-12-31,348.44,210.58,137.87,60.4,27.57,1.62,84.58,182.73
25077,377,2025-12-31,507.92,294.48,213.45,58.0,42.69,1.69,144.21,265.45
25078,378,2025-12-31,233.86,147.52,86.34,63.1,17.27,1.58,62.54,158.47
25079,379,2025-12-31,251.73,152.41,99.32,60.5,19.86,1.64,71.5,127.07
25080,380,2025-12-31,1379.65,852.28,527.37,61.8,105.47,1.8,462.49,812.26
25081,381,2025-12-31,1387.3,762.06,625.23,54.9,125.05,1.8,422.0,739.61
25082,382,2025-12-31,1091.41,623.16,468.25,57.1,93.65,1.54,324.17,633.45
25083,383,2025-12-31,292.87,184.41,108.46,63.0,21.69,1.79,110.26,193.24
25084,384,2025-12-31,109.16,64.38,44.77,59.0,8.95,1.5,29.32,62.97
25085,385,2025-12-31,1109.03,631.15,477.88,56.9,95.58,1.72,323.98,608.18
25086,386,2025-12-31,181.96,112.08,69.88,61.6,13.98,1.38,65.58,111.34
25087,387,2025-12-31,1005.23,589.17,416.06,58.6,83.21,1.8,367.35,692.98
25088,388,2025-12-31,178.02,100.5,77.53,56.5,15.51,1.62,39.91,118.09
25089,389,2025-12-31,1524.02,922.4,601.62,60.5,120.32,1.6,513.66,788.74
25090,390,2025-12-31,1695.86,984.58,711.28,58.1,142.26,1.69,501.81,1039.7
25091,391,2025-12-31,923.37,583.49,339.88,63.2,67.98,1.64,214.75,579.47
25092,392,2025-12-31,248.48,141.55,106.93,57.0,21.39,1.62,52.7,129.29
25093,393,2025-12-31,922.94,556.18,366.76,60.3,73.35,1.32,297.22,619.88
25094,394,2025-12-31,1104.27,608.49,495.79,55.1,99.16,1.75,229.61,757.03
25095,395,2025-12-31,977.71,573.15,404.56,58.6,80.91,1.64,265.92,589.39
25096,396,2025-12-31,251.81,135.9,115.91,54.0,23.18,1.64,91.98,139.16
25097,397,2025-12-31,353.86,213.5,140.36,60.3,28.07,1.4,125.44,245.04
25098,398,2025-12-31,877.02,483.4,393.62,55.1,78.72,1.59,240.2,555.07
25099,399,2025-12-31,946.02,512.24,433.78,54.1,86.76,1.5,322.45,625.15
25100,400,2025-12-31,278.84,172.99,105.84,62.0,21.17,1.79,62.98,155.39
25101,401,2025-12-31,301.22,168.34,132.89,55.9,26.58,1.62,117.65,173.2
25102,402,2025-12-31,1218.67,747.14,471.52,61.3,94.3,1.47,473.98,744.85
25103,403,2025-12-31,203.81,115.51,88.3,56.7,17.66,1.37,61.87,130.8
25104,404,2025-12-31,995.98,583.66,412.32,58.6,82.46,1.74,253.13,561.26
25105,405,2025-12-31,207.98,120.38,87.6,57.9,17.52,1.73,81.94,121.56
25106,406,2025-12-31,167.79,90.35,77.45,53.8,15.49,1.52,34.62,114.5
25107,407,2025-12-31,425.06,236.72,188.34,55.7,37.67,1.35,143.65,230.78
25108,408,2025-12-31,1227.32,744.56,482.76,60.7,96.55,1.58,347.45,821.43
25109,409,2025-12-31,263.04,146.4,116.64,55.7,23.33,1.58,69.35,165.85
25110,410,2025-12-31,1396.28,859.31,536.97,61.5,107.39,1.6,327.9,858.12
25111,411,2025-12-31,92.65,58.47,34.18,63.1,6.84,1.58,37.01,53.81
25112,412,2025-12-31,185.79,114.95,70.84,61.9,14.17,1.47,69.93,102.86
25113,413,2025-12-31,220.86,126.35,94.51,57.2,18.9,1.47,44.67,154.01
25114,414,2025-12-31,1189.53,666.2,523.33,56.0,104.67,1.4,428.29,769.06
25115,415,2025-12-31,155.6,88.36,67.24,56.8,13.45,1.65,44.74,108.32
25116,416,2025-12-31,906.69,556.63,350.06,61.4,70.01,1.57,332.92,535.26
25117,417,2025-12-31,983.95,528.8,455.15,53.7,91.03,1.77,365.57,671.65
25118,418,2025-12-31,215.79,125.33,90.46,58.1,18.09,1.64,68.02,123.58
25119,419,2025-12-31,924.67,574.04,350.63,62.1,70.13,1.78,340.51,552.77
25120,420,2025-12-31,1042.68,581.85,460.83,55.8,92.17,1.55,413.53,588.3
25121,421,2025-12-31,1355.11,749.27,605.84,55.3,121.17,1.41,343.55,874.42
25122,422,2025-12-31,141.3,81.24,60.06,57.5,12.01,1.49,51.13,73.34
25123,423,2025-12-31,962.5,530.74,431.77,55.1,86.35,1.4,227.23,554.83
25124,424,2025-12-31,213.18,117.13,96.05,54.9,19.21,1.54,81.71,113.14
25125,425,2025-12-31,1278.64,688.04,590.6,53.8,118.12,1.75,258.7,846.39
25126,426,2025-12-31,1419.45,823.39,596.05,58.0,119.21,1.44,436.67,896.91
25127,427,2025-12-31,1032.38,606.87,425.51,58.8,85.1,1.32,327.13,640.79
25128,428,2025-12-31,287.43,156.36,131.06,54.4,26.21,1.51,70.48,152.09
25129,429,2025-12-31,195.69,112.2,83.49,57.3,16.7,1.75,75.62,122.48
25130,430,2025-12-31,143.72,78.37,65.34,54.5,13.07,1.58,52.28,98.45
25131,431,2025-12-31,1162.83,680.03,482.8,58.5,96.56,1.3,368.42,594.87
25132,432,2025-12-31,288.96,157.55,131.41,54.5,26.28,1.46,85.08,174.24
25133,433,2025-12-31,1357.29,765.11,592.18,56.4,118.44,1.46,534.1,821.2
25134,434,2025-12-31,103.87,61.32,42.56,59.0,8.51,1.74,33.04,67.78
25135,435,2025-12-31,104.38,61.48,42.9,58.9,8.58,1.79,33.46,62.18
25136,436,2025-12-31,251.62,158.97,92.66,63.2,18.53,1.7,93.68,125.89
25137,437,2025-12-31,185.53,103.83,81.71,56.0,16.34,1.39,47.27,115.81
25138,438,2025-12-31,815.36,508.44,306.92,62.4,61.38,1.64,323.29,523.61
25139,439,2025-12-31,233.5,130.71,102.79,56.0,20.56,1.49,87.37,118.39
25140,440,2025-12-31,207.4,127.55,79.85,61.5,15.97,1.4,64.74,122.47
25141,441,2025-12-31,1101.5,646.68,454.82,58.7,90.96,1.31,375.62,740.32
25142,442,2025-12-31,1193.22,666.75,526.47,55.9,105.29,1.47,306.95,712.6
25143,443,2025-12-31,1039.65,653.1,386.55,62.8,77.31,1.6,299.12,682.52
25144,444,2025-12-31,316.54,190.76,125.77,60.3,25.15,1.78,78.4,160.08
25145,445,2025-12-31,892.18,495.8,396.38,55.6,79.28,1.72,337.84,548.43
25146,446,2025-12-31,1177.11,632.2,544.91,53.7,108.98,1.33,359.15,730.38
25147,447,2025-12-31,1320.57,822.72,497.84,62.3,99.57,1.39,517.55,831.22
25148,448,2025-12-31,195.48,107.32,88.17,54.9,17.63,1.49,70.79,100.21
25149,449,2025-12-31,319.85,191.12,128.73,59.8,25.75,1.72,121.5,164.38
25150,450,2025-12-31,1047.86,575.51,472.35,54.9,94.47,1.74,401.65,621.93
25151,451,2025-12-31,310.59,181.09,129.5,58.3,25.9,1.72,89.38,167.12
25152,452,2025-12-31,414.76,248.81,165.95,60.0,33.19,1.61,102.04,229.79
25153,453,2025-12-31,78.45,47.33,31.12,60.3,6.22,1.41,17.67,49.41
25154,454,2025-12-31,102.76,64.09,38.67,62.4,7.73,1.58,26.91,57.1
25155,455,2025-12-31,1178.62,719.33,459.29,61.0,91.86,1.7,447.37,606.25
25156,456,2025-12-31,948.62,546.46,402.16,57.6,80.43,1.76,191.57,547.57
25157,457,2025-12-31,302.1,184.75,117.35,61.2,23.47,1.56,67.09,161.36
25158,458,2025-12-31,257.25,143.62,113.64,55.8,22.73,1.45,87.1,146.2
25159,459,2025-12-31,461.76,264.93,196.82,57.4,39.36,1.58,139.65,296.51
25160,460,2025-12-31,930.32,586.49,343.83,63.0,68.77,1.4,369.81,573.04
25161,461,2025-12-31,978.1,556.97,421.14,56.9,84.23,1.39,314.87,598.54
25162,462,2025-12-31,1345.71,722.94,622.77,53.7,124.55,1.39,502.0,799.12
25163,463,2025-12-31,1317.07,833.47,483.6,63.3,96.72,1.37,489.23,811.29
25164,464,2025-12-31,764.78,435.71,329.06,57.0,65.81,1.49,168.73,445.12
25165,465,2025-12-31,286.3,159.36,126.94,55.7,25.39,1.38,57.9,180.0
25166,466,2025-12-31,1016.44,568.33,448.11,55.9,89.62,1.48,226.85,575.39
25167,467,2025-12-31,1294.06,793.96,500.1,61.4,100.02,1.5,268.98,690.22
25168,468,2025-12-31,339.48,204.15,135.33,60.1,27.07,1.71,87.62,237.09
25169,469,2025-12-31,135.94,75.47,60.47,55.5,12.09,1.33,48.21,92.66
25170,470,2025-12-31,1624.05,1032.35,591.71,63.6,118.34,1.79,536.32,966.28
25171,471,2025-12-31,133.51,78.09,55.42,58.5,11.08,1.48,27.66,67.71
25172,472,2025-12-31,348.16,192.55,155.62,55.3,31.12,1.61,77.93,205.62
25173,473,2025-12-31,1282.68,776.22,506.46,60.5,101.29,1.38,338.43,745.72
25174,474,2025-12-31,193.04,117.87,75.17,61.1,15.03,1.37,41.45,135.02
25175,475,2025-12-31,1512.21,844.64,667.57,55.9,133.51,1.6,380.36,1012.61
25176,1,2026-01-07,184.28,102.35,81.93,55.5,16.39,1.5,55.26,96.07
25177,2,2026-01-07,329.94,188.77,141.17,57.2,28.23,1.75,73.71,205.07
25178,3,2026-01-07,965.03,535.77,429.26,55.5,85.85,1.65,323.3,541.46
25179,4,2026-01-07,139.72,77.31,62.41,55.3,12.48,1.64,30.59,86.96
25180,5,2026-01-07,1462.89,875.27,587.62,59.8,117.52,1.58,363.67,993.25
25181,6,2026-01-07,948.6,571.55,377.05,60.3,75.41,1.74,222.64,644.18
25182,7,2026-01-07,211.43,127.54,83.89,60.3,16.78,1.66,45.2,108.52
25183,8,2026-01-07,340.7,211.88,128.81,62.2,25.76,1.32,77.26,199.71
25184,9,2026-01-07,95.6,59.57,36.03,62.3,7.21,1.4,27.89,60.68
25185,10,2026-01-07,77.99,45.04,32.95,57.8,6.59,1.76,26.38,45.45
25186,11,2026-01-07,994.97,573.81,421.16,57.7,84.23,1.62,271.93,594.17
25187,12,2026-01-07,166.84,101.31,65.53,60.7,13.11,1.48,34.08,112.63
25188,13,2026-01-07,989.01,599.37,389.63,60.6,77.93,1.73,391.45,562.31
25189,14,2026-01-07,308.38,181.12,127.26,58.7,25.45,1.47,95.91,155.52
25190,15,2026-01-07,1335.24,823.46,511.78,61.7,102.36,1.52,489.61,672.04
25191,16,2026-01-07,156.48,90.27,66.21,57.7,13.24,1.58,44.39,81.24
25192,17,2026-01-07,467.85,275.42,192.43,58.9,38.49,1.6,118.47,262.18
25193,18,2026-01-07,519.4,294.49,224.91,56.7,44.98,1.8,112.67,274.72
25194,19,2026-01-07,213.3,130.61,82.69,61.2,16.54,1.47,45.63,124.77
25195,20,2026-01-07,850.41,489.77,360.64,57.6,72.13,1.75,281.76,496.3
25196,21,2026-01-07,70.45,40.71,29.73,57.8,5.95,1.65,15.65,37.73
25197,22,2026-01-07,59.79,33.58,26.2,56.2,5.24,1.36,22.58,37.18
25198,23,2026-01-07,511.83,320.72,191.11,62.7,38.22,1.63,204.49,256.1
25199,24,2026-01-07,927.07,586.87,340.2,63.3,68.04,1.62,295.23,585.19
25200,25,2026-01-07,181.08,99.4,81.69,54.9,16.34,1.6,42.23,118.7
25201,26,2026-01-07,324.4,206.12,118.28,63.5,23.66,1.76,64.91,215.42
25202,27,2026-01-07,1222.01,684.45,537.56,56.0,107.51,1.79,368.87,748.3
25203,28,2026-01-07,1203.85,692.87,510.98,57.6,102.2,1.68,467.04,618.11
25204,29,2026-01-07,334.97,186.34,148.63,55.6,29.73,1.59,105.07,220.3
25205,30,2026-01-07,1333.34,785.68,547.65,58.9,109.53,1.72,526.14,904.79
25206,31,2026-01-07,70.32,39.96,30.36,56.8,6.07,1.69,14.52,37.64
25207,32,2026-01-07,488.79,287.08,201.71,58.7,40.34,1.72,155.89,253.03
25208,33,2026-01-07,146.54,84.68,61.86,57.8,12.37,1.58,45.41,84.95
25209,34,2026-01-07,1157.69,720.97,436.72,62.3,87.34,1.5,304.74,697.31
25210,35,2026-01-07,444.72,279.17,165.55,62.8,33.11,1.34,135.15,264.03
25211,36,2026-01-07,299.42,188.02,111.4,62.8,22.28,1.36,79.25,156.37
25212,37,2026-01-07,104.09,62.23,41.86,59.8,8.37,1.45,20.87,53.73
25213,38,2026-01-07,113.2,67.63,45.58,59.7,9.12,1.7,39.77,61.94
25214,39,2026-01-07,180.13,114.04,66.08,63.3,13.22,1.67,47.1,122.42
25215,40,2026-01-07,164.37,89.1,75.28,54.2,15.06,1.47,35.1,90.04
25216,41,2026-01-07,118.03,71.05,46.98,60.2,9.4,1.75,37.25,67.32
25217,42,2026-01-07,121.99,69.6,52.39,57.1,10.48,1.68,34.4,72.32
25218,43,2026-01-07,119.93,75.26,44.67,62.8,8.93,1.54,27.8,77.11
25219,44,2026-01-07,999.22,607.41,391.81,60.8,78.36,1.6,326.62,651.32
25220,45,2026-01-07,309.69,180.06,129.63,58.1,25.93,1.53,121.44,172.67
25221,46,2026-01-07,906.64,491.48,415.15,54.2,83.03,1.31,346.34,489.0
25222,47,2026-01-07,1536.65,922.29,614.36,60.0,122.87,1.68,579.58,901.38
25223,48,2026-01-07,124.34,69.69,54.65,56.0,10.93,1.41,39.08,62.19
25224,49,2026-01-07,412.15,222.53,189.62,54.0,37.92,1.34,90.35,230.27
25225,50,2026-01-07,161.67,90.51,71.16,56.0,14.23,1.69,53.32,108.97
25226,51,2026-01-07,286.6,168.06,118.54,58.6,23.71,1.52,67.86,146.41
25227,52,2026-01-07,423.97,268.86,155.11,63.4,31.02,1.45,126.33,269.47
25228,53,2026-01-07,88.4,51.35,37.05,58.1,7.41,1.62,27.48,49.94
25229,54,2026-01-07,1378.8,843.85,534.94,61.2,106.99,1.56,489.35,708.03
25230,55,2026-01-07,244.68,149.05,95.63,60.9,19.13,1.41,57.18,152.29
25231,56,2026-01-07,175.89,95.15,80.73,54.1,16.15,1.8,59.41,100.95
25232,57,2026-01-07,176.82,104.74,72.08,59.2,14.42,1.6,65.1,94.21
25233,58,2026-01-07,1072.21,607.59,464.62,56.7,92.92,1.37,271.76,628.71
25234,59,2026-01-07,1475.25,822.42,652.83,55.7,130.57,1.42,492.13,771.13
25235,60,2026-01-07,293.26,158.49,134.77,54.0,26.95,1.68,94.05,192.84
25236,61,2026-01-07,1119.76,660.02,459.74,58.9,91.95,1.67,335.39,637.23
25237,62,2026-01-07,197.92,125.44,72.48,63.4,14.5,1.74,70.38,115.36
25238,63,2026-01-07,85.81,48.22,37.59,56.2,7.52,1.53,21.44,58.66
25239,64,2026-01-07,1353.44,791.11,562.32,58.5,112.46,1.45,348.93,803.97
25240,65,2026-01-07,108.66,60.2,48.46,55.4,9.69,1.31,32.85,66.99
25241,66,2026-01-07,264.64,149.51,115.12,56.5,23.02,1.75,99.13,145.06
25242,67,2026-01-07,126.0,79.74,46.26,63.3,9.25,1.79,38.1,86.47
25243,68,2026-01-07,115.36,64.39,50.98,55.8,10.2,1.66,25.74,58.62
25244,69,2026-01-07,206.31,114.57,91.74,55.5,18.35,1.62,65.87,123.13
25245,70,2026-01-07,824.25,497.96,326.29,60.4,65.26,1.67,282.47,434.86
25246,71,2026-01-07,195.05,110.08,84.97,56.4,16.99,1.52,77.69,115.54
25247,72,2026-01-07,124.49,68.39,56.1,54.9,11.22,1.42,28.63,76.17
25248,73,2026-01-07,1168.25,631.76,536.5,54.1,107.3,1.44,270.2,741.58
25249,74,2026-01-07,1512.22,937.28,574.94,62.0,114.99,1.38,361.82,770.14
25250,75,2026-01-07,126.22,68.95,57.27,54.6,11.45,1.69,45.19,67.84
