contract_id,customer_key,account_name,industry,region,contract_type,contract_start_date,contract_end_date,contract_term_months,annual_contract_value,total_contract_value,renewal_status,renewal_probability,days_to_renewal,competitor_threat,competitor_name,proposed_change,proposed_value_change,account_manager,nps_score,support_tickets_ytd,last_engagement_date
CON004270,4629,Enterprise Customer 4270,Manufacturing,Northern Ireland,SIP Trunking,2024-01-13,2025-01-07,12,29885.2,29885.2,Renewed,0.76,0,None,,,,AM023,9,29,2026-01-19
CON004271,1035,Enterprise Customer 4271,Hospitality,West Midlands,SD-WAN,2024-09-04,2027-08-20,36,239934.54,719803.62,Active,0.58,568,High,Virgin Media O2,,,AM034,2,26,2025-11-09
CON004272,3776,Enterprise Customer 4272,Retail,Northern Ireland,SD-WAN,2024-07-10,2026-06-30,24,290845.03,581690.06,Active,0.8,152,None,,,,AM018,6,21,2025-11-27
CON004273,2665,Enterprise Customer 4273,Government,West Midlands,SD-WAN,2023-12-13,2028-11-16,60,120855.5,604277.5,Active,0.66,1022,Medium,TalkTalk,,,AM013,2,2,2025-12-29
CON004274,1470,Enterprise Customer 4274,Professional Services,Wales,CCaaS,2024-08-25,2025-08-20,12,292100.18,292100.18,Renewed,0.74,0,Low,Three,,,AM019,7,32,2025-11-08
CON004275,3913,Enterprise Customer 4275,Hospitality,South East,SIP Trunking,2024-02-24,2026-02-13,24,47601.29,95202.58,Pending Renewal,0.87,15,Low,Virgin Media O2,Add Services,17413.93,AM007,5,9,2026-01-14
CON004276,966,Enterprise Customer 4276,Government,Wales,SD-WAN,2023-10-10,2028-09-13,60,274158.96,1370794.8,Active,0.93,958,Low,Vodafone,,,AM037,3,8,2026-01-02
CON004277,3230,Enterprise Customer 4277,Transport,Wales,UCaaS,2023-06-02,2024-05-27,12,148694.94,148694.94,Renewed,0.61,0,Medium,Vodafone,,,AM031,6,16,2025-12-25
CON004278,1064,Enterprise Customer 4278,Technology,Northern Ireland,UCaaS,2023-05-13,2024-05-07,12,256263.75,256263.75,Renewed,0.86,0,Low,Three,,,AM033,4,33,2026-01-09
CON004279,2723,Enterprise Customer 4279,Government,East,SIP Trunking,2024-04-19,2025-04-14,12,25839.21,25839.21,Renewed,0.78,0,Medium,BT,,,AM050,6,42,2025-12-20
CON004280,2783,Enterprise Customer 4280,Professional Services,West Midlands,CCaaS,2024-02-13,2026-02-02,24,312024.14,624048.28,Pending Renewal,0.55,4,High,Virgin Media O2,Same,0.0,AM013,10,9,2025-12-12
CON004281,4027,Enterprise Customer 4281,Education,East,Business Mobile,2024-09-03,2029-08-08,60,73329.74,366648.7,Active,0.8,1287,None,,,,AM025,7,1,2025-12-31
CON004282,2298,Enterprise Customer 4282,Retail,Scotland,Business Broadband,2024-02-01,2029-01-05,60,70244.8,351224.0,Active,0.77,1072,Medium,Virgin Media O2,,,AM037,8,21,2025-11-12
CON004283,339,Enterprise Customer 4283,Retail,South East,SIP Trunking,2024-10-13,2026-10-03,24,60972.32,121944.64,Active,0.91,247,None,,,,AM045,2,7,2026-01-03
CON004284,1559,Enterprise Customer 4284,Hospitality,South East,Managed Security,2024-11-11,2025-11-06,12,184152.69,184152.69,Renewed,0.83,0,None,,,,AM005,2,20,2025-12-05
CON004285,504,Enterprise Customer 4285,Professional Services,South East,SD-WAN,2023-05-13,2028-04-16,60,192844.8,964224.0,Active,0.65,808,Medium,Three,,,AM048,9,9,2026-01-12
CON004286,3465,Enterprise Customer 4286,Healthcare,North West,Business Mobile,2023-10-05,2026-09-19,36,64614.31,193842.93,Active,0.65,233,Medium,Vodafone,,,AM017,5,19,2025-11-18
CON004287,146,Enterprise Customer 4287,Hospitality,Wales,Business Mobile,2024-08-17,2029-07-22,60,27171.95,135859.75,Active,0.86,1270,None,,,,AM022,9,22,2025-10-31
CON004288,3948,Enterprise Customer 4288,Retail,North West,CCaaS,2023-08-30,2026-08-14,36,322009.75,966029.25,Active,0.91,197,Low,Three,,,AM002,3,2,2025-12-29
CON004289,3057,Enterprise Customer 4289,Healthcare,South East,SIP Trunking,2024-07-29,2026-07-19,24,59798.88,119597.76,Active,0.78,171,Low,Virgin Media O2,,,AM004,3,26,2025-12-24
CON004290,1279,Enterprise Customer 4290,Retail,East,CCaaS,2023-11-26,2028-10-30,60,380795.54,1903977.7,Active,0.99,1005,None,,,,AM018,5,23,2026-01-11
CON004291,2340,Enterprise Customer 4291,Manufacturing,Scotland,IoT Connectivity,2024-06-17,2026-06-07,24,83135.05,166270.1,Active,0.78,129,Medium,Vodafone,,,AM009,1,1,2025-11-29
CON004292,4205,Enterprise Customer 4292,Professional Services,Scotland,Business Mobile,2023-10-30,2025-10-19,24,64566.66,129133.32,Renewed,0.58,0,High,Three,,,AM019,9,1,2025-11-29
CON004293,4436,Enterprise Customer 4293,Retail,Northern Ireland,SD-WAN,2023-06-02,2026-05-17,36,34922.75,104768.25,Active,0.65,108,Medium,TalkTalk,,,AM035,3,11,2026-01-14
CON004294,760,Enterprise Customer 4294,Education,East,CCaaS,2024-10-29,2029-10-03,60,384193.1,1920965.5,Active,0.83,1343,Low,Virgin Media O2,,,AM022,8,29,2025-12-24
CON004295,3988,Enterprise Customer 4295,Professional Services,Northern Ireland,SIP Trunking,2023-05-27,2026-05-11,36,61164.12,183492.36,Active,0.77,102,Medium,BT,,,AM017,7,46,2025-12-06
CON004296,525,Enterprise Customer 4296,Technology,Northern Ireland,Business Broadband,2024-01-29,2025-01-23,12,17228.41,17228.41,Renewed,0.59,0,High,BT,,,AM037,1,15,2026-01-21
CON004297,4320,Enterprise Customer 4297,Financial Services,West Midlands,Business Broadband,2024-08-18,2027-08-03,36,80762.34,242287.02,Active,0.6,551,High,Three,,,AM040,6,9,2025-12-26
CON004298,3801,Enterprise Customer 4298,Hospitality,Northern Ireland,SIP Trunking,2023-03-28,2025-03-17,24,44875.6,89751.2,Renewed,0.83,0,None,,,,AM044,6,43,2025-12-21
CON004299,3965,Enterprise Customer 4299,Education,South East,SD-WAN,2023-10-29,2028-10-02,60,68269.17,341345.85,Active,0.73,977,Medium,BT,,,AM036,3,0,2025-12-04
CON004300,4354,Enterprise Customer 4300,Healthcare,North West,Managed Security,2024-09-05,2025-08-31,12,103221.87,103221.87,Churned,0.95,0,Low,BT,,,AM025,4,44,2026-01-05
CON004301,1738,Enterprise Customer 4301,Government,West Midlands,SD-WAN,2023-02-17,2028-01-22,60,252293.0,1261465.0,Active,0.92,723,None,,,,AM045,8,3,2026-01-07
CON004302,776,Enterprise Customer 4302,Healthcare,East,SIP Trunking,2024-01-15,2026-12-30,36,60060.75,180182.25,Active,0.82,335,Medium,BT,,,AM040,6,10,2025-11-19
CON004303,621,Enterprise Customer 4303,Professional Services,South West,SD-WAN,2024-01-23,2028-12-27,60,222737.86,1113689.3,Active,0.99,1063,None,,,,AM002,1,43,2026-01-26
CON004304,2935,Enterprise Customer 4304,Hospitality,Wales,Business Broadband,2024-05-18,2026-05-08,24,6565.35,13130.7,Active,0.86,99,None,,,,AM018,9,7,2026-01-27
CON004305,4993,Enterprise Customer 4305,Financial Services,Yorkshire,Business Mobile,2023-03-06,2024-02-29,12,6325.34,6325.34,Renewed,0.76,0,Medium,TalkTalk,,,AM006,7,33,2026-01-19
CON004306,4597,Enterprise Customer 4306,Professional Services,North West,IoT Connectivity,2023-01-13,2024-01-08,12,26533.69,26533.69,Renewed,0.79,0,None,,,,AM048,1,46,2025-11-24
CON004307,2544,Enterprise Customer 4307,Hospitality,South East,SIP Trunking,2023-01-24,2025-01-13,24,60287.05,120574.1,Churned,0.86,0,Low,BT,,,AM003,8,23,2025-12-14
CON004308,1943,Enterprise Customer 4308,Transport,East,Managed Security,2023-01-15,2025-12-30,36,81263.77,243791.31,Renewed,0.95,0,Low,Three,,,AM022,10,34,2025-11-26
CON004309,3159,Enterprise Customer 4309,Financial Services,London,Managed Security,2024-10-09,2029-09-13,60,40471.53,202357.65,Active,0.83,1323,Medium,Virgin Media O2,,,AM027,2,12,2025-11-16
CON004310,4020,Enterprise Customer 4310,Professional Services,Yorkshire,UCaaS,2024-10-27,2029-10-01,60,365417.49,1827087.45,Active,0.7,1341,Medium,Virgin Media O2,,,AM042,3,6,2025-12-26
CON004311,1157,Enterprise Customer 4311,Transport,Wales,Business Mobile,2024-07-20,2029-06-24,60,78773.98,393869.9,Active,0.84,1242,Low,Virgin Media O2,,,AM016,7,48,2026-01-02
CON004312,4004,Enterprise Customer 4312,Healthcare,Scotland,UCaaS,2023-04-05,2028-03-09,60,342568.0,1712840.0,Active,0.79,770,Low,Virgin Media O2,,,AM015,2,42,2026-01-07
CON004313,3521,Enterprise Customer 4313,Retail,London,SIP Trunking,2024-12-24,2025-12-19,12,91100.93,91100.93,Renewed,0.85,0,None,,,,AM034,9,29,2025-12-08
CON004314,2336,Enterprise Customer 4314,Education,East,SIP Trunking,2023-10-30,2026-10-14,36,80982.79,242948.37,Active,0.95,258,None,,,,AM042,2,23,2025-11-01
CON004315,3117,Enterprise Customer 4315,Government,Northern Ireland,UCaaS,2024-07-18,2026-07-08,24,279813.43,559626.86,Active,0.72,160,Low,Three,,,AM042,8,24,2025-11-13
CON004316,4355,Enterprise Customer 4316,Education,South East,SIP Trunking,2024-04-14,2027-03-30,36,14447.4,43342.2,Active,0.96,425,None,,,,AM034,10,21,2025-11-21
CON004317,3361,Enterprise Customer 4317,Manufacturing,Scotland,UCaaS,2024-03-04,2025-02-27,12,487301.01,487301.01,Renewed,0.93,0,Low,TalkTalk,,,AM045,8,35,2026-01-03
CON004318,4675,Enterprise Customer 4318,Education,South East,Business Mobile,2023-10-26,2024-10-20,12,27849.25,27849.25,Renewed,0.74,0,None,,,,AM035,3,45,2025-11-02
CON004319,4776,Enterprise Customer 4319,Financial Services,South West,CCaaS,2023-10-27,2025-10-16,24,447052.59,894105.18,Renewed,0.94,0,Low,Vodafone,,,AM033,3,46,2025-12-12
CON004320,1354,Enterprise Customer 4320,Healthcare,London,SIP Trunking,2023-06-18,2024-06-12,12,15581.87,15581.87,Churned,0.61,0,Medium,Three,,,AM008,2,45,2025-11-06
CON004321,1781,Enterprise Customer 4321,Government,Scotland,UCaaS,2023-09-22,2024-09-16,12,353887.97,353887.97,Renewed,0.91,0,None,,,,AM029,9,11,2025-11-03
CON004322,3338,Enterprise Customer 4322,Retail,West Midlands,CCaaS,2024-02-03,2026-01-23,24,55149.69,110299.38,In Negotiation,0.66,0,Medium,Vodafone,Downgrade,-6300.27,AM011,7,4,2025-12-20
CON004323,1818,Enterprise Customer 4323,Financial Services,South West,SD-WAN,2024-06-25,2025-06-20,12,243876.71,243876.71,Renewed,0.63,0,High,BT,,,AM044,9,42,2025-11-16
CON004324,3450,Enterprise Customer 4324,Transport,South West,CCaaS,2024-06-12,2027-05-28,36,243674.01,731022.03,Active,0.8,484,Low,Three,,,AM013,10,25,2025-11-26
CON004325,876,Enterprise Customer 4325,Hospitality,Wales,Managed Security,2023-03-19,2024-03-13,12,251295.24,251295.24,Renewed,0.79,0,None,,,,AM042,3,1,2025-11-25
CON004326,110,Enterprise Customer 4326,Education,London,Business Broadband,2024-01-02,2028-12-06,60,45101.25,225506.25,Active,0.9,1042,Low,Virgin Media O2,,,AM010,9,42,2026-01-09
CON004327,3515,Enterprise Customer 4327,Retail,South East,SD-WAN,2024-01-19,2028-12-23,60,266296.25,1331481.25,Active,0.76,1059,Medium,BT,,,AM041,5,46,2025-11-26
CON004328,3870,Enterprise Customer 4328,Manufacturing,Wales,SIP Trunking,2024-03-10,2029-02-12,60,99730.99,498654.95,Active,0.59,1110,High,TalkTalk,,,AM040,8,21,2026-01-15
CON004329,2594,Enterprise Customer 4329,Manufacturing,West Midlands,Business Mobile,2023-10-31,2025-10-20,24,68506.58,137013.16,Renewed,0.78,0,None,,,,AM023,7,17,2026-01-21
CON004330,1965,Enterprise Customer 4330,Financial Services,South West,Business Mobile,2024-10-16,2025-10-11,12,78457.99,78457.99,Churned,0.7,0,None,,,,AM046,10,10,2025-11-23
CON004331,1752,Enterprise Customer 4331,Education,Yorkshire,Business Mobile,2024-11-11,2029-10-16,60,58854.57,294272.85,Active,0.68,1356,Medium,Virgin Media O2,,,AM031,10,3,2026-01-18
CON004332,2985,Enterprise Customer 4332,Financial Services,Northern Ireland,CCaaS,2023-12-30,2025-12-19,24,224314.42,448628.84,Renewed,0.91,0,Low,Virgin Media O2,,,AM021,2,3,2025-12-19
CON004333,4971,Enterprise Customer 4333,Financial Services,East,UCaaS,2023-01-09,2025-12-24,36,210419.26,631257.78,In Negotiation,0.85,0,None,,Same,0.0,AM015,6,16,2025-11-23
CON004334,1134,Enterprise Customer 4334,Transport,Northern Ireland,Managed Security,2024-04-26,2026-04-16,24,173584.8,347169.6,Renewed,0.74,77,None,,,,AM041,4,23,2026-01-19
CON004335,1112,Enterprise Customer 4335,Manufacturing,Northern Ireland,Managed Security,2024-04-27,2027-04-12,36,81527.48,244582.44,Active,0.97,438,None,,,,AM050,2,25,2025-12-30
CON004336,2637,Enterprise Customer 4336,Professional Services,Scotland,CCaaS,2024-06-02,2026-05-23,24,343991.6,687983.2,Active,0.81,114,None,,,,AM046,9,15,2026-01-08
CON004337,2215,Enterprise Customer 4337,Technology,Wales,Business Mobile,2023-04-15,2024-04-09,12,52774.8,52774.8,Renewed,0.91,0,None,,,,AM020,9,46,2025-12-10
CON004338,1678,Enterprise Customer 4338,Transport,South East,Business Mobile,2023-01-19,2025-01-08,24,65033.26,130066.52,Renewed,0.9,0,None,,,,AM008,9,27,2025-12-24
CON004339,4918,Enterprise Customer 4339,Manufacturing,Scotland,SD-WAN,2024-04-06,2026-03-27,24,124655.81,249311.62,In Negotiation,0.84,57,None,,Add Services,42807.95,AM046,8,3,2026-01-19
CON004340,340,Enterprise Customer 4340,Manufacturing,Northern Ireland,CCaaS,2024-01-11,2028-12-15,60,101479.24,507396.2,Active,0.81,1051,Medium,BT,,,AM004,6,36,2025-11-07
CON004341,4378,Enterprise Customer 4341,Technology,Yorkshire,Business Mobile,2023-10-05,2026-09-19,36,32224.94,96674.82,Active,0.78,233,None,,,,AM048,6,5,2025-12-11
CON004342,1379,Enterprise Customer 4342,Healthcare,East,IoT Connectivity,2023-07-05,2024-06-29,12,25931.6,25931.6,Renewed,0.9,0,None,,,,AM031,4,7,2026-01-24
CON004343,4024,Enterprise Customer 4343,Education,South East,CCaaS,2023-11-24,2028-10-28,60,23713.57,118567.85,Active,0.8,1003,None,,,,AM006,6,3,2025-11-28
CON004344,4894,Enterprise Customer 4344,Government,London,CCaaS,2023-09-01,2025-08-21,24,419592.94,839185.88,Renewed,0.71,0,None,,,,AM033,8,5,2026-01-10
CON004345,1121,Enterprise Customer 4345,Professional Services,West Midlands,CCaaS,2023-11-25,2028-10-29,60,419665.22,2098326.1,Active,0.91,1004,Low,BT,,,AM050,7,24,2026-01-22
CON004346,963,Enterprise Customer 4346,Transport,London,IoT Connectivity,2023-05-27,2024-05-21,12,99467.33,99467.33,Renewed,0.82,0,Low,BT,,,AM031,6,3,2025-11-14
CON004347,818,Enterprise Customer 4347,Education,East,SIP Trunking,2023-11-16,2028-10-20,60,43989.1,219945.5,Active,0.98,995,None,,,,AM048,9,28,2025-12-10
CON004348,1391,Enterprise Customer 4348,Financial Services,Scotland,CCaaS,2023-06-11,2026-05-26,36,433432.52,1300297.56,Active,0.9,117,Low,TalkTalk,,,AM024,4,38,2025-12-24
CON004349,4657,Enterprise Customer 4349,Hospitality,South East,Business Broadband,2024-12-07,2025-12-02,12,70885.49,70885.49,Renewed,0.75,0,Medium,Vodafone,,,AM009,4,48,2026-01-08
CON004350,796,Enterprise Customer 4350,Manufacturing,South East,UCaaS,2023-11-16,2028-10-20,60,463354.82,2316774.1,Active,0.82,995,None,,,,AM037,6,29,2025-12-10
CON004351,542,Enterprise Customer 4351,Transport,London,SD-WAN,2024-06-28,2026-06-18,24,289426.25,578852.5,Active,0.94,140,Low,Three,,,AM024,2,33,2026-01-03
CON004352,4624,Enterprise Customer 4352,Hospitality,Yorkshire,UCaaS,2023-08-08,2028-07-12,60,163384.25,816921.25,Active,0.77,895,Low,BT,,,AM025,10,15,2025-12-04
CON004353,3314,Enterprise Customer 4353,Government,Wales,SD-WAN,2023-06-16,2025-06-05,24,287933.31,575866.62,Renewed,0.79,0,None,,,,AM011,4,38,2025-12-10
CON004354,3669,Enterprise Customer 4354,Technology,West Midlands,CCaaS,2024-04-26,2029-03-31,60,498143.37,2490716.85,Active,0.69,1157,High,BT,,,AM039,2,43,2025-12-15
CON004355,198,Enterprise Customer 4355,Retail,Wales,IoT Connectivity,2024-12-19,2025-12-14,12,25434.59,25434.59,Renewed,0.59,0,High,Three,,,AM042,7,27,2025-11-16
CON004356,1927,Enterprise Customer 4356,Transport,North West,Business Broadband,2024-11-22,2025-11-17,12,94699.41,94699.41,In Negotiation,0.66,0,Medium,TalkTalk,Same,0.0,AM021,1,20,2025-11-20
CON004357,340,Enterprise Customer 4357,Education,North West,SIP Trunking,2023-04-25,2028-03-29,60,87610.99,438054.95,Active,0.68,790,High,Three,,,AM025,3,0,2026-01-13
CON004358,516,Enterprise Customer 4358,Transport,Wales,Business Broadband,2024-10-10,2025-10-05,12,39284.62,39284.62,Renewed,0.9,0,Low,Three,,,AM048,3,42,2026-01-05
CON004359,959,Enterprise Customer 4359,Hospitality,London,Business Mobile,2024-08-03,2027-07-19,36,53075.49,159226.47,Active,0.99,536,Low,TalkTalk,,,AM021,10,46,2025-12-27
CON004360,2351,Enterprise Customer 4360,Technology,North West,UCaaS,2023-10-06,2024-09-30,12,462112.66,462112.66,Renewed,0.87,0,Low,TalkTalk,,,AM030,9,14,2025-12-03
CON004361,3897,Enterprise Customer 4361,Retail,Northern Ireland,UCaaS,2023-01-26,2027-12-31,60,169114.28,845571.4,Active,0.97,701,None,,,,AM001,1,33,2025-11-24
CON004362,4308,Enterprise Customer 4362,Retail,London,Business Mobile,2023-09-22,2025-09-11,24,49870.14,99740.28,Renewed,0.79,0,None,,,,AM050,2,27,2025-12-18
CON004363,2074,Enterprise Customer 4363,Government,Northern Ireland,SIP Trunking,2023-12-10,2028-11-13,60,69612.23,348061.15,Active,0.8,1019,None,,,,AM008,8,49,2025-12-12
CON004364,4320,Enterprise Customer 4364,Hospitality,East,Business Mobile,2024-03-10,2029-02-12,60,48212.95,241064.75,Active,0.59,1110,High,BT,,,AM014,8,47,2026-01-19
CON004365,678,Enterprise Customer 4365,Government,Yorkshire,UCaaS,2024-01-05,2025-12-25,24,475443.05,950886.1,Churned,0.76,0,None,,,,AM002,1,10,2025-11-09
CON004366,3737,Enterprise Customer 4366,Financial Services,South East,CCaaS,2024-10-16,2026-10-06,24,439109.97,878219.94,Active,0.65,250,Medium,Vodafone,,,AM030,3,31,2025-12-05
CON004367,3960,Enterprise Customer 4367,Manufacturing,West Midlands,SIP Trunking,2023-02-15,2028-01-20,60,68041.59,340207.95,Active,0.98,721,Low,Three,,,AM018,8,29,2025-11-30
CON004368,3528,Enterprise Customer 4368,Healthcare,East,UCaaS,2023-11-27,2026-11-11,36,52596.05,157788.15,Active,0.85,286,None,,,,AM036,1,46,2025-11-12
CON004369,1471,Enterprise Customer 4369,Technology,South West,CCaaS,2024-05-09,2026-04-29,24,438646.66,877293.32,Active,0.81,90,Low,Three,,,AM016,6,9,2025-12-01
CON004370,3727,Enterprise Customer 4370,Hospitality,Scotland,UCaaS,2024-08-23,2025-08-18,12,181949.05,181949.05,Churned,0.71,0,Medium,TalkTalk,,,AM017,8,7,2025-11-13
CON004371,3843,Enterprise Customer 4371,Manufacturing,London,SD-WAN,2024-10-29,2026-10-19,24,181978.8,363957.6,Active,0.66,263,Medium,TalkTalk,,,AM019,9,5,2026-01-05
CON004372,4899,Enterprise Customer 4372,Technology,Scotland,Managed Security,2023-03-27,2026-03-11,36,173976.03,521928.09,Renewed,0.91,41,None,,,,AM022,4,34,2026-01-10
CON004373,3323,Enterprise Customer 4373,Manufacturing,South East,UCaaS,2024-02-12,2029-01-16,60,121975.98,609879.9,Active,0.95,1083,None,,,,AM007,6,21,2026-01-14
CON004374,1164,Enterprise Customer 4374,Hospitality,North West,Managed Security,2024-07-22,2025-07-17,12,153160.45,153160.45,Renewed,0.66,0,High,BT,,,AM022,6,31,2025-12-27
CON004375,4754,Enterprise Customer 4375,Government,South West,UCaaS,2024-08-05,2029-07-10,60,114607.02,573035.1,Active,0.62,1258,High,TalkTalk,,,AM012,10,10,2026-01-22
CON004376,4231,Enterprise Customer 4376,Financial Services,London,Business Broadband,2023-07-11,2026-06-25,36,20980.91,62942.73,Active,0.72,147,Medium,Virgin Media O2,,,AM039,5,11,2025-12-31
CON004377,1237,Enterprise Customer 4377,Technology,South West,CCaaS,2024-10-14,2027-09-29,36,114912.54,344737.62,Active,0.79,608,None,,,,AM032,2,40,2025-11-21
CON004378,3162,Enterprise Customer 4378,Transport,Northern Ireland,Business Mobile,2023-06-07,2026-05-22,36,64854.46,194563.38,Active,0.97,113,Low,Three,,,AM041,1,22,2025-12-03
CON004379,905,Enterprise Customer 4379,Government,East,Managed Security,2024-09-17,2029-08-22,60,88077.24,440386.2,Active,0.91,1301,None,,,,AM038,4,5,2025-11-27
CON004380,4120,Enterprise Customer 4380,Financial Services,Yorkshire,CCaaS,2024-01-18,2027-01-02,36,396317.64,1188952.92,Active,0.77,338,Low,TalkTalk,,,AM050,10,42,2025-11-08
CON004381,2939,Enterprise Customer 4381,Retail,East,IoT Connectivity,2024-04-16,2025-04-11,12,8057.78,8057.78,Renewed,0.94,0,Low,Vodafone,,,AM004,1,28,2025-12-19
CON004382,1669,Enterprise Customer 4382,Financial Services,Northern Ireland,SD-WAN,2024-10-11,2025-10-06,12,134899.07,134899.07,Renewed,0.64,0,Medium,Vodafone,,,AM040,9,22,2025-11-07
CON004383,4924,Enterprise Customer 4383,Manufacturing,Yorkshire,Business Mobile,2024-08-04,2027-07-20,36,32164.93,96494.79,Active,0.87,537,Low,Virgin Media O2,,,AM050,8,35,2025-11-02
CON004384,1554,Enterprise Customer 4384,Government,London,IoT Connectivity,2024-01-23,2027-01-07,36,53866.97,161600.91,Active,0.85,343,None,,,,AM036,6,49,2025-12-23
CON004385,3649,Enterprise Customer 4385,Manufacturing,South West,Business Mobile,2023-11-18,2026-11-02,36,72140.9,216422.7,Active,0.96,277,None,,,,AM028,4,3,2026-01-10
CON004386,1043,Enterprise Customer 4386,Financial Services,North West,Business Mobile,2024-07-11,2026-07-01,24,75457.27,150914.54,Active,0.73,153,None,,,,AM040,5,49,2026-01-12
CON004387,501,Enterprise Customer 4387,Manufacturing,Yorkshire,UCaaS,2024-04-29,2026-04-19,24,255851.95,511703.9,Pending Renewal,0.81,80,Medium,Three,Upgrade,25783.49,AM035,9,13,2026-01-14
CON004388,4894,Enterprise Customer 4388,Government,Wales,Business Mobile,2024-01-02,2024-12-27,12,29524.08,29524.08,Renewed,0.63,0,Medium,BT,,,AM046,1,49,2026-01-26
CON004389,151,Enterprise Customer 4389,Government,South West,UCaaS,2024-12-30,2027-12-15,36,422363.76,1267091.28,Active,0.66,685,Medium,Three,,,AM039,6,25,2025-11-25
CON004390,1429,Enterprise Customer 4390,Hospitality,Wales,Business Mobile,2024-10-18,2026-10-08,24,86913.81,173827.62,Active,0.75,252,Medium,Vodafone,,,AM011,4,17,2025-12-01
CON004391,1902,Enterprise Customer 4391,Professional Services,London,Managed Security,2023-09-15,2026-08-30,36,243642.93,730928.79,Active,0.79,213,Medium,Virgin Media O2,,,AM009,1,17,2026-01-25
