survey_id,employee_id,department,work_location,survey_date,survey_month,survey_type,engagement_score,satisfaction_score,manager_rating,career_growth_score,work_life_balance,compensation_satisfaction,would_recommend,enps_score,comments_provided
3225,EMP1392,Customer Service,London Contact Centre,2025-09-17,2025-09,Annual Engagement,3,2,2,4,5,1,True,53,False
3226,EMP0149,Retail Operations,SnowTelco Manchester Train 2,2025-08-15,2025-08,Annual Engagement,5,5,4,5,5,1,True,-39,True
3227,EMP0785,Retail Operations,SnowTelco Glasgow Retail 7,2026-01-30,2026-01,Annual Engagement,4,5,5,5,3,2,True,-2,True
3228,EMP1338,HR,Birmingham Office,2025-01-24,2025-01,Annual Engagement,3,4,2,3,3,4,True,88,False
3229,EMP1082,Customer Service,Manchester Contact Centre,2025-01-05,2025-01,Onboarding Survey,5,3,3,5,3,4,True,1,False
3230,EMP0963,Network Engineering,Cardiff Office,2025-06-15,2025-06,Annual Engagement,5,3,1,1,2,4,False,4,False
3231,EMP0803,Sales - B2B,Birmingham Office,2025-06-02,2025-06,Pulse Survey,4,3,4,2,4,3,True,89,False
3232,EMP1059,Customer Service,Glasgow Contact Centre,2025-10-04,2025-10,Pulse Survey,4,4,4,1,2,5,False,-74,False
3233,EMP0170,Marketing,Cardiff Office,2025-05-24,2025-05,Pulse Survey,3,5,5,4,4,3,True,-8,False
3234,EMP1959,Retail Operations,SnowTelco Reading Train 3,2025-05-25,2025-05,Annual Engagement,4,5,3,3,1,1,True,-1,False
3235,EMP0420,Customer Service,Glasgow Contact Centre,2025-01-24,2025-01,Annual Engagement,5,2,5,3,1,4,True,-56,True
3236,EMP0986,Customer Service,Manchester Contact Centre,2026-01-21,2026-01,Annual Engagement,4,5,4,3,4,3,True,21,False
3237,EMP0607,Customer Service,London Contact Centre,2025-10-05,2025-10,Annual Engagement,2,3,2,3,3,3,True,-95,False
3238,EMP0441,Sales - Consumer,Manchester Office,2025-01-26,2025-01,Pulse Survey,2,3,3,5,2,2,True,80,True
3239,EMP0818,Retail Operations,SnowTelco Glasgow Flagship,2025-08-23,2025-08,Annual Engagement,2,4,1,2,4,5,False,9,False
3240,EMP0532,Retail Operations,SnowTelco Glasgow Airport 2,2025-01-13,2025-01,Pulse Survey,4,5,2,1,4,4,True,79,False
3241,EMP1512,Sales - Consumer,Birmingham Office,2025-03-04,2025-03,Annual Engagement,5,1,2,5,2,5,True,26,True
3242,EMP0962,Network Engineering,Manchester Office,2026-01-14,2026-01,Pulse Survey,4,5,3,4,3,4,False,-39,True
3243,EMP0796,IT,London HQ,2025-03-30,2025-03,Onboarding Survey,3,3,5,3,3,2,True,-45,False
3244,EMP0312,Retail Operations,SnowTelco Coventry Train 2,2025-02-12,2025-02,Annual Engagement,4,4,5,5,4,1,False,-50,False
3245,EMP0884,Sales - Consumer,Manchester Office,2025-07-25,2025-07,Annual Engagement,5,1,2,2,4,4,True,-13,False
3246,EMP0317,Legal,Birmingham Office,2025-02-27,2025-02,Annual Engagement,4,4,4,4,2,1,True,77,True
3247,EMP1005,Marketing,Cardiff Office,2025-01-30,2025-01,Pulse Survey,4,4,2,2,1,1,True,80,False
3248,EMP0421,Product Management,Cardiff Office,2025-03-17,2025-03,Onboarding Survey,2,2,1,3,2,4,False,64,True
3249,EMP1637,Retail Operations,SnowTelco Sheffield Train 4,2026-02-09,2026-02,Pulse Survey,5,4,4,1,5,4,True,-82,False
3250,EMP1019,Marketing,Edinburgh Office,2025-05-20,2025-05,Pulse Survey,4,4,4,4,4,1,True,-42,False
3251,EMP1208,Network Engineering,Birmingham Office,2025-08-23,2025-08,Pulse Survey,5,2,3,5,5,2,True,89,False
3252,EMP1115,Network Engineering,Cardiff Office,2025-08-09,2025-08,Annual Engagement,3,5,4,3,3,3,True,45,False
3253,EMP1554,Retail Operations,SnowTelco London Retail 27,2025-04-17,2025-04,Annual Engagement,4,3,1,4,1,2,True,-11,False
3254,EMP1678,Marketing,Cardiff Office,2025-12-13,2025-12,Annual Engagement,2,4,5,1,3,1,True,78,False
3255,EMP0740,Retail Operations,SnowTelco Cardiff Shopping 5,2026-02-23,2026-02,Pulse Survey,5,1,1,2,1,5,True,70,True
3256,EMP0194,Customer Service,London Contact Centre,2025-02-16,2025-02,Pulse Survey,3,4,3,5,3,5,False,58,True
3257,EMP1421,Finance,Manchester Office,2025-06-08,2025-06,Annual Engagement,3,1,4,5,4,1,True,-22,False
3258,EMP1175,Finance,Cardiff Office,2025-07-16,2025-07,Pulse Survey,2,3,2,2,3,5,True,44,True
3259,EMP0492,Marketing,Edinburgh Office,2025-05-01,2025-05,Annual Engagement,4,2,4,1,5,4,True,-19,True
3260,EMP0092,Finance,Cardiff Office,2025-02-25,2025-02,Pulse Survey,1,1,1,5,4,3,True,96,False
3261,EMP1918,Sales - Consumer,Edinburgh Office,2025-12-01,2025-12,Annual Engagement,3,5,2,3,2,5,True,-62,False
3262,EMP0364,Retail Operations,SnowTelco Aberdeen High 3,2025-10-27,2025-10,Onboarding Survey,4,5,2,4,3,3,True,39,False
3263,EMP1369,Marketing,Birmingham Office,2025-02-15,2025-02,Annual Engagement,3,1,1,2,1,5,True,73,False
3264,EMP0808,Customer Service,Manchester Contact Centre,2025-09-14,2025-09,Annual Engagement,4,1,3,3,3,4,True,96,True
3265,EMP1840,Network Engineering,Edinburgh Office,2025-02-06,2025-02,Onboarding Survey,3,3,1,2,4,4,True,45,False
3266,EMP1788,Retail Operations,SnowTelco Birmingham Airport 9,2025-10-22,2025-10,Pulse Survey,3,2,5,1,1,1,False,52,True
3267,EMP0476,Network Engineering,Manchester Office,2025-01-24,2025-01,Pulse Survey,3,2,3,2,2,2,False,-28,True
3268,EMP1665,Retail Operations,SnowTelco Birmingham Airport 9,2025-01-03,2025-01,Annual Engagement,3,2,1,3,5,2,True,53,False
3269,EMP0729,HR,London HQ,2026-02-15,2026-02,Annual Engagement,2,3,3,4,3,2,False,-6,False
3270,EMP0682,Security,Cardiff Office,2025-01-27,2025-01,Annual Engagement,4,5,4,1,4,4,True,27,False
3271,EMP0676,Supply Chain,Birmingham Office,2025-02-01,2025-02,Pulse Survey,1,2,1,1,2,5,True,-34,False
3272,EMP1216,Retail Operations,SnowTelco Liverpool Train 7,2025-04-04,2025-04,Annual Engagement,4,4,5,3,5,1,False,-2,False
3273,EMP1276,Sales - B2B,Edinburgh Office,2025-06-26,2025-06,Pulse Survey,3,5,3,2,2,4,False,-28,True
3274,EMP0351,Customer Service,Manchester Contact Centre,2025-04-23,2025-04,Onboarding Survey,3,3,1,4,5,1,False,33,False
3275,EMP1085,Legal,Edinburgh Office,2025-09-17,2025-09,Annual Engagement,3,4,2,3,1,4,True,-79,False
3276,EMP0840,Customer Service,Manchester Contact Centre,2025-06-03,2025-06,Annual Engagement,5,1,1,3,2,5,True,85,True
3277,EMP0079,Retail Operations,SnowTelco Aberdeen Airport 2,2025-05-14,2025-05,Pulse Survey,4,1,4,1,5,2,True,79,False
3278,EMP1521,Network Engineering,Manchester Office,2025-12-14,2025-12,Annual Engagement,3,5,5,2,3,5,True,-76,False
3279,EMP1095,IT,Manchester Office,2025-04-02,2025-04,Exit Survey,5,1,5,5,1,1,True,73,True
3280,EMP1109,Retail Operations,SnowTelco Bristol Airport 3,2025-11-10,2025-11,Onboarding Survey,4,2,1,1,4,3,True,99,False
3281,EMP1650,Legal,Manchester Office,2025-10-16,2025-10,Annual Engagement,2,5,5,2,4,5,False,-79,False
3282,EMP0178,Retail Operations,SnowTelco Oxford Airport 2,2025-09-04,2025-09,Annual Engagement,3,5,2,1,1,5,False,-77,True
3283,EMP0514,Network Engineering,Edinburgh Office,2025-12-28,2025-12,Pulse Survey,3,4,3,3,1,1,True,12,True
3284,EMP1447,Retail Operations,SnowTelco London Retail 14,2025-12-10,2025-12,Annual Engagement,5,4,5,5,2,1,True,-1,True
3285,EMP1066,Network Engineering,Edinburgh Office,2026-02-03,2026-02,Annual Engagement,4,5,4,2,1,3,True,38,True
3286,EMP1475,Retail Operations,SnowTelco Bristol Retail 6,2025-08-23,2025-08,Annual Engagement,4,1,5,3,4,2,True,8,False
3287,EMP0025,Sales - Consumer,London HQ,2025-10-22,2025-10,Annual Engagement,5,4,1,5,3,5,True,-27,False
3288,EMP0470,Network Engineering,Birmingham Office,2026-02-18,2026-02,Pulse Survey,3,3,5,4,2,1,True,53,False
3289,EMP1186,Product Management,Cardiff Office,2026-01-14,2026-01,Annual Engagement,5,3,5,5,2,3,True,-46,False
3290,EMP1989,Network Engineering,Birmingham Office,2025-09-11,2025-09,Exit Survey,3,4,3,1,3,1,True,100,True
3291,EMP0441,Sales - Consumer,Manchester Office,2025-10-02,2025-10,Annual Engagement,4,1,3,5,3,3,True,41,True
3292,EMP1607,Finance,Manchester Office,2025-03-02,2025-03,Annual Engagement,4,1,3,4,4,1,True,-84,False
3293,EMP1448,Network Engineering,Cardiff Office,2025-02-19,2025-02,Exit Survey,5,1,4,1,5,3,True,74,True
3294,EMP0447,Customer Service,Glasgow Contact Centre,2025-12-02,2025-12,Pulse Survey,4,2,1,3,1,2,True,-72,False
3295,EMP0477,Network Engineering,London HQ,2025-10-28,2025-10,Pulse Survey,3,3,5,1,5,3,True,66,True
3296,EMP0380,Finance,London HQ,2025-01-22,2025-01,Annual Engagement,5,3,4,1,5,2,False,-35,True
3297,EMP1269,Sales - Consumer,Birmingham Office,2025-08-18,2025-08,Annual Engagement,4,5,3,2,4,2,False,86,False
3298,EMP0477,Network Engineering,London HQ,2025-10-02,2025-10,Pulse Survey,5,4,5,1,5,1,False,-2,False
3299,EMP0694,Network Engineering,Edinburgh Office,2025-02-02,2025-02,Annual Engagement,3,1,3,1,4,3,True,-95,True
3300,EMP1019,Marketing,Edinburgh Office,2026-02-25,2026-02,Pulse Survey,3,4,2,5,4,1,True,-8,True
3301,EMP0270,Customer Service,Manchester Contact Centre,2025-01-10,2025-01,Pulse Survey,5,2,5,3,4,1,True,84,False
3302,EMP1381,Customer Service,Manchester Contact Centre,2025-08-19,2025-08,Onboarding Survey,4,1,4,3,1,3,True,-14,False
3303,EMP1197,IT,Manchester Office,2025-01-04,2025-01,Pulse Survey,3,2,1,3,5,1,False,20,True
3304,EMP1101,Retail Operations,SnowTelco Bristol Flagship,2025-02-21,2025-02,Onboarding Survey,3,4,4,4,5,2,True,30,False
3305,EMP0143,IT,Manchester Office,2025-07-26,2025-07,Pulse Survey,4,2,1,4,2,1,True,-85,False
3306,EMP1050,Marketing,Manchester Office,2025-11-23,2025-11,Exit Survey,3,1,3,5,3,5,False,28,False
3307,EMP0257,Customer Service,London Contact Centre,2025-11-04,2025-11,Annual Engagement,3,5,2,5,5,1,True,-79,False
3308,EMP0340,Network Engineering,Edinburgh Office,2025-07-28,2025-07,Annual Engagement,2,4,3,3,2,4,True,-53,True
3309,EMP0016,Retail Operations,SnowTelco London Train 45,2026-02-22,2026-02,Annual Engagement,4,5,5,1,4,2,True,-60,False
3310,EMP0753,Network Engineering,Edinburgh Office,2025-04-24,2025-04,Annual Engagement,4,2,1,4,3,1,True,26,False
3311,EMP0498,Retail Operations,SnowTelco Birmingham Train 6,2025-08-05,2025-08,Pulse Survey,5,1,2,1,3,2,False,-66,True
3312,EMP0828,Sales - Consumer,Cardiff Office,2025-01-26,2025-01,Annual Engagement,5,3,3,1,2,1,True,-38,False
3313,EMP0295,Sales - Consumer,Manchester Office,2025-06-03,2025-06,Annual Engagement,3,3,5,3,3,5,True,89,True
3314,EMP1273,Customer Service,Manchester Contact Centre,2025-07-31,2025-07,Annual Engagement,5,4,4,4,1,1,False,-2,True
3315,EMP1580,Customer Service,Glasgow Contact Centre,2025-07-14,2025-07,Annual Engagement,4,5,2,2,5,5,True,20,False
3316,EMP0702,Customer Service,Manchester Contact Centre,2025-03-19,2025-03,Annual Engagement,3,3,4,3,5,3,False,34,True
3317,EMP1368,Facilities,Manchester Office,2025-02-11,2025-02,Annual Engagement,4,1,1,3,5,3,True,1,False
3318,EMP1219,Marketing,Birmingham Office,2026-02-11,2026-02,Onboarding Survey,2,1,1,1,5,1,True,-41,False
3319,EMP0904,Retail Operations,SnowTelco Liverpool Train 7,2025-06-15,2025-06,Pulse Survey,4,4,2,5,4,2,False,-59,True
3320,EMP1653,Finance,London HQ,2025-03-25,2025-03,Pulse Survey,5,5,1,4,1,5,False,31,True
3321,EMP0256,Customer Service,Manchester Contact Centre,2025-09-11,2025-09,Pulse Survey,3,1,1,2,1,4,True,-21,False
3322,EMP1563,Legal,Cardiff Office,2025-07-11,2025-07,Annual Engagement,4,4,5,4,5,5,True,-40,False
3323,EMP0961,Network Engineering,London HQ,2026-02-14,2026-02,Pulse Survey,5,5,2,3,5,5,True,-71,False
3324,EMP0185,Executive,Manchester Office,2026-01-31,2026-01,Exit Survey,4,1,3,5,5,2,True,5,False
3325,EMP1066,Network Engineering,Edinburgh Office,2025-04-21,2025-04,Annual Engagement,5,1,2,3,5,5,True,38,True
3326,EMP1190,HR,Edinburgh Office,2025-10-22,2025-10,Annual Engagement,5,5,4,5,3,3,True,-77,True
3327,EMP1307,Retail Operations,SnowTelco Coventry Airport 3,2025-08-20,2025-08,Onboarding Survey,4,4,4,3,3,1,True,-66,False
3328,EMP1514,Retail Operations,SnowTelco Edinburgh High 6,2025-05-17,2025-05,Annual Engagement,4,2,5,2,2,1,True,66,False
3329,EMP0651,Retail Operations,SnowTelco Liverpool Airport 2,2025-04-10,2025-04,Pulse Survey,3,4,2,3,1,2,False,82,True
3330,EMP0258,Retail Operations,SnowTelco Swansea Standard,2025-09-27,2025-09,Onboarding Survey,5,1,2,1,2,5,False,83,True
3331,EMP1693,Customer Service,Manchester Contact Centre,2025-10-30,2025-10,Annual Engagement,3,5,2,5,4,4,True,-26,True
3332,EMP1705,Marketing,Manchester Office,2025-04-28,2025-04,Pulse Survey,4,4,4,3,5,5,True,-18,True
3333,EMP0552,Retail Operations,SnowTelco Milton Keynes Retail 2,2025-09-02,2025-09,Annual Engagement,3,2,1,1,1,2,True,70,False
3334,EMP1200,Retail Operations,SnowTelco Derby Shopping 2,2025-09-14,2025-09,Annual Engagement,4,5,1,5,4,4,True,69,False
3335,EMP1730,Network Engineering,Edinburgh Office,2026-01-05,2026-01,Pulse Survey,4,4,2,4,2,3,False,-75,False
3336,EMP1766,Retail Operations,SnowTelco Leeds Airport 2,2026-01-04,2026-01,Pulse Survey,3,2,1,2,3,2,False,-18,False
3337,EMP0204,Executive,London HQ,2025-01-04,2025-01,Pulse Survey,5,2,5,4,3,4,True,-37,True
3338,EMP0880,Customer Service,Glasgow Contact Centre,2025-03-18,2025-03,Annual Engagement,4,3,1,5,2,2,False,47,False
3339,EMP0505,Retail Operations,SnowTelco London Shopping 13,2025-02-07,2025-02,Pulse Survey,4,5,5,3,5,4,True,-18,True
3340,EMP1541,IT,Manchester Office,2025-06-02,2025-06,Pulse Survey,5,1,2,3,2,5,True,87,False
3341,EMP1366,Product Management,Edinburgh Office,2025-05-05,2025-05,Pulse Survey,3,1,4,2,2,2,False,-98,True
3342,EMP1921,Customer Service,Manchester Contact Centre,2025-11-27,2025-11,Pulse Survey,4,5,1,5,4,2,True,-85,False
3343,EMP1858,Retail Operations,SnowTelco Leicester Shopping 2,2026-02-03,2026-02,Pulse Survey,4,2,2,4,3,5,True,42,True
3344,EMP1596,Security,Manchester Office,2025-10-09,2025-10,Annual Engagement,2,2,5,1,3,5,True,15,False
3345,EMP1813,Retail Operations,SnowTelco London Retail 27,2025-11-14,2025-11,Annual Engagement,5,4,5,1,1,3,True,22,True
3346,EMP1796,Sales - B2B,Birmingham Office,2025-09-20,2025-09,Pulse Survey,5,5,2,5,5,2,False,6,False
3347,EMP1406,Customer Service,London Contact Centre,2025-07-17,2025-07,Pulse Survey,3,2,5,1,4,3,True,-30,False
3348,EMP1692,Product Management,London HQ,2025-05-10,2025-05,Annual Engagement,5,2,2,3,1,1,True,-36,False
3349,EMP0698,Retail Operations,SnowTelco Manchester Airport 4,2025-10-31,2025-10,Annual Engagement,3,4,1,5,3,2,False,-23,True
3350,EMP0328,Retail Operations,SnowTelco Sheffield Flagship,2025-04-17,2025-04,Pulse Survey,4,2,1,2,3,5,True,60,False
3351,EMP1647,Retail Operations,SnowTelco Aberdeen Airport 2,2026-01-26,2026-01,Annual Engagement,5,1,5,1,4,5,True,15,False
3352,EMP0828,Sales - Consumer,Cardiff Office,2025-08-28,2025-08,Annual Engagement,4,5,4,4,1,4,True,-25,False
3353,EMP1458,Customer Service,London Contact Centre,2025-03-13,2025-03,Annual Engagement,5,5,2,1,4,1,True,92,False
3354,EMP0217,Retail Operations,SnowTelco Leeds Shopping 6,2025-11-19,2025-11,Annual Engagement,5,1,1,4,3,5,True,-28,False
3355,EMP0048,IT,Birmingham Office,2025-03-14,2025-03,Annual Engagement,4,4,5,1,4,4,True,-47,False
3356,EMP1570,Retail Operations,SnowTelco Liverpool Train 5,2025-06-22,2025-06,Annual Engagement,3,5,4,3,2,2,False,99,False
3357,EMP0477,Network Engineering,London HQ,2026-01-03,2026-01,Pulse Survey,3,4,1,2,3,4,False,-22,False
3358,EMP0621,Product Management,London HQ,2025-01-25,2025-01,Onboarding Survey,3,4,4,4,2,4,True,-21,False
3359,EMP0906,Retail Operations,SnowTelco London Shopping 15,2026-02-23,2026-02,Annual Engagement,5,2,2,3,1,2,False,78,True
3360,EMP1697,Sales - Consumer,Cardiff Office,2025-10-11,2025-10,Annual Engagement,4,1,4,5,5,1,True,26,False
3361,EMP0096,Network Engineering,Edinburgh Office,2025-01-19,2025-01,Annual Engagement,5,5,5,3,3,2,True,58,False
3362,EMP1227,Retail Operations,SnowTelco Stoke Standard,2026-02-23,2026-02,Onboarding Survey,4,3,4,2,3,3,False,-7,False
3363,EMP1606,Network Engineering,Birmingham Office,2025-05-27,2025-05,Pulse Survey,5,3,4,4,5,2,True,-44,False
3364,EMP1619,Retail Operations,SnowTelco Leeds Airport 2,2025-09-12,2025-09,Pulse Survey,5,2,1,4,2,4,True,-28,False
3365,EMP0521,Product Management,Birmingham Office,2025-07-17,2025-07,Pulse Survey,5,3,5,5,4,3,True,19,False
3366,EMP1185,Network Engineering,Edinburgh Office,2025-05-28,2025-05,Annual Engagement,4,4,5,3,1,3,False,18,False
3367,EMP1714,Retail Operations,SnowTelco London High 12,2026-02-26,2026-02,Onboarding Survey,3,1,3,2,4,2,True,2,True
3368,EMP0888,Network Engineering,Cardiff Office,2025-08-07,2025-08,Pulse Survey,4,5,1,4,2,2,False,-8,False
3369,EMP0221,HR,Manchester Office,2025-04-15,2025-04,Pulse Survey,5,3,4,1,5,3,True,-83,False
3370,EMP1750,Customer Service,Glasgow Contact Centre,2025-06-23,2025-06,Annual Engagement,5,5,5,5,2,5,True,0,True
3371,EMP0126,Retail Operations,SnowTelco Plymouth Standard,2026-02-12,2026-02,Pulse Survey,4,1,5,3,4,5,False,-6,True
3372,EMP1434,Retail Operations,SnowTelco Sheffield High 2,2025-05-14,2025-05,Pulse Survey,4,4,5,4,1,2,False,90,True
3373,EMP0977,Sales - Consumer,Edinburgh Office,2025-10-10,2025-10,Pulse Survey,5,2,5,4,3,1,True,-7,False
3374,EMP1013,Marketing,Manchester Office,2026-02-17,2026-02,Pulse Survey,3,5,2,2,2,5,True,-88,True
3375,EMP1727,Supply Chain,Cardiff Office,2025-07-25,2025-07,Annual Engagement,1,5,5,2,1,4,True,-2,True
3376,EMP1324,Legal,London HQ,2025-07-15,2025-07,Pulse Survey,4,2,1,1,1,5,True,-98,True
3377,EMP1974,Supply Chain,Manchester Office,2025-02-04,2025-02,Onboarding Survey,4,1,2,3,3,2,True,-9,False
3378,EMP0921,Customer Service,Manchester Contact Centre,2025-04-21,2025-04,Annual Engagement,3,5,1,1,3,2,True,-39,True
3379,EMP1007,Finance,London HQ,2026-02-10,2026-02,Onboarding Survey,3,3,4,1,2,1,True,37,False
3380,EMP1758,Retail Operations,SnowTelco Bristol Airport 2,2025-09-29,2025-09,Pulse Survey,4,2,1,4,1,1,True,-36,False
3381,EMP1116,IT,Edinburgh Office,2025-02-04,2025-02,Onboarding Survey,4,1,5,1,1,1,False,23,False
3382,EMP0382,IT,Birmingham Office,2025-03-07,2025-03,Pulse Survey,5,2,1,4,3,1,True,68,False
3383,EMP1596,Security,Manchester Office,2025-05-22,2025-05,Pulse Survey,5,3,3,4,2,4,True,93,False
3384,EMP1444,Retail Operations,SnowTelco Nottingham Airport 5,2026-02-04,2026-02,Exit Survey,4,4,4,4,1,3,True,-1,False
3385,EMP0752,Retail Operations,SnowTelco Coventry Airport 3,2025-12-29,2025-12,Annual Engagement,2,2,1,5,5,2,True,-8,True
3386,EMP0563,Retail Operations,SnowTelco Aberdeen Standard,2025-04-10,2025-04,Pulse Survey,4,2,2,3,1,2,False,85,False
3387,EMP1239,Customer Service,London Contact Centre,2025-11-13,2025-11,Pulse Survey,4,1,3,5,5,3,False,54,False
3388,EMP1084,Finance,Cardiff Office,2025-01-02,2025-01,Pulse Survey,5,1,3,1,3,5,True,94,False
3389,EMP1209,Retail Operations,SnowTelco London Shopping 16,2025-07-17,2025-07,Annual Engagement,5,5,4,3,2,3,True,-41,True
3390,EMP0317,Legal,Birmingham Office,2025-07-25,2025-07,Annual Engagement,4,3,1,4,5,5,True,-2,False
3391,EMP0675,Network Engineering,London HQ,2025-10-11,2025-10,Annual Engagement,4,3,1,2,2,1,False,-36,False
3392,EMP1518,Finance,London HQ,2025-07-13,2025-07,Annual Engagement,3,3,5,1,3,4,True,-64,False
3393,EMP0377,Customer Service,London Contact Centre,2026-01-11,2026-01,Exit Survey,3,2,3,5,2,4,False,-74,True
3394,EMP1266,Retail Operations,SnowTelco Aberdeen Airport 2,2025-02-16,2025-02,Exit Survey,2,3,3,1,5,2,True,-46,True
3395,EMP0332,Executive,Birmingham Office,2025-01-11,2025-01,Annual Engagement,4,4,1,5,3,3,True,-41,False
3396,EMP0500,Retail Operations,SnowTelco Swansea Shopping 2,2026-02-06,2026-02,Annual Engagement,4,1,1,3,1,5,True,6,False
3397,EMP0642,Customer Service,Glasgow Contact Centre,2025-03-07,2025-03,Exit Survey,3,4,4,5,1,1,False,51,False
3398,EMP0540,Supply Chain,London HQ,2025-04-26,2025-04,Annual Engagement,4,4,4,4,4,2,True,-85,False
3399,EMP0614,Retail Operations,SnowTelco Oxford Airport 2,2026-01-01,2026-01,Annual Engagement,4,5,2,4,4,4,True,-7,False
3400,EMP1558,Retail Operations,SnowTelco Newcastle Airport 5,2026-01-27,2026-01,Annual Engagement,3,2,3,1,4,2,True,48,False
3401,EMP1232,IT,Manchester Office,2025-11-21,2025-11,Pulse Survey,4,5,4,5,3,4,True,-47,False
3402,EMP1915,Marketing,Cardiff Office,2025-02-09,2025-02,Annual Engagement,3,3,4,1,3,1,True,-51,False
3403,EMP1346,Retail Operations,SnowTelco Milton Keynes Retail 2,2025-05-13,2025-05,Pulse Survey,3,1,4,1,3,5,False,-37,False
3404,EMP1624,Customer Service,Manchester Contact Centre,2025-02-12,2025-02,Pulse Survey,4,2,3,3,2,1,True,17,True
3405,EMP1718,Customer Service,Glasgow Contact Centre,2026-02-23,2026-02,Pulse Survey,2,2,5,5,4,2,False,50,False
3406,EMP0262,Supply Chain,Manchester Office,2025-03-26,2025-03,Annual Engagement,4,1,5,2,5,2,True,46,True
3407,EMP1956,Retail Operations,SnowTelco Newcastle Shopping 2,2025-08-14,2025-08,Annual Engagement,3,1,1,4,3,3,False,-39,True
3408,EMP0280,Marketing,London HQ,2025-11-25,2025-11,Onboarding Survey,3,3,1,3,2,1,True,33,False
3409,EMP1100,IT,London HQ,2025-04-10,2025-04,Pulse Survey,3,2,2,4,3,2,True,-71,False
3410,EMP0424,IT,London HQ,2025-11-22,2025-11,Pulse Survey,3,3,4,4,1,1,False,-86,False
3411,EMP1792,IT,London HQ,2025-12-01,2025-12,Pulse Survey,5,2,4,4,5,4,True,68,True
3412,EMP1190,HR,Edinburgh Office,2025-12-22,2025-12,Annual Engagement,2,3,2,1,2,3,False,-96,False
3413,EMP1479,Retail Operations,SnowTelco London Airport 22,2025-05-07,2025-05,Pulse Survey,5,1,4,2,2,5,True,-23,False
3414,EMP1570,Retail Operations,SnowTelco Liverpool Train 5,2025-11-11,2025-11,Pulse Survey,4,1,4,1,2,4,False,-31,False
3415,EMP1083,HR,London HQ,2025-10-23,2025-10,Annual Engagement,5,5,3,4,3,4,False,2,True
3416,EMP0661,Retail Operations,SnowTelco Brighton Shopping 3,2025-08-13,2025-08,Onboarding Survey,4,1,3,5,2,1,False,23,False
3417,EMP0518,Customer Service,Glasgow Contact Centre,2025-09-24,2025-09,Annual Engagement,3,3,5,2,4,3,True,-90,False
