complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
20055969,6,2024-12-31,Billing,Resolved,,0.0,False
20055970,111,2024-12-26,Other,Closed,16.0,55.83,False
20055971,522,2024-12-06,Service,Resolved,30.0,0.0,True
20055972,180,2024-12-09,Customer Service,Closed,12.0,32.83,False
20055973,633,2024-12-26,Service,Open,7.0,0.0,False
20055974,197,2024-12-05,Other,Open,,0.0,False
20055975,331,2024-12-25,Other,Resolved,20.0,0.0,False
20055976,613,2024-12-18,Contract,Resolved,3.0,0.0,False
20055977,142,2024-12-28,Service,Open,10.0,0.0,False
20055978,744,2024-12-12,Other,Resolved,18.0,30.91,False
20055979,57,2024-12-20,Service,Under Investigation,22.0,0.0,False
20055980,750,2024-12-23,Service,Under Investigation,24.0,0.0,False
20055981,654,2024-12-24,Contract,Closed,7.0,0.0,False
20055982,50,2024-12-18,Billing,Open,,0.0,False
20055983,404,2024-12-21,Network,Open,30.0,0.0,False
20055984,502,2024-12-11,Service,Under Investigation,,0.0,False
20055985,372,2024-12-26,Network,Under Investigation,6.0,35.3,False
20055986,537,2024-12-09,Service,Resolved,,0.0,False
20055987,413,2024-12-10,Network,Under Investigation,17.0,0.0,False
20055988,363,2024-12-17,Other,Resolved,,73.29,False
20055989,266,2024-12-06,Billing,Open,,0.0,False
20055990,64,2024-12-08,Contract,Under Investigation,,0.0,False
20055991,868,2024-12-30,Contract,Closed,16.0,0.0,False
20055992,833,2024-12-13,Service,Open,,36.49,False
20055993,654,2024-12-26,Customer Service,Resolved,17.0,0.0,False
20055994,459,2024-12-19,Network,Closed,,0.0,False
20055995,3,2024-12-16,Contract,Under Investigation,21.0,0.0,False
20055996,983,2024-12-04,Other,Resolved,2.0,0.0,False
20055997,489,2024-12-30,Service,Under Investigation,,0.0,False
20055998,683,2024-12-01,Customer Service,Closed,14.0,0.0,False
20055999,294,2024-12-09,Network,Closed,24.0,0.0,False
20056000,952,2024-12-29,Customer Service,Under Investigation,26.0,86.59,False
20056001,983,2024-12-06,Other,Resolved,,0.0,False
20056002,290,2024-12-06,Service,Open,29.0,49.52,False
20056003,598,2024-12-10,Customer Service,Under Investigation,,72.22,False
20056004,527,2024-12-12,Service,Under Investigation,,89.16,False
20056005,113,2024-12-29,Customer Service,Closed,,0.0,False
20056006,344,2024-12-25,Other,Under Investigation,19.0,0.0,False
20056007,752,2024-12-28,Service,Under Investigation,4.0,0.0,False
20056008,228,2024-12-19,Customer Service,Closed,,0.0,False
20056009,60,2024-12-16,Network,Open,,0.0,False
20056010,935,2024-12-19,Billing,Under Investigation,2.0,0.0,False
20056011,703,2024-12-31,Billing,Under Investigation,,0.0,False
20056012,116,2024-12-09,Billing,Open,5.0,0.0,False
20056013,60,2024-12-05,Billing,Closed,17.0,93.76,False
20056014,287,2024-12-18,Contract,Resolved,,0.0,False
20056015,124,2024-12-15,Service,Open,,0.0,False
20056016,361,2024-12-04,Contract,Resolved,,0.0,False
20056017,379,2024-12-02,Other,Resolved,3.0,0.0,False
20056018,621,2024-12-26,Customer Service,Resolved,,0.0,False
20056019,712,2024-12-07,Billing,Closed,9.0,53.82,False
20056020,784,2024-12-11,Billing,Open,3.0,0.0,False
20056021,81,2024-12-17,Contract,Under Investigation,,0.0,False
20056022,151,2024-12-09,Customer Service,Resolved,24.0,0.0,False
20056023,460,2024-12-18,Billing,Under Investigation,6.0,0.0,False
20056024,987,2024-12-09,Contract,Open,,44.96,False
20056025,292,2024-12-01,Billing,Resolved,12.0,0.0,False
20056026,358,2024-12-29,Other,Resolved,6.0,0.0,False
20056027,810,2024-12-20,Service,Open,24.0,0.0,False
20056028,222,2024-12-26,Billing,Resolved,6.0,0.0,False
20056029,338,2024-12-16,Network,Open,25.0,0.0,False
20056030,331,2024-12-17,Billing,Closed,10.0,0.0,False
20056031,414,2024-12-24,Billing,Under Investigation,,0.0,False
20056032,264,2024-12-29,Customer Service,Under Investigation,,0.0,True
20056033,838,2024-12-18,Network,Under Investigation,,0.0,False
20056034,351,2024-12-19,Network,Open,20.0,0.0,False
20056035,225,2024-12-01,Service,Closed,14.0,87.7,False
20056036,449,2024-12-07,Customer Service,Resolved,,58.78,False
20056037,267,2024-12-28,Other,Resolved,,0.0,False
20056038,542,2024-12-08,Network,Open,9.0,0.0,False
20056039,117,2024-12-24,Customer Service,Under Investigation,6.0,0.0,False
20056040,114,2024-12-29,Customer Service,Under Investigation,,0.0,False
20056041,856,2024-12-02,Billing,Closed,4.0,0.0,False
20056042,420,2024-12-10,Service,Open,14.0,0.0,False
20056043,735,2024-12-12,Service,Resolved,10.0,0.0,False
20056044,446,2024-12-28,Billing,Resolved,,0.0,False
20056045,252,2024-12-31,Customer Service,Open,,0.0,False
20056046,116,2024-12-27,Contract,Closed,23.0,0.0,False
20056047,939,2024-12-23,Billing,Closed,,0.0,False
20056048,784,2024-12-22,Other,Open,2.0,0.0,False
20056049,87,2024-12-25,Customer Service,Closed,6.0,0.0,False
20056050,530,2024-12-11,Billing,Open,25.0,0.0,False
20056051,230,2024-12-23,Billing,Open,,0.0,False
20056052,117,2024-12-27,Other,Open,19.0,77.82,False
20056053,424,2024-12-25,Network,Open,,0.0,False
20056054,979,2024-12-06,Other,Resolved,22.0,0.0,False
20056055,403,2024-12-03,Other,Open,,0.0,False
20056056,133,2024-12-24,Customer Service,Open,7.0,0.0,False
20056057,988,2024-12-12,Network,Resolved,,0.0,False
20056058,996,2024-12-26,Billing,Resolved,6.0,0.0,False
20056059,67,2024-12-21,Customer Service,Closed,14.0,31.5,False
20056060,717,2024-12-06,Network,Closed,,0.0,False
20056061,107,2024-12-06,Network,Closed,16.0,45.81,True
20056062,791,2024-12-25,Network,Open,,0.0,False
20056063,172,2024-12-29,Service,Under Investigation,,0.0,False
20056064,290,2024-12-24,Network,Resolved,,0.0,False
20056065,777,2024-12-13,Service,Open,,0.0,False
20056066,25,2024-12-07,Contract,Closed,20.0,0.0,False
20056067,423,2024-12-16,Contract,Resolved,3.0,0.0,False
20056068,867,2024-12-08,Service,Under Investigation,22.0,0.0,False
20056069,100,2024-12-17,Customer Service,Closed,29.0,0.0,False
20056070,760,2024-12-06,Network,Open,,0.0,False
20056071,564,2024-12-21,Contract,Resolved,26.0,0.0,False
20056072,163,2024-12-19,Network,Resolved,27.0,0.0,False
20056073,35,2024-12-14,Other,Under Investigation,19.0,0.0,False
20056074,24,2024-12-04,Billing,Closed,7.0,0.0,False
20056075,671,2024-12-16,Customer Service,Under Investigation,7.0,10.22,False
20056076,581,2024-12-09,Service,Closed,,75.47,False
20056077,108,2024-12-12,Network,Under Investigation,,0.0,False
20056078,538,2024-12-20,Network,Resolved,27.0,0.0,False
20056079,200,2024-12-15,Service,Closed,17.0,0.0,False
20056080,746,2024-12-20,Other,Resolved,29.0,0.0,False
20056081,690,2024-12-02,Service,Open,2.0,75.32,False
20056082,216,2024-12-10,Billing,Open,23.0,0.0,False
20056083,913,2024-12-12,Other,Open,29.0,0.0,False
20056084,672,2024-12-17,Service,Open,14.0,88.95,False
20056085,838,2024-12-26,Customer Service,Resolved,19.0,0.0,False
20056086,144,2024-12-06,Network,Under Investigation,8.0,0.0,False
20056087,707,2024-12-23,Contract,Under Investigation,30.0,0.0,False
20056088,773,2024-12-03,Service,Closed,,0.0,False
20056089,503,2024-12-31,Other,Under Investigation,20.0,19.45,False
20056090,90,2024-12-17,Customer Service,Under Investigation,,0.0,False
20056091,382,2024-12-25,Network,Open,26.0,15.92,False
20056092,312,2024-12-17,Service,Under Investigation,5.0,0.0,False
20056093,731,2024-12-30,Billing,Closed,,0.0,False
20056094,679,2024-12-30,Customer Service,Closed,18.0,0.0,False
20056095,354,2024-12-12,Billing,Open,8.0,0.0,False
20056096,449,2024-12-29,Service,Resolved,,0.0,False
20056097,869,2024-12-23,Network,Under Investigation,20.0,0.0,False
20056098,400,2024-12-18,Network,Closed,,0.0,False
20056099,462,2024-12-04,Customer Service,Open,15.0,28.44,False
20056100,993,2024-12-10,Other,Closed,9.0,20.89,False
20056101,52,2024-12-19,Network,Under Investigation,2.0,0.0,False
20056102,977,2024-12-08,Contract,Under Investigation,,0.0,False
20056103,428,2024-12-29,Contract,Under Investigation,25.0,0.0,False
20056104,158,2024-12-30,Billing,Closed,22.0,14.89,False
20056105,226,2024-12-08,Customer Service,Under Investigation,27.0,97.27,False
20056106,802,2024-12-31,Customer Service,Open,20.0,76.12,False
20056107,920,2024-12-19,Customer Service,Open,13.0,0.0,False
20056108,172,2024-12-15,Other,Resolved,2.0,0.0,False
20056109,669,2024-12-08,Other,Open,,0.0,False
20056110,996,2024-12-02,Service,Resolved,,0.0,False
20056111,100,2024-12-11,Service,Under Investigation,23.0,0.0,False
20056112,321,2024-12-04,Other,Open,,44.87,False
20056113,567,2024-12-17,Other,Closed,,0.0,False
20056114,914,2024-12-09,Billing,Under Investigation,26.0,55.73,False
20056115,98,2024-12-19,Customer Service,Open,29.0,0.0,False
20056116,648,2024-12-16,Network,Under Investigation,23.0,0.0,False
20056117,186,2024-12-06,Customer Service,Closed,,0.0,False
20056118,530,2024-12-03,Customer Service,Closed,15.0,0.0,False
20056119,938,2024-12-18,Service,Open,19.0,0.0,False
20056120,653,2024-12-03,Billing,Open,20.0,0.0,False
20056121,243,2024-12-03,Network,Closed,21.0,0.0,False
20056122,142,2024-12-19,Other,Resolved,,0.0,False
20056123,755,2024-12-01,Other,Closed,,69.28,False
20056124,944,2024-12-21,Customer Service,Open,1.0,0.0,False
20056125,195,2024-12-11,Customer Service,Closed,20.0,0.0,False
20056126,911,2024-12-21,Contract,Under Investigation,,53.7,False
20056127,648,2024-12-19,Other,Open,21.0,0.0,False
20056128,313,2024-12-03,Other,Resolved,15.0,0.0,False
20056129,516,2024-12-16,Billing,Open,20.0,0.0,False
20056130,279,2024-12-05,Contract,Open,4.0,41.47,False
20056131,602,2024-12-06,Billing,Open,18.0,0.0,False
20056132,479,2024-12-07,Service,Resolved,5.0,0.0,False
20056133,283,2024-12-22,Other,Resolved,6.0,0.0,False
20056134,96,2024-12-03,Customer Service,Open,,0.0,False
20056135,508,2024-12-01,Contract,Under Investigation,,0.0,False
20056136,962,2024-12-06,Service,Resolved,27.0,0.0,False
20056137,188,2024-12-28,Service,Resolved,28.0,0.0,False
20056138,336,2024-12-03,Billing,Under Investigation,,0.0,False
20056139,62,2024-12-24,Network,Resolved,,0.0,False
20056140,552,2024-12-28,Billing,Open,25.0,46.47,False
20056141,524,2024-12-25,Network,Resolved,,0.0,False
20056142,146,2024-12-15,Contract,Under Investigation,11.0,0.0,False
20056143,223,2024-12-31,Other,Resolved,,0.0,False
20056144,245,2024-12-13,Billing,Resolved,26.0,0.0,False
20056145,958,2024-12-20,Other,Open,20.0,80.86,False
20056146,561,2024-12-06,Billing,Closed,,0.0,False
20056147,442,2024-12-03,Network,Resolved,29.0,75.68,False
20056148,159,2024-12-22,Service,Closed,5.0,0.0,False
20056149,500,2024-12-08,Contract,Under Investigation,,0.0,False
20056150,806,2024-12-19,Other,Resolved,30.0,0.0,False
20056151,234,2024-12-27,Other,Under Investigation,14.0,0.0,True
20056152,629,2024-12-30,Network,Under Investigation,,0.0,False
20056153,701,2024-12-15,Network,Open,,0.0,False
20056154,742,2024-12-15,Billing,Open,19.0,0.0,False
20056155,222,2024-12-29,Contract,Under Investigation,17.0,0.0,False
20056156,264,2024-12-29,Service,Open,29.0,0.0,False
20056157,523,2024-12-10,Contract,Closed,,0.0,False
20056158,563,2024-12-21,Customer Service,Closed,16.0,22.88,False
20056159,698,2024-12-25,Network,Resolved,,0.0,False
20056160,408,2024-12-05,Contract,Under Investigation,22.0,0.0,False
20056161,814,2024-12-29,Other,Resolved,7.0,0.0,True
20056162,154,2024-12-16,Billing,Open,,0.0,False
20056163,318,2024-12-31,Contract,Resolved,,0.0,False
20056164,667,2024-12-31,Network,Under Investigation,5.0,17.58,False
20056165,6,2024-12-27,Service,Resolved,,0.0,False
20056166,330,2024-12-16,Customer Service,Open,,92.53,False
20056167,33,2024-12-10,Service,Open,2.0,10.62,False
20056168,418,2024-12-19,Customer Service,Open,8.0,57.02,False
20056169,917,2024-12-13,Billing,Closed,,0.0,False
20056170,586,2024-12-09,Customer Service,Open,,0.0,False
20056171,793,2024-12-10,Service,Resolved,,0.0,False
20056172,810,2024-12-28,Contract,Under Investigation,8.0,0.0,False
20056173,35,2024-12-01,Customer Service,Under Investigation,12.0,0.0,False
20056174,64,2024-12-15,Contract,Open,21.0,0.0,False
20056175,308,2024-12-02,Billing,Open,12.0,18.72,False
20056176,575,2024-12-25,Other,Open,,39.63,False
20056177,632,2024-12-13,Contract,Under Investigation,,0.0,False
20056178,462,2024-12-22,Service,Under Investigation,14.0,0.0,False
20056179,25,2024-12-08,Customer Service,Resolved,,0.0,False
20056180,868,2024-12-10,Contract,Open,10.0,0.0,True
20056181,967,2024-12-19,Other,Resolved,,0.0,False
20056182,902,2024-12-11,Network,Closed,,0.0,False
20056183,378,2024-12-21,Contract,Closed,3.0,0.0,False
20056184,293,2024-12-07,Service,Open,,0.0,False
20056185,35,2024-12-05,Contract,Open,24.0,35.83,False
20056186,466,2024-12-12,Customer Service,Resolved,24.0,0.0,False
20056187,362,2024-12-20,Service,Resolved,20.0,0.0,False
20056188,971,2024-12-26,Network,Resolved,5.0,0.0,False
20056189,604,2024-12-17,Customer Service,Resolved,,0.0,False
20056190,565,2024-12-13,Billing,Under Investigation,23.0,0.0,False
20056191,377,2024-12-27,Network,Under Investigation,14.0,0.0,False
20056192,879,2024-12-11,Customer Service,Resolved,5.0,0.0,False
20056193,596,2024-12-23,Contract,Resolved,24.0,0.0,False
20056194,738,2024-12-10,Contract,Under Investigation,2.0,0.0,False
20056195,137,2024-12-28,Contract,Open,,0.0,False
20056196,930,2024-12-17,Other,Resolved,30.0,0.0,False
20056197,679,2024-12-19,Service,Resolved,30.0,0.0,False
20056198,561,2024-12-04,Customer Service,Open,4.0,0.0,False
20056199,618,2024-12-26,Service,Open,14.0,0.0,False
20056200,88,2024-12-12,Network,Open,1.0,0.0,False
20056201,461,2024-12-13,Contract,Resolved,,83.69,False
20056202,716,2024-12-23,Billing,Resolved,21.0,0.0,False
20056203,910,2024-12-08,Other,Under Investigation,5.0,0.0,False
20056204,945,2024-12-12,Service,Closed,,23.23,False
20056205,760,2024-12-20,Billing,Open,3.0,35.73,False
20056206,691,2024-12-15,Other,Under Investigation,4.0,0.0,False
20056207,817,2024-12-06,Service,Under Investigation,13.0,0.0,False
20056208,463,2024-12-17,Other,Closed,29.0,0.0,False
20056209,925,2024-12-05,Billing,Under Investigation,16.0,0.0,False
20056210,236,2024-12-10,Contract,Under Investigation,12.0,0.0,False
20056211,259,2024-12-18,Service,Resolved,,0.0,False
20056212,599,2024-12-19,Network,Resolved,,0.0,False
20056213,23,2024-12-03,Network,Resolved,15.0,0.0,False
20056214,582,2024-12-06,Contract,Closed,9.0,0.0,False
20056215,656,2024-12-17,Other,Open,,0.0,False
20056216,147,2024-12-03,Other,Resolved,,0.0,False
20056217,463,2024-12-22,Other,Closed,,0.0,False
20056218,625,2024-12-30,Contract,Resolved,28.0,0.0,False
20056219,830,2024-12-08,Service,Closed,16.0,0.0,False
20056220,73,2024-12-10,Contract,Open,24.0,0.0,False
20056221,300,2024-12-07,Contract,Under Investigation,28.0,0.0,False
20056222,315,2024-12-06,Billing,Closed,,41.37,False
20056223,300,2024-12-14,Customer Service,Closed,4.0,0.0,False
20056224,946,2024-12-21,Contract,Closed,,0.0,False
20056225,974,2024-12-08,Customer Service,Under Investigation,11.0,0.0,False
20056226,81,2024-12-31,Other,Under Investigation,13.0,0.0,False
20056227,843,2024-12-23,Network,Under Investigation,10.0,0.0,False
20056228,475,2024-12-02,Customer Service,Resolved,4.0,65.49,False
20056229,317,2024-12-07,Other,Closed,12.0,0.0,False
20056230,951,2024-12-31,Service,Resolved,7.0,0.0,False
20056231,334,2024-12-16,Billing,Open,23.0,27.46,False
20056232,109,2024-12-11,Contract,Closed,26.0,0.0,False
20056233,965,2024-12-06,Service,Resolved,13.0,28.5,False
20056234,893,2024-12-03,Contract,Resolved,27.0,46.87,False
20056235,61,2024-12-23,Other,Open,4.0,0.0,False
20056236,553,2024-12-19,Network,Resolved,17.0,0.0,False
20056237,308,2024-12-28,Billing,Open,11.0,0.0,False
20056238,263,2024-12-14,Customer Service,Closed,7.0,35.61,False
20056239,227,2024-12-27,Service,Open,7.0,0.0,False
20056240,5,2024-12-01,Other,Resolved,7.0,0.0,False
20056241,415,2024-12-16,Network,Open,,0.0,False
20056242,341,2024-12-26,Billing,Closed,26.0,0.0,False
20056243,515,2024-12-30,Service,Open,20.0,33.96,False
20056244,344,2024-12-02,Service,Resolved,10.0,0.0,False
20056245,667,2024-12-16,Contract,Under Investigation,,72.83,False
20056246,88,2024-12-04,Contract,Under Investigation,2.0,0.0,False
20056247,341,2024-12-04,Network,Resolved,30.0,0.0,True
20056248,966,2024-12-03,Customer Service,Closed,,0.0,False
20056249,884,2024-12-28,Billing,Open,7.0,0.0,True
20056250,303,2024-12-29,Billing,Resolved,,0.0,False
20056251,650,2024-12-25,Service,Closed,12.0,0.0,False
20056252,388,2024-12-26,Customer Service,Under Investigation,,99.45,False
20056253,506,2024-12-30,Other,Open,25.0,0.0,False
20056254,899,2024-12-17,Contract,Under Investigation,16.0,0.0,False
20056255,211,2024-12-01,Customer Service,Open,,0.0,False
20056256,881,2024-12-25,Contract,Closed,15.0,0.0,False
20056257,36,2024-12-28,Contract,Under Investigation,23.0,44.44,False
20056258,676,2024-12-11,Service,Open,,0.0,False
20056259,98,2024-12-05,Billing,Under Investigation,13.0,0.0,False
20056260,47,2024-12-02,Service,Closed,,0.0,False
20056261,145,2024-12-28,Customer Service,Resolved,10.0,0.0,False
20056262,170,2024-12-03,Network,Open,19.0,0.0,False
20056263,723,2024-12-06,Billing,Under Investigation,5.0,0.0,False
20056264,467,2024-12-26,Customer Service,Closed,,0.0,True
20056265,714,2024-12-04,Billing,Resolved,,0.0,False
20056266,848,2024-12-19,Network,Under Investigation,3.0,0.0,False
20056267,70,2024-12-22,Service,Resolved,8.0,68.27,False
20056268,638,2024-12-06,Other,Closed,6.0,0.0,False
20056269,437,2024-12-04,Network,Under Investigation,,0.0,False
20056270,105,2024-12-28,Service,Closed,1.0,0.0,False
20056271,33,2024-12-11,Network,Under Investigation,3.0,0.0,False
20056272,565,2024-12-16,Contract,Open,17.0,23.79,False
20056273,812,2024-12-25,Other,Closed,25.0,0.0,False
20056274,359,2024-12-27,Network,Under Investigation,15.0,0.0,False
20056275,965,2024-12-03,Other,Open,29.0,0.0,False
20056276,378,2024-12-05,Other,Open,,0.0,False
20056277,322,2024-12-08,Other,Under Investigation,,0.0,False
20056278,186,2024-12-14,Contract,Under Investigation,,0.0,False
20056279,553,2024-12-30,Contract,Closed,19.0,0.0,False
20056280,950,2024-12-03,Other,Under Investigation,,37.98,False
20056281,518,2024-12-28,Other,Resolved,6.0,0.0,False
20056282,669,2024-12-11,Other,Under Investigation,16.0,0.0,False
20056283,903,2024-12-09,Billing,Under Investigation,28.0,94.71,False
20056284,266,2024-12-25,Other,Open,10.0,77.69,False
20056285,972,2024-12-01,Billing,Resolved,,0.0,False
20056286,800,2024-12-20,Customer Service,Under Investigation,29.0,0.0,False
20056287,763,2024-12-16,Customer Service,Closed,,0.0,False
20056288,644,2024-12-03,Contract,Closed,,0.0,False
20056289,847,2024-12-25,Service,Resolved,28.0,69.89,False
20056290,890,2024-12-21,Service,Closed,19.0,0.0,False
20056291,623,2024-12-25,Other,Under Investigation,18.0,0.0,False
20056292,281,2024-12-27,Contract,Resolved,,0.0,False
20056293,20,2024-12-19,Billing,Under Investigation,16.0,58.24,False
20056294,586,2024-12-12,Contract,Resolved,28.0,0.0,False
20056295,599,2024-12-23,Contract,Open,28.0,0.0,False
20056296,151,2024-12-25,Other,Open,8.0,0.0,False
